TICKER,CUSIP,OFTIC,CNAME,ACTDATS,ANALYS,FPI,MEASURE,VALUE,FPEDATS
DDR,25159110,DDR,DEVEL DIVER RLTY,20080421,125065,6,EPS,0.82,20080331
DDR,25159110,DDR,DEVEL DIVER RLTY,20080429,125065,6,EPS,0.86,20080630
DDR,25159110,DDR,DEVEL DIVER RLTY,20080514,125065,6,EPS,0.87,20080630
DDR,25159110,DDR,DEVEL DIVER RLTY,20080703,125065,6,EPS,0.86,20080630
DDR,25159110,DDR,DEVEL DIVER RLTY,20080730,125065,6,EPS,0.89,20080930
DDR,25159110,DDR,DEVEL DIVER RLTY,20080929,125065,6,EPS,0.88,20080930
DDR,25159110,DDR,DEVEL DIVER RLTY,20081028,125065,6,EPS,0.77,20081231
DDR,25159110,DDR,DEVEL DIVER RLTY,20090107,125065,6,EPS,0.76,20081231
DDR,25159110,DDR,DEVEL DIVER RLTY,20090406,125065,6,EPS,0.64,20090331
DDR,25159110,DDR,DEVEL DIVER RLTY,20090506,125065,6,EPS,0.53,20090630
DDR,25159110,DDR,DEVEL DIVER RLTY,20090616,125065,6,EPS,0.54,20090630
DDR,25159110,DDR,DEVEL DIVER RLTY,20090827,125065,6,EPS,0.48,20090930
DDR,25159110,DDR,DEVEL DIVER RLTY,20090928,125065,6,EPS,0.42,20090930
DDR,25159110,DDR,DEVEL DIVER RLTY,20091030,125065,6,EPS,0.08,20091231
DDR,25159110,DDR,DEVEL DIVER RLTY,20091103,125065,6,EPS,0.09,20091231
DDR,25159110,DDR,DEVEL DIVER RLTY,20100114,125065,6,EPS,-0.27,20091231
DDR,25159110,DDR,DEVEL DIVER RLTY,20100429,125065,6,EPS,0.26,20100630
DDR,25159110,DDR,DEVEL DIVER RLTY,20100430,133363,6,EPS,-0.02,20100630
DDR,25159110,DDR,DEVEL DIVER RLTY,20100805,133363,6,EPS,-0.02,20100930
DDR,25159110,DDR,DEVEL DIVER RLTY,20100805,125065,6,EPS,0.25,20100930
DDR,25159110,DDR,DEVEL DIVER RLTY,20100815,125065,6,EPS,0.24,20100930
DDR,25159110,DDR,DEVEL DIVER RLTY,20100820,133363,6,EPS,-0.03,20100930
DDR,25159110,DDR,DEVEL DIVER RLTY,20101004,133363,6,EPS,-0.02,20100930
DDR,25159110,DDR,DEVEL DIVER RLTY,20101026,125065,6,EPS,0.26,20101231
DDR,25159110,DDR,DEVEL DIVER RLTY,20101027,133363,6,EPS,-0.02,20101231
DDR,25159110,DDR,DEVEL DIVER RLTY,20101217,125065,6,EPS,0.27,20101231
DDR,25159110,DDR,DEVEL DIVER RLTY,20110117,125065,6,EPS,-0.03,20101231
DDR,25159110,DDR,DEVEL DIVER RLTY,20110124,125065,6,EPS,-0.04,20101231
DDR,25159110,DDR,DEVEL DIVER RLTY,20110221,133363,6,EPS,-0.01,20110331
DDR,25159110,DDR,DEVEL DIVER RLTY,20110224,125065,6,EPS,0.23,20110331
DDR,25159110,DDR,DEVEL DIVER RLTY,20110802,133363,6,EPS,0,20110930
DDR,23317H10,DDR,DDR CORP,20111028,025202,6,EPS,0.05,20111231
DDR,23317H10,DDR,DDR CORP,20111103,133363,6,EPS,0.04,20111231
DDR,23317H10,DDR,DDR CORP,20120227,089631,6,EPS,0,20120331
DDR,23317H10,DDR,DDR CORP,20120322,133363,6,EPS,0,20120331
DDR,23317H10,DDR,DDR CORP,20120515,133363,6,EPS,0.01,20120630
DDR,23317H10,DDR,DDR CORP,20120817,133363,6,EPS,0.03,20120930
DDR,23317H10,DDR,DDR CORP,20130614,087605,6,EPS,0.03,20130630
DDR,23317H10,DDR,DDR CORP,20130909,087605,6,EPS,0.04,20130930
DDR,23317H10,DDR,DDR CORP,20131119,089631,6,EPS,0.04,20131231
DDR,23317H10,DDR,DDR CORP,20131223,087605,6,EPS,0.05,20131231
DDR,23317H10,DDR,DDR CORP,20140214,025202,6,EPS,-0.04,20140331
DDR,23317H10,DDR,DDR CORP,20140226,087605,6,EPS,-0.01,20140331
DDR,23317H10,DDR,DDR CORP,20140520,123015,6,EPS,-0.02,20140630
DDR,23317H10,DDR,DDR CORP,20140820,110255,6,EPS,-0.02,20140930
DDR,23317H10,DDR,DDR CORP,20141022,123015,6,EPS,0,20140930
DDR,23317H10,DDR,DDR CORP,20141106,025202,6,EPS,0.02,20141231
DDR,23317H10,DDR,DDR CORP,20141202,087605,6,EPS,0.03,20141231
DDR,23317H10,DDR,DDR CORP,20150508,127539,6,EPS,0.009,20150630
DDR,23317H10,DDR,DDR CORP,20170628,001146,6,EPS,0.01,20170630
DDS,25406710,DDS,DILLARD INC,19991118,030358,6,EPS,1.25,20000131
DDS,25406710,DDS,DILLARD INC,20000308,043644,6,EPS,0.7,20000430
DDS,25406710,DDS,DILLARD INC,20000523,008014,6,EPS,0.34,20000731
DDS,25406710,DDS,DILLARD INC,20000601,001605,6,EPS,0.4,20000731
DDS,25406710,DDS,DILLARD INC,20000824,001617,6,EPS,0.3,20001031
DDS,25406710,DDS,DILLARD INC,20000824,030358,6,EPS,0.3,20001031
DDS,25406710,DDS,DILLARD INC,20000824,000452,6,EPS,0.36,20001031
DDS,25406710,DDS,DILLARD INC,20000831,001601,6,EPS,0.2,20001031
DDS,25406710,DDS,DILLARD INC,20000904,008014,6,EPS,0.23,20001031
DDS,25406710,DDS,DILLARD INC,20010209,000452,6,EPS,0.57,20010131
DDS,25406710,DDS,DILLARD INC,20030528,001950,6,EPS,-0.1,20030731
DDS,25406710,DDS,DILLARD INC,20030605,001950,6,EPS,-0.13,20030731
DDS,25406710,DDS,DILLARD INC,20030821,001950,6,EPS,-0.27,20031031
DDS,25406710,DDS,DILLARD INC,20030827,001601,6,EPS,-0.15,20031031
DDS,25406710,DDS,DILLARD INC,20031029,001950,6,EPS,-0.4,20031031
DDS,25406710,DDS,DILLARD INC,20031124,001950,6,EPS,0.76,20040131
DDS,25406710,DDS,DILLARD INC,20040205,001950,6,EPS,0.73,20040131
DDS,25406710,DDS,DILLARD INC,20040205,001601,6,EPS,0.74,20040131
DDS,25406710,DDS,DILLARD INC,20040514,081976,6,EPS,-0.12,20040731
DDS,25406710,DDS,DILLARD INC,20051118,001617,6,EPS,-0.12,20051031
DDS,25406710,DDS,DILLARD INC,20051219,059758,6,EPS,0.85,20060131
DDS,25406710,DDS,DILLARD INC,20060204,059758,6,EPS,0.9,20060131
DDS,25406710,DDS,DILLARD INC,20080326,076854,6,EPS,0.23,20080430
DDS,25406710,DDS,DILLARD INC,20100302,001950,6,EPS,0.11,20100430
DDS,25406710,DDS,DILLARD INC,20141114,107920,6,EPS,3.27,20150131
DE,24419910,DE,DEERE & CO,19971006,009827,6,EPS,0.43,19971031
DE,24419910,DE,DEERE & CO,19971229,009827,6,EPS,0.435,19980131
DE,24419910,DE,DEERE & CO,19990818,032977,6,EPS,0.075,19991031
DE,24419910,DE,DEERE & CO,20010215,020995,6,EPS,0.455,20010430
DE,24419910,DE,DEERE & CO,20010215,058657,6,EPS,0.48,20010430
DE,24419910,DE,DEERE & CO,20010215,000574,6,EPS,0.475,20010430
DE,24419910,DE,DEERE & CO,20020814,058210,6,EPS,0.005,20021031
DE,24419910,DE,DEERE & CO,20020814,018457,6,EPS,-0.02,20021031
DE,24419910,DE,DEERE & CO,20020815,010479,6,EPS,0,20021031
DE,24419910,DE,DEERE & CO,20051123,018457,6,EPS,0.39,20060131
DE,24419910,DE,DEERE & CO,20060224,076767,6,EPS,1.025,20060430
DE,24419910,DE,DEERE & CO,20060226,107332,6,EPS,1.15,20060430
DE,24419910,DE,DEERE & CO,20060227,001613,6,EPS,1.1,20060430
DE,24419910,DE,DEERE & CO,20060228,047490,6,EPS,1.145,20060430
DE,24419910,DE,DEERE & CO,20060228,040459,6,EPS,1.15,20060430
DE,24419910,DE,DEERE & CO,20060228,018457,6,EPS,1.175,20060430
DE,24419910,DE,DEERE & CO,20060228,056943,6,EPS,1.24,20060430
DE,24419910,DE,DEERE & CO,20060412,047490,6,EPS,1.25,20060430
DE,24419910,DE,DEERE & CO,20060421,040459,6,EPS,1.2,20060430
DE,24419910,DE,DEERE & CO,20090820,010479,6,EPS,0.07,20091031
DE,24419910,DE,DEERE & CO,20090820,021354,6,EPS,0.02,20091031
DE,24419910,DE,DEERE & CO,20120131,149443,6,EPS,1.15,20120131
DF,24236110,DF,DEAN FOODS CO,19980706,042052,6,EPS,0.61,19980831
DF,24236110,DF,DEAN FOODS CO,19980806,001103,6,EPS,0.6,19980831
DF,24236110,DF,DEAN FOODS CO,20000922,002305,6,EPS,0.82,20001130
DF,24236110,DF,DEAN FOODS CO,20001013,001710,6,EPS,0.81,20001130
DF,24236110,DF,DEAN FOODS CO,20001221,003214,6,EPS,0.63,20010228
DF,24236110,DF,DEAN FOODS CO,20010131,072439,6,EPS,0.65,20010228
DF,24236110,DF,DEAN FOODS CO,20010306,000067,6,EPS,0.66,20010228
DF,24236110,DF,DEAN FOODS CO,20010313,045216,6,EPS,0.45,20010228
DF,24236110,DF,DEAN FOODS CO,20010322,072439,6,EPS,0.63,20010531
DF,24236110,DF,DEAN FOODS CO,20010409,057915,6,EPS,0.63,20010531
DF,24236110,DF,DEAN FOODS CO,20010614,001980,6,EPS,0.62,20010531
DFS,24950910,DFS,DEPARTMENT 56,20000518,009628,6,EPS,0.61,20000630
DGX,74834L10,DGX,QUEST DIAGNOSTIC,20000425,057524,6,EPS,0.13,20000630
DGX,74834L10,DGX,QUEST DIAGNOSTIC,20020129,057524,6,EPS,0.325,20020331
DGX,74834L10,DGX,QUEST DIAGNOSTIC,20020129,006703,6,EPS,0.345,20020331
DGX,74834L10,DGX,QUEST DIAGNOSTIC,20020129,055896,6,EPS,0.315,20020331
DGX,74834L10,DGX,QUEST DIAGNOSTIC,20030127,078775,6,EPS,0.435,20030331
DGX,74834L10,DGX,QUEST DIAGNOSTIC,20030127,071340,6,EPS,0.425,20030331
DGX,74834L10,DGX,QUEST DIAGNOSTIC,20030224,052796,6,EPS,0.43,20030331
DGX,74834L10,DGX,QUEST DIAGNOSTIC,20041102,057524,6,EPS,0.58,20041231
DGX,74834L10,DGX,QUEST DIAGNOSTIC,20041216,057524,6,EPS,0.585,20041231
DGX,74834L10,DGX,QUEST DIAGNOSTIC,20060119,045868,6,EPS,0.57,20051231
DGX,74834L10,DGX,QUEST DIAGNOSTIC,20060126,057578,6,EPS,0.64,20060331
DGX,74834L10,DGX,QUEST DIAGNOSTIC,20060126,045868,6,EPS,0.65,20060331
DGX,74834L10,DGX,QUEST DIAGNOSTIC,20060126,071340,6,EPS,0.69,20060331
DGX,74834L10,DGX,QUEST DIAGNOSTIC,20060126,107976,6,EPS,0.64,20060331
DGX,74834L10,DGX,QUEST DIAGNOSTIC,20070126,057578,6,EPS,0.66,20070331
DGX,74834L10,DGX,QUEST DIAGNOSTIC,20070409,057524,6,EPS,0.73,20070331
DGX,74834L10,DGX,QUEST DIAGNOSTIC,20070420,057524,6,EPS,0.67,20070630
DGX,74834L10,DGX,QUEST DIAGNOSTIC,20070420,052231,6,EPS,0.69,20070630
DGX,74834L10,DGX,QUEST DIAGNOSTIC,20070420,107976,6,EPS,0.7,20070630
DGX,74834L10,DGX,QUEST DIAGNOSTIC,20070420,045868,6,EPS,0.7,20070630
DGX,74834L10,DGX,QUEST DIAGNOSTIC,20070420,086484,6,EPS,0.71,20070630
DGX,74834L10,DGX,QUEST DIAGNOSTIC,20070420,078782,6,EPS,0.75,20070630
DGX,74834L10,DGX,QUEST DIAGNOSTIC,20070423,057452,6,EPS,0.72,20070630
DGX,74834L10,DGX,QUEST DIAGNOSTIC,20070530,082018,6,EPS,0.65,20070630
DGX,74834L10,DGX,QUEST DIAGNOSTIC,20090423,057452,6,EPS,0.94,20090630
DGX,74834L10,DGX,QUEST DIAGNOSTIC,20090423,057452,6,EPS,0.93,20090630
DGX,74834L10,DGX,QUEST DIAGNOSTIC,20090423,073520,6,EPS,0.93,20090630
DGX,74834L10,DGX,QUEST DIAGNOSTIC,20090423,074192,6,EPS,0.91,20090630
DGX,74834L10,DGX,QUEST DIAGNOSTIC,20090521,057452,6,EPS,0.94,20090630
DGX,74834L10,DGX,QUEST DIAGNOSTIC,20101022,082682,6,EPS,0.86,20101231
DGX,74834L10,DGX,QUEST DIAGNOSTIC,20110125,086484,6,EPS,0.9,20110331
DGX,74834L10,DGX,QUEST DIAGNOSTIC,20110201,046560,6,EPS,1.05,20110331
DGX,74834L10,DGX,QUEST DIAGNOSTIC,20110201,057452,6,EPS,0.96,20110331
DGX,74834L10,DGX,QUEST DIAGNOSTIC,20110201,082682,6,EPS,0.98,20110331
DGX,74834L10,DGX,QUEST DIAGNOSTIC,20110201,082018,6,EPS,1,20110331
DGX,74834L10,DGX,QUEST DIAGNOSTIC,20110201,112695,6,EPS,1.01,20110331
DGX,74834L10,DGX,QUEST DIAGNOSTIC,20110201,057578,6,EPS,1,20110331
DGX,74834L10,DGX,QUEST DIAGNOSTIC,20110201,077195,6,EPS,0.94,20110331
DGX,74834L10,DGX,QUEST DIAGNOSTIC,20110201,009741,6,EPS,0.94,20110331
DGX,74834L10,DGX,QUEST DIAGNOSTIC,20110201,045868,6,EPS,1.06,20110331
DGX,74834L10,DGX,QUEST DIAGNOSTIC,20110201,055896,6,EPS,0.96,20110331
DGX,74834L10,DGX,QUEST DIAGNOSTIC,20110201,078782,6,EPS,1.01,20110331
DGX,74834L10,DGX,QUEST DIAGNOSTIC,20110203,049483,6,EPS,1.04,20110331
DGX,74834L10,DGX,QUEST DIAGNOSTIC,20110203,073520,6,EPS,1.06,20110331
DGX,74834L10,DGX,QUEST DIAGNOSTIC,20110218,114110,6,EPS,0.96,20110331
DGX,74834L10,DGX,QUEST DIAGNOSTIC,20110224,086484,6,EPS,0.94,20110331
DGX,74834L10,DGX,QUEST DIAGNOSTIC,20110309,074192,6,EPS,0.96,20110331
DGX,74834L10,DGX,QUEST DIAGNOSTIC,20110323,122937,6,EPS,0.99,20110331
DGX,74834L10,DGX,QUEST DIAGNOSTIC,20110404,112444,6,EPS,0.99,20110331
DGX,74834L10,DGX,QUEST DIAGNOSTIC,20110404,071340,6,EPS,1.06,20110331
DGX,74834L10,DGX,QUEST DIAGNOSTIC,20110418,042545,6,EPS,0.95,20110331
DGX,74834L10,DGX,QUEST DIAGNOSTIC,20110419,009741,6,EPS,0.95,20110331
DGX,74834L10,DGX,QUEST DIAGNOSTIC,20110422,077195,6,EPS,1.14,20110630
DGX,74834L10,DGX,QUEST DIAGNOSTIC,20110422,042545,6,EPS,1.11,20110630
DGX,74834L10,DGX,QUEST DIAGNOSTIC,20110422,074192,6,EPS,1.09,20110630
DGX,74834L10,DGX,QUEST DIAGNOSTIC,20110425,073520,6,EPS,1.13,20110630
DGX,74834L10,DGX,QUEST DIAGNOSTIC,20110427,086484,6,EPS,1.15,20110630
DGX,74834L10,DGX,QUEST DIAGNOSTIC,20110428,112444,6,EPS,1.11,20110630
DGX,74834L10,DGX,QUEST DIAGNOSTIC,20110513,122937,6,EPS,1.13,20110630
DGX,74834L10,DGX,QUEST DIAGNOSTIC,20110513,073520,6,EPS,1.11,20110630
DGX,74834L10,DGX,QUEST DIAGNOSTIC,20120503,082018,6,EPS,1.18,20120630
DGX,74834L10,DGX,QUEST DIAGNOSTIC,20120720,045868,6,EPS,1.17,20120930
DGX,74834L10,DGX,QUEST DIAGNOSTIC,20121017,045868,6,EPS,1.09,20121231
DGX,74834L10,DGX,QUEST DIAGNOSTIC,20121017,122937,6,EPS,1.12,20121231
DGX,74834L10,DGX,QUEST DIAGNOSTIC,20121017,074192,6,EPS,1.11,20121231
DGX,74834L10,DGX,QUEST DIAGNOSTIC,20121018,058637,6,EPS,1.1,20121231
DGX,74834L10,DGX,QUEST DIAGNOSTIC,20121018,002739,6,EPS,1.1,20121231
DGX,74834L10,DGX,QUEST DIAGNOSTIC,20121119,090472,6,EPS,1.11,20121231
DGX,74834L10,DGX,QUEST DIAGNOSTIC,20121120,137206,6,EPS,1.094,20121231
DGX,74834L10,DGX,QUEST DIAGNOSTIC,20130116,045868,6,EPS,1.01,20121231
DGX,74834L10,DGX,QUEST DIAGNOSTIC,20130118,009741,6,EPS,1.03,20121231
DGX,74834L10,DGX,QUEST DIAGNOSTIC,20130118,114110,6,EPS,1.04,20121231
DGX,74834L10,DGX,QUEST DIAGNOSTIC,20130418,122937,6,EPS,1.02,20130630
DGX,74834L10,DGX,QUEST DIAGNOSTIC,20130423,113014,6,EPS,1.11,20130630
DGX,74834L10,DGX,QUEST DIAGNOSTIC,20140130,120445,6,EPS,0.87,20140331
DGX,74834L10,DGX,QUEST DIAGNOSTIC,20140130,111298,6,EPS,0.92,20140331
DGX,74834L10,DGX,QUEST DIAGNOSTIC,20140130,122937,6,EPS,0.98,20140331
DGX,74834L10,DGX,QUEST DIAGNOSTIC,20140131,002739,6,EPS,0.95,20140331
DGX,74834L10,DGX,QUEST DIAGNOSTIC,20140131,071340,6,EPS,0.97,20140331
DGX,74834L10,DGX,QUEST DIAGNOSTIC,20140319,002739,6,EPS,0.89,20140331
DGX,74834L10,DGX,QUEST DIAGNOSTIC,20140326,071340,6,EPS,0.87,20140331
DGX,74834L10,DGX,QUEST DIAGNOSTIC,20140424,120445,6,EPS,1.05,20140630
DGX,74834L10,DGX,QUEST DIAGNOSTIC,20140424,071340,6,EPS,1.06,20140630
DIS,25468710,DIS,DISNEY WALT CO,19960125,009584,6,EPS,0.1533,19960331
DIS,25468710,DIS,DISNEY WALT CO,19960320,004532,6,EPS,0.12,19960331
DIS,25468710,DIS,DISNEY WALT CO,19980723,001817,6,EPS,0.26,19980930
DIS,25468710,DIS,DISNEY WALT CO,19980909,009887,6,EPS,0.21,19980930
DIS,25468710,DIS,DISNEY WALT CO,19990128,001373,6,EPS,0.18,19990331
DIS,25468710,DIS,DISNEY WALT CO,19991104,001247,6,EPS,0.09,19990930
DIS,25468710,DIS,DISNEY WALT CO,20000504,001699,6,EPS,0.22,20000630
DIS,25468710,DIS,DISNEY WALT CO,20000711,044350,6,EPS,0.14,20000630
DIS,25468710,DIS,DISNEY WALT CO,20001113,003298,6,EPS,0.14,20001231
DIS,25468710,DIS,DISNEY WALT CO,20010207,000067,6,EPS,0.15,20010331
DIS,25468710,DIS,DISNEY WALT CO,20010226,032291,6,EPS,0.18,20010331
DIS,25468710,DIS,WALT DISNEY CO,20040123,080027,6,EPS,0.2,20031231
DIS,25468710,DIS,WALT DISNEY CO,20040204,048155,6,EPS,0.27,20031231
DIS,25468710,DIS,WALT DISNEY CO,20051107,054440,6,EPS,0.14,20050930
DIS,25468710,DIS,WALT DISNEY CO,20051107,075227,6,EPS,0.16,20050930
DIS,25468710,DIS,WALT DISNEY CO,20051109,082890,6,EPS,0.15,20050930
DIS,25468710,DIS,WALT DISNEY CO,20051116,010088,6,EPS,0.21,20050930
DIS,25468710,DIS,WALT DISNEY CO,20051118,082890,6,EPS,0.3,20051231
DIS,25468710,DIS,WALT DISNEY CO,20051118,019083,6,EPS,0.36,20051231
DIS,25468710,DIS,WALT DISNEY CO,20051118,058207,6,EPS,0.3,20051231
DIS,25468710,DIS,WALT DISNEY CO,20051118,046442,6,EPS,0.31,20051231
DIS,25468710,DIS,WALT DISNEY CO,20060606,021223,6,EPS,0.54,20060630
DIS,25468710,DIS,WALT DISNEY CO,20060606,021223,6,EPS,0.5,20060630
DIS,25468710,DIS,WALT DISNEY CO,20060728,021223,6,EPS,0.49,20060630
DIS,25468710,DIS,WALT DISNEY CO,20060928,021223,6,EPS,0.34,20060930
DIS,25468710,DIS,WALT DISNEY CO,20061213,021223,6,EPS,0.26,20061231
DIS,25468710,DIS,WALT DISNEY CO,20091117,071755,6,EPS,0.4,20091231
DIS,25468710,DIS,WALT DISNEY CO,20091117,080183,6,EPS,0.33,20091231
DIS,25468710,DIS,WALT DISNEY CO,20091117,125613,6,EPS,0.509,20091231
DIS,25468710,DIS,WALT DISNEY CO,20091117,077157,6,EPS,0.33,20091231
DIS,25468710,DIS,WALT DISNEY CO,20091117,049516,6,EPS,0.41,20091231
DIS,25468710,DIS,WALT DISNEY CO,20091208,109256,6,EPS,0.41,20091231
DIS,25468710,DIS,WALT DISNEY CO,20120808,119704,6,EPS,0.7,20120930
DIS,25468710,DIS,WALT DISNEY CO,20121109,071755,6,EPS,0.83,20121231
DIS,25468710,DIS,WALT DISNEY CO,20121109,114980,6,EPS,0.79,20121231
DIS,25468710,DIS,WALT DISNEY CO,20121109,135522,6,EPS,0.78,20121231
DIS,25468710,DIS,WALT DISNEY CO,20121109,078488,6,EPS,0.79,20121231
DIS,25468710,DIS,WALT DISNEY CO,20121109,010370,6,EPS,0.84,20121231
DIS,25468710,DIS,WALT DISNEY CO,20121109,121968,6,EPS,0.74,20121231
DIS,25468710,DIS,WALT DISNEY CO,20121109,111523,6,EPS,0.74,20121231
DIS,25468710,DIS,WALT DISNEY CO,20130114,009584,6,EPS,0.77,20121231
DIS,25468710,DIS,WALT DISNEY CO,20140206,019083,6,EPS,0.92,20140331
DIS,25468710,DIS,WALT DISNEY CO,20140805,001717,6,EPS,0.84,20140930
DIS,25468710,DIS,WALT DISNEY CO,20140805,121968,6,EPS,0.76,20140930
DIS,25468710,DIS,WALT DISNEY,20150506,152060,6,EPS,1.49,20150630
DIS,25468710,DIS,WALT DISNEY,20161111,082890,6,EPS,1.58,20161231
DIS,25468710,DIS,WALT DISNEY,20170510,045722,6,EPS,3.207,20170630
DIS,25468710,DIS,WALT DISNEY,20170525,045722,6,EPS,1.558,20170630
DISH,27876210,DISH,ECHOSTAR COMMS,20000131,032821,6,EPS,-0.255,19991231
DISH,27876210,DISH,ECHOSTAR COMMS,20010315,055991,6,EPS,-0.11,20010331
DISH,27876210,DISH,ECHOSTAR COMMS,20021115,046442,6,EPS,-0.05,20021231
DISH,27876210,DISH,ECHOSTAR COMMS,20030501,079874,6,EPS,0.11,20030331
DISH,27876210,DISH,ECHOSTAR COMMS,20030519,047919,6,EPS,0.23,20030630
DISH,27876210,DISH,ECHOSTAR COMMS,20030521,057008,6,EPS,0.26,20030630
DISH,27876210,DISH,ECHOSTAR COMMS,20030814,047919,6,EPS,0.34,20030930
DISH,27876210,DISH,ECHOSTAR COMMS,20030820,047919,6,EPS,0.32,20030930
DISH,27876210,DISH,ECHOSTAR COMMS,20030923,057008,6,EPS,0.13,20030930
DISH,27876210,DISH,ECHOSTAR COMMS,20040326,055991,6,EPS,0.17,20040331
DISH,27876210,DISH,ECHOSTAR COMMS,20040412,047919,6,EPS,0.29,20040331
DISH,27876210,DISH,ECHOSTAR COMMS,20040427,075227,6,EPS,0.24,20040331
DISH,27876210,DISH,ECHOSTAR COMMS,20040511,047919,6,EPS,0.01,20040630
DISH,27876210,DISH,ECHOSTAR COMMS,20040511,049030,6,EPS,0.02,20040630
DISH,27876210,DISH,ECHOSTAR COMMS,20040625,046442,6,EPS,0.31,20040630
DISH,27876210,DISH,ECHOSTAR COMMS,20040708,081118,6,EPS,0.08,20040630
DISH,27876210,DISH,ECHOSTAR COMMS,20040713,075227,6,EPS,0.2,20040630
DISH,27876210,DISH,ECHOSTAR COMMS,20040723,046442,6,EPS,0.22,20040630
DISH,27876210,DISH,ECHOSTAR COMMS,20040810,046442,6,EPS,0.31,20040930
DISH,27876210,DISH,ECHOSTAR COMMS,20040826,075227,6,EPS,0.11,20040930
DISH,27876210,DISH,ECHOSTAR COMMS,20041008,081118,6,EPS,0.37,20040930
DISH,27876210,DISH,ECHOSTAR COMMS,20050408,081118,6,EPS,0.41,20050331
DISH,27876210,DISH,ECHOSTAR COMMS,20060123,093120,6,EPS,0.23,20051231
DISH,27876210,DISH,ECHOSTAR COMMS,20060211,018680,6,EPS,1.13,20051231
DISH,27876210,DISH,ECHOSTAR COMMS,20060622,081118,6,EPS,0.42,20060630
DISH,27876210,DISH,ECHOSTAR COMMS,20071001,054440,6,EPS,8,20070930
DISH,25470M10,DISH,DISH NETWORK COR,20080305,104523,6,EPS,0.54,20080331
DISH,25470M10,DISH,DISH NETWORK COR,20090421,093120,6,EPS,0.56,20090331
DISH,25470M10,DISH,DISH NETWORK COR,20090518,046442,6,EPS,0.62,20090630
DISH,25470M10,DISH,DISH NETWORK COR,20090930,046442,6,EPS,0.29,20090930
DISH,25470M10,DISH,DISH NETWORK COR,20091020,081118,6,EPS,0.55,20090930
DISH,25470M10,DISH,DISH NETWORK COR,20091112,081118,6,EPS,0.37,20091231
DISH,25470M10,DISH,DISH NETWORK COR,20100128,081118,6,EPS,0.36,20091231
DISH,25470M10,DISH,DISH NETWORK COR,20100913,110140,6,EPS,0.59,20100930
DISH,25470M10,DISH,DISH NETWORK COR,20101109,110140,6,EPS,0.58,20101231
DISH,25470M10,DISH,DISH NETWORK COR,20110504,045527,6,EPS,0.37,20110630
DISH,25470M10,DISH,DISH NETWORK COR,20110511,115215,6,EPS,0.73,20110630
DISH,25470M10,DISH,DISH NETWORK COR,20110713,114380,6,EPS,0.743,20110630
DISH,25470M10,DISH,DISH NETWORK COR,20121224,057008,6,EPS,-0.37,20121231
DISH,25470M10,DISH,DISH NETWORK COR,20130219,111523,6,EPS,0.5,20121231
DISH,25470M10,DISH,DISH NETWORK COR,20130219,032416,6,EPS,0.36,20121231
DISH,25470M10,DISH,DISH NETWORK COR,20130813,081118,6,EPS,0.45,20130930
DISH,25470M10,DISH,DISH NETWORK COR,20131011,081118,6,EPS,0.43,20130930
DISH,25470M10,DISH,DISH NETWORK COR,20131113,054440,6,EPS,0.34,20131231
DISH,25470M10,DISH,DISH NETWORK COR,20131115,110140,6,EPS,0.59,20131231
DISH,25470M10,DISH,DISH NETWORK COR,20131119,081118,6,EPS,0.43,20131231
DISH,25470M10,DISH,DISH NETWORK COR,20140514,081118,6,EPS,0.97,20140630
DISH,25470M10,DISH,DISH NETWORK COR,20151109,113333,6,EPS,-0.04,20151231
DISH,25470M10,DISH,DISH NETWORK COR,20151109,057008,6,EPS,-0.32,20151231
DISH,25470M10,DISH,DISH NETWORK COR,20151110,114188,6,EPS,-0.24,20151231
DISH,25470M10,DISH,DISH NETWORK COR,20151111,042981,6,EPS,-0.32,20151231
DISH,25470M10,DISH,DISH NETWORK COR,20151115,110140,6,EPS,-0.08,20151231
DISH,25470M10,DISH,DISH NETWORK COR,20151217,114380,6,EPS,-0.362,20151231
DISH,25470M10,DISH,DISH NETWORK COR,20160125,111523,6,EPS,-0.23,20151231
DISH,25470M10,DISH,DISH NETWORK COR,20160211,004532,6,EPS,-0.53,20151231
DJ,26056110,DJ,DOW JONES & CO,19980316,001374,6,EPS,0.3,19980331
DJ,26056110,DJ,DOW JONES & CO,19980409,000779,6,EPS,0.43,19980630
DJ,26056110,DJ,DOW JONES & CO,19980610,032429,6,EPS,0.46,19980630
DJ,26056110,DJ,DOW JONES & CO,19980717,032429,6,EPS,0.45,19980930
DJ,26056110,DJ,DOW JONES & CO,19980722,032429,6,EPS,0.43,19980930
DJ,26056110,DJ,DOW JONES & CO,19980825,032429,6,EPS,0.38,19980930
DJ,26056110,DJ,DOW JONES & CO,19981005,032429,6,EPS,0.35,19980930
DJ,26056110,DJ,DOW JONES & CO,20000417,032429,6,EPS,0.78,20000630
DJ,26056110,DJ,DOW JONES & CO,20001013,044680,6,EPS,0.91,20001231
DJ,26056110,DJ,DOW JONES & CO,20020415,076552,6,EPS,0.25,20020630
DJ,26056110,DJ,DOW JONES & CO,20030312,001374,6,EPS,0.11,20030331
DJ,26056110,DJ,DOW JONES & CO,20030613,001374,6,EPS,0.22,20030630
DJ,26056110,DJ,DOW JONES,20051128,114980,6,EPS,0.33,20051231
DJ,26056110,DJ,DOW JONES,20051214,114980,6,EPS,0.34,20051231
