Name,Baltic Exchange Dry Index (BDI) - PRICE INDEX,S&P GSCI Commodity Total Return - RETURN IND. (OFCL)
6/30/1976,NA,420.56
7/1/1976,NA,425.41
7/2/1976,NA,424.03
7/5/1976,NA,424.03
7/6/1976,NA,426.49
7/7/1976,NA,423.87
7/8/1976,NA,427.87
7/9/1976,NA,421.17
7/12/1976,NA,414.77
7/13/1976,NA,415.96
7/14/1976,NA,421.38
7/15/1976,NA,414.81
7/16/1976,NA,415.05
7/19/1976,NA,406.31
7/20/1976,NA,402.45
7/21/1976,NA,402.96
7/22/1976,NA,397.85
7/23/1976,NA,403.92
7/26/1976,NA,396.21
7/27/1976,NA,389.91
7/28/1976,NA,391.85
7/29/1976,NA,387.2
7/30/1976,NA,383.33
8/2/1976,NA,374.84
8/3/1976,NA,373.62
8/4/1976,NA,381.1
8/5/1976,NA,380.75
8/6/1976,NA,378.71
8/9/1976,NA,377.96
8/10/1976,NA,379.85
8/11/1976,NA,383.84
8/12/1976,NA,384.55
8/13/1976,NA,388.39
8/16/1976,NA,383.18
8/17/1976,NA,381.27
8/18/1976,NA,386.85
8/19/1976,NA,385.76
8/20/1976,NA,385.46
8/23/1976,NA,385.62
8/24/1976,NA,379.96
8/25/1976,NA,375.18
8/26/1976,NA,372.16
8/27/1976,NA,375.77
8/30/1976,NA,374.97
8/31/1976,NA,372.55
9/1/1976,NA,373.09
9/2/1976,NA,377.31
9/3/1976,NA,375.05
9/6/1976,NA,375.05
9/7/1976,NA,383.78
9/8/1976,NA,376.41
9/9/1976,NA,374.85
9/10/1976,NA,373.5
9/13/1976,NA,366.14
9/14/1976,NA,362.67
9/15/1976,NA,365.7
9/16/1976,NA,364.38
9/17/1976,NA,358.28
9/20/1976,NA,352.01
9/21/1976,NA,350.29
9/22/1976,NA,349.09
9/23/1976,NA,346.94
9/24/1976,NA,342.38
9/27/1976,NA,344.34
9/28/1976,NA,347.58
9/29/1976,NA,336.71
9/30/1976,NA,335.73
10/1/1976,NA,333.43
10/4/1976,NA,336.21
10/5/1976,NA,343.4
10/6/1976,NA,344.06
10/7/1976,NA,351.85
10/8/1976,NA,353.07
10/11/1976,NA,354.62
10/12/1976,NA,354.07
10/13/1976,NA,353.94
10/14/1976,NA,350.66
10/15/1976,NA,346.02
10/18/1976,NA,343.32
10/19/1976,NA,344.66
10/20/1976,NA,346.93
10/21/1976,NA,345.32
10/22/1976,NA,347.08
10/25/1976,NA,344.24
10/26/1976,NA,340.16
10/27/1976,NA,341.66
10/28/1976,NA,335.37
10/29/1976,NA,331.59
11/1/1976,NA,331.42
11/2/1976,NA,331.42
11/3/1976,NA,329.83
11/4/1976,NA,339.46
11/5/1976,NA,341.24
11/8/1976,NA,341.34
11/9/1976,NA,340.02
11/10/1976,NA,343.12
11/11/1976,NA,336.04
11/12/1976,NA,334.55
11/15/1976,NA,330.87
11/16/1976,NA,335.68
11/17/1976,NA,337.57
11/18/1976,NA,336.49
11/19/1976,NA,336.58
11/22/1976,NA,343.45
11/23/1976,NA,338.55
11/24/1976,NA,336.55
11/25/1976,NA,336.55
11/26/1976,NA,334.2
11/29/1976,NA,330.95
11/30/1976,NA,336.32
12/1/1976,NA,338.26
12/2/1976,NA,339.42
12/3/1976,NA,343.29
12/6/1976,NA,347.73
12/7/1976,NA,346.24
12/8/1976,NA,345.11
12/9/1976,NA,344.42
12/10/1976,NA,343.36
12/13/1976,NA,341.43
12/14/1976,NA,344.99
12/15/1976,NA,343.23
12/16/1976,NA,344.76
12/17/1976,NA,342.34
12/20/1976,NA,343.2
12/21/1976,NA,342.2
12/22/1976,NA,345.04
12/23/1976,NA,351.21
12/24/1976,NA,351.21
12/27/1976,NA,353.27
12/28/1976,NA,353.81
12/29/1976,NA,352.1
12/30/1976,NA,353.23
12/31/1976,NA,353.23
1/3/1977,NA,351.05
1/4/1977,NA,350.91
1/5/1977,NA,344.99
1/6/1977,NA,345.97
1/7/1977,NA,343.38
1/10/1977,NA,345.5
1/11/1977,NA,344.39
1/12/1977,NA,346.26
1/13/1977,NA,343.69
1/14/1977,NA,343.07
1/17/1977,NA,346.56
1/18/1977,NA,347.51
1/19/1977,NA,350.88
1/20/1977,NA,350.98
1/21/1977,NA,352.96
1/24/1977,NA,355.08
1/25/1977,NA,355.52
1/26/1977,NA,356.29
1/27/1977,NA,354.73
1/28/1977,NA,353.82
1/31/1977,NA,352.29
2/1/1977,NA,354.21
2/2/1977,NA,356.21
2/3/1977,NA,353.91
2/4/1977,NA,357.61
2/7/1977,NA,357.19
2/8/1977,NA,358.31
2/9/1977,NA,358.44
2/10/1977,NA,360.36
2/11/1977,NA,358.19
2/14/1977,NA,358.58
2/15/1977,NA,358.31
2/16/1977,NA,358.77
2/17/1977,NA,359.04
2/18/1977,NA,360.1
2/21/1977,NA,360.1
2/22/1977,NA,358.14
2/23/1977,NA,357.02
2/24/1977,NA,355.32
2/25/1977,NA,352.89
2/28/1977,NA,351.42
3/1/1977,NA,355.35
3/2/1977,NA,354.5
3/3/1977,NA,353.8
3/4/1977,NA,358.67
3/7/1977,NA,358.31
3/8/1977,NA,357.65
3/9/1977,NA,360.16
3/10/1977,NA,359.2
3/11/1977,NA,360.22
3/14/1977,NA,362.65
3/15/1977,NA,365.45
3/16/1977,NA,369.99
3/17/1977,NA,369.14
3/18/1977,NA,371.49
3/21/1977,NA,373.82
3/22/1977,NA,371.33
3/23/1977,NA,365.4
3/24/1977,NA,365.31
3/25/1977,NA,363.52
3/28/1977,NA,360.88
3/29/1977,NA,362.38
3/30/1977,NA,363.57
3/31/1977,NA,364.21
4/1/1977,NA,365.2
4/4/1977,NA,364.02
4/5/1977,NA,367.6
4/6/1977,NA,372.42
4/7/1977,NA,377.76
4/8/1977,NA,377.76
4/11/1977,NA,379.7
4/12/1977,NA,382.8
4/13/1977,NA,384.88
4/14/1977,NA,381.38
4/15/1977,NA,385.49
4/18/1977,NA,385.89
4/19/1977,NA,387.35
4/20/1977,NA,382.84
4/21/1977,NA,387.58
4/22/1977,NA,385.89
4/25/1977,NA,385.51
4/26/1977,NA,384.71
4/27/1977,NA,377.61
4/28/1977,NA,377.16
4/29/1977,NA,383.26
5/2/1977,NA,387.66
5/3/1977,NA,384.92
5/4/1977,NA,382.02
5/5/1977,NA,384.48
5/6/1977,NA,380.5
5/9/1977,NA,379.01
5/10/1977,NA,376.1
5/11/1977,NA,374.26
5/12/1977,NA,377.22
5/13/1977,NA,377.37
5/16/1977,NA,372.93
5/17/1977,NA,371.83
5/18/1977,NA,374.79
5/19/1977,NA,373.46
5/20/1977,NA,366.92
5/23/1977,NA,367.96
5/24/1977,NA,369.38
5/25/1977,NA,369.09
5/26/1977,NA,371.22
5/27/1977,NA,369.45
5/30/1977,NA,369.45
5/31/1977,NA,370.1
6/1/1977,NA,367.12
6/2/1977,NA,367.46
6/3/1977,NA,370.43
6/6/1977,NA,366.44
6/7/1977,NA,365.67
6/8/1977,NA,360.63
6/9/1977,NA,353.4
6/10/1977,NA,348
6/13/1977,NA,344.47
6/14/1977,NA,347.11
6/15/1977,NA,347.35
6/16/1977,NA,348.29
6/17/1977,NA,349.43
6/20/1977,NA,356.06
6/21/1977,NA,350.46
6/22/1977,NA,351.49
6/23/1977,NA,353.36
6/24/1977,NA,359.65
6/27/1977,NA,364.29
6/28/1977,NA,361.07
6/29/1977,NA,363.38
6/30/1977,NA,361.14
7/1/1977,NA,360.23
7/4/1977,NA,360.23
7/5/1977,NA,357.39
7/6/1977,NA,356.28
7/7/1977,NA,348.9
7/8/1977,NA,347.88
7/11/1977,NA,344.62
7/12/1977,NA,340.8
7/13/1977,NA,346.79
7/14/1977,NA,346.79
7/15/1977,NA,342.55
7/18/1977,NA,341.15
7/19/1977,NA,340.58
7/20/1977,NA,340.3
7/21/1977,NA,338.95
7/22/1977,NA,341.9
7/25/1977,NA,340.94
7/26/1977,NA,334.52
7/27/1977,NA,334.27
7/28/1977,NA,331.52
7/29/1977,NA,330.39
8/1/1977,NA,326.73
8/2/1977,NA,327.45
8/3/1977,NA,329.61
8/4/1977,NA,329.01
8/5/1977,NA,329.8
8/8/1977,NA,331.54
8/9/1977,NA,331.7
8/10/1977,NA,335.15
8/11/1977,NA,332.37
8/12/1977,NA,332.06
8/15/1977,NA,325.61
8/16/1977,NA,326.64
8/17/1977,NA,326.05
8/18/1977,NA,331.04
8/19/1977,NA,334.8
8/22/1977,NA,331.14
8/23/1977,NA,332.59
8/24/1977,NA,332.64
8/25/1977,NA,334.25
8/26/1977,NA,335.28
8/29/1977,NA,331.99
8/30/1977,NA,333.61
8/31/1977,NA,333.63
9/1/1977,NA,332.41
9/2/1977,NA,335.21
9/5/1977,NA,335.21
9/6/1977,NA,336.87
9/7/1977,NA,336.52
9/8/1977,NA,336.59
9/9/1977,NA,336.38
9/12/1977,NA,337.42
9/13/1977,NA,339.15
9/14/1977,NA,338.48
9/15/1977,NA,339.81
9/16/1977,NA,340
9/19/1977,NA,340.92
9/20/1977,NA,342.71
9/21/1977,NA,348.07
9/22/1977,NA,345.17
9/23/1977,NA,343.89
9/26/1977,NA,346.49
9/27/1977,NA,345.72
9/28/1977,NA,345.69
9/29/1977,NA,348.24
9/30/1977,NA,345.8
10/3/1977,NA,348.27
10/4/1977,NA,349.75
10/5/1977,NA,347.65
10/6/1977,NA,347.97
10/7/1977,NA,347.92
10/10/1977,NA,348.81
10/11/1977,NA,346.89
10/12/1977,NA,347.84
10/13/1977,NA,346.2
10/14/1977,NA,347.08
10/17/1977,NA,350.51
10/18/1977,NA,349.55
10/19/1977,NA,349.05
10/20/1977,NA,349.65
10/21/1977,NA,352.99
10/24/1977,NA,355.27
10/25/1977,NA,354.63
10/26/1977,NA,357.31
10/27/1977,NA,356.78
10/28/1977,NA,354.99
10/31/1977,NA,355.75
11/1/1977,NA,359.72
11/2/1977,NA,359.1
11/3/1977,NA,356.5
11/4/1977,NA,357.78
11/7/1977,NA,357.78
11/8/1977,NA,355.2
11/9/1977,NA,357.26
11/10/1977,NA,356.86
11/11/1977,NA,358.35
11/14/1977,NA,361.56
11/15/1977,NA,364.11
11/16/1977,NA,367.39
11/17/1977,NA,366.85
11/18/1977,NA,371.41
11/21/1977,NA,370.58
11/22/1977,NA,367.63
11/23/1977,NA,370.4
11/24/1977,NA,370.4
11/25/1977,NA,372.3
11/28/1977,NA,369.33
11/29/1977,NA,371.7
11/30/1977,NA,370.87
12/1/1977,NA,371.91
12/2/1977,NA,373.17
12/5/1977,NA,372.36
12/6/1977,NA,372.31
12/7/1977,NA,372.47
12/8/1977,NA,373.93
12/9/1977,NA,374.28
12/12/1977,NA,370.08
12/13/1977,NA,373.05
12/14/1977,NA,371.92
12/15/1977,NA,373.66
12/16/1977,NA,377.27
12/19/1977,NA,379.15
12/20/1977,NA,381.21
12/21/1977,NA,382.88
12/22/1977,NA,383.28
12/23/1977,NA,387.93
12/26/1977,NA,387.93
12/27/1977,NA,388.66
12/28/1977,NA,389.77
12/29/1977,NA,389.59
12/30/1977,NA,389.86
1/2/1978,NA,389.86
1/3/1978,NA,390.02
1/4/1978,NA,390.86
1/5/1978,NA,385.62
1/6/1978,NA,389.24
1/9/1978,NA,390.37
1/10/1978,NA,390.98
1/11/1978,NA,392.26
1/12/1978,NA,390.88
1/13/1978,NA,390.35
1/16/1978,NA,389.13
1/17/1978,NA,388.83
1/18/1978,NA,388.85
1/19/1978,NA,388.57
1/20/1978,NA,390.05
1/23/1978,NA,392.76
1/24/1978,NA,395.22
1/25/1978,NA,398.74
1/26/1978,NA,397.01
1/27/1978,NA,398.72
1/30/1978,NA,397.44
1/31/1978,NA,402.43
2/1/1978,NA,404.79
2/2/1978,NA,404.21
2/3/1978,NA,403.7
2/6/1978,NA,405.37
2/7/1978,NA,407.55
2/8/1978,NA,407.09
2/9/1978,NA,409.37
2/10/1978,NA,414.42
2/13/1978,NA,412.08
2/14/1978,NA,409.82
2/15/1978,NA,408.86
2/16/1978,NA,408.86
2/17/1978,NA,407.81
2/20/1978,NA,407.81
2/21/1978,NA,410.1
2/22/1978,NA,414.17
2/23/1978,NA,409.68
2/24/1978,NA,409.68
2/27/1978,NA,407.76
2/28/1978,NA,408.77
3/1/1978,NA,413.35
3/2/1978,NA,412.73
3/3/1978,NA,416.58
3/6/1978,NA,420.3
3/7/1978,NA,429.24
3/8/1978,NA,432.54
3/9/1978,NA,428.7
3/10/1978,NA,430.3
3/13/1978,NA,439.33
3/14/1978,NA,439.68
3/15/1978,NA,440.17
3/16/1978,NA,433.91
3/17/1978,NA,439.29
3/20/1978,NA,436.81
3/21/1978,NA,436.03
3/22/1978,NA,445.6
3/23/1978,NA,450.38
3/24/1978,NA,450.38
3/27/1978,NA,458.7
3/28/1978,NA,458.99
3/29/1978,NA,448.83
3/30/1978,NA,443.51
3/31/1978,NA,450.97
4/3/1978,NA,446.12
4/4/1978,NA,447.68
4/5/1978,NA,452.46
4/6/1978,NA,458.92
4/7/1978,NA,463.8
4/10/1978,NA,463.87
4/11/1978,NA,463.97
4/12/1978,NA,463.6
4/13/1978,NA,460.65
4/14/1978,NA,463.47
4/17/1978,NA,461.18
4/18/1978,NA,461.85
4/19/1978,NA,462.43
4/20/1978,NA,458.77
4/21/1978,NA,460.3
4/24/1978,NA,448.87
4/25/1978,NA,454.99
4/26/1978,NA,454.01
4/27/1978,NA,453.79
4/28/1978,NA,460.66
5/1/1978,NA,462.09
5/2/1978,NA,459.05
5/3/1978,NA,458.9
5/4/1978,NA,461.9
5/5/1978,NA,464.98
5/8/1978,NA,463.98
5/9/1978,NA,470.66
5/10/1978,NA,469.98
5/11/1978,NA,473.78
5/12/1978,NA,477.38
5/15/1978,NA,484.59
5/16/1978,NA,488.86
5/17/1978,NA,485.48
5/18/1978,NA,487.99
5/19/1978,NA,492.4
5/22/1978,NA,489.5
5/23/1978,NA,499.74
5/24/1978,NA,498.5
5/25/1978,NA,504.75
5/26/1978,NA,505.39
5/29/1978,NA,505.39
5/30/1978,NA,503.28
5/31/1978,NA,495.79
6/1/1978,NA,488.2
6/2/1978,NA,477.71
6/5/1978,NA,484.15
6/6/1978,NA,480.84
6/7/1978,NA,472.52
6/8/1978,NA,475.13
6/9/1978,NA,472.46
6/12/1978,NA,468.61
6/13/1978,NA,463.29
6/14/1978,NA,455.82
6/15/1978,NA,458.99
6/16/1978,NA,457.34
6/19/1978,NA,454.23
6/20/1978,NA,460.8
6/21/1978,NA,451.95
6/22/1978,NA,446.48
6/23/1978,NA,448.84
6/26/1978,NA,449.52
6/27/1978,NA,440.01
6/28/1978,NA,440.86
6/29/1978,NA,443.81
6/30/1978,NA,449.49
7/3/1978,NA,451
7/4/1978,NA,451
7/5/1978,NA,455.87
7/6/1978,NA,456.91
7/7/1978,NA,457.19
7/10/1978,NA,455.61
7/11/1978,NA,456.44
7/12/1978,NA,457.44
7/13/1978,NA,449.64
7/14/1978,NA,444.59
7/17/1978,NA,443.65
7/18/1978,NA,434.4
7/19/1978,NA,437.77
7/20/1978,NA,446.52
7/21/1978,NA,454.46
7/24/1978,NA,449.03
7/25/1978,NA,451.77
7/26/1978,NA,456.09
7/27/1978,NA,457.92
7/28/1978,NA,461.84
7/31/1978,NA,461.74
8/1/1978,NA,453.92
8/2/1978,NA,453.68
8/3/1978,NA,453.83
8/4/1978,NA,458.68
8/7/1978,NA,454.94
8/8/1978,NA,454.28
8/9/1978,NA,451.91
8/10/1978,NA,451.66
8/11/1978,NA,453.9
8/14/1978,NA,458.3
8/15/1978,NA,455.07
8/16/1978,NA,455.95
8/17/1978,NA,461.31
8/18/1978,NA,465.66
8/21/1978,NA,462.93
8/22/1978,NA,463.73
8/23/1978,NA,468.49
8/24/1978,NA,472.07
8/25/1978,NA,478.69
8/28/1978,NA,472.78
8/29/1978,NA,474.86
8/30/1978,NA,475.11
8/31/1978,NA,474.34
9/1/1978,NA,479.75
9/4/1978,NA,479.75
9/5/1978,NA,477.76
9/6/1978,NA,484.38
9/7/1978,NA,484.16
9/8/1978,NA,489.47
9/11/1978,NA,489.08
9/12/1978,NA,487.57
9/13/1978,NA,489.36
9/14/1978,NA,493.17
9/15/1978,NA,486.1
9/18/1978,NA,491.15
9/19/1978,NA,491.12
9/20/1978,NA,495.06
9/21/1978,NA,495.3
9/22/1978,NA,493.36
9/25/1978,NA,496.16
9/26/1978,NA,499.11
9/27/1978,NA,499.76
9/28/1978,NA,501.36
9/29/1978,NA,501.02
10/2/1978,NA,508.88
10/3/1978,NA,510.71
10/4/1978,NA,514.52
10/5/1978,NA,516.65
10/6/1978,NA,516.75
10/9/1978,NA,520.47
10/10/1978,NA,513.76
10/11/1978,NA,513.99
10/12/1978,NA,513.75
10/13/1978,NA,509.99
10/16/1978,NA,510.09
10/17/1978,NA,509.91
10/18/1978,NA,508.11
10/19/1978,NA,499.14
10/20/1978,NA,491
10/23/1978,NA,491.43
10/24/1978,NA,495.56
10/25/1978,NA,497.98
10/26/1978,NA,502.22
10/27/1978,NA,511.96
10/30/1978,NA,508.45
10/31/1978,NA,506.05
11/1/1978,NA,494.6
11/2/1978,NA,502.46
11/3/1978,NA,506.62
11/6/1978,NA,501.23
11/7/1978,NA,501.23
11/8/1978,NA,498.01
11/9/1978,NA,498.04
11/10/1978,NA,500.49
11/13/1978,NA,504.26
11/14/1978,NA,504.3
11/15/1978,NA,509.18
11/16/1978,NA,510.54
11/17/1978,NA,515.69
11/20/1978,NA,512.11
11/21/1978,NA,518.15
11/22/1978,NA,523.97
11/23/1978,NA,523.97
11/24/1978,NA,523.97
11/27/1978,NA,524.81
11/28/1978,NA,517.34
11/29/1978,NA,522.15
11/30/1978,NA,519.15
12/1/1978,NA,523.66
12/4/1978,NA,519.5
12/5/1978,NA,517.93
12/6/1978,NA,519.81
12/7/1978,NA,526.75
12/8/1978,NA,525.89
12/11/1978,NA,517.79
12/12/1978,NA,518.34
12/13/1978,NA,517.77
12/14/1978,NA,518.72
12/15/1978,NA,519.48
12/18/1978,NA,527.64
12/19/1978,NA,522.13
12/20/1978,NA,520.81
12/21/1978,NA,519.08
12/22/1978,NA,511.67
12/25/1978,NA,511.67
12/26/1978,NA,508.12
12/27/1978,NA,512.85
12/28/1978,NA,513.36
12/29/1978,NA,513.08
1/1/1979,NA,513.08
1/2/1979,NA,515.25
1/3/1979,NA,518.7
1/4/1979,NA,516.96
1/5/1979,NA,522.06
1/8/1979,NA,522.42
1/9/1979,NA,528.46
1/10/1979,NA,529.23
1/11/1979,NA,528.48
1/12/1979,NA,532.84
1/15/1979,NA,534.28
1/16/1979,NA,533.87
1/17/1979,NA,534.33
1/18/1979,NA,535.94
1/19/1979,NA,539.18
1/22/1979,NA,538.38
1/23/1979,NA,538.77
1/24/1979,NA,545.1
1/25/1979,NA,543.78
1/26/1979,NA,544.16
1/29/1979,NA,546.35
1/30/1979,NA,546.86
1/31/1979,NA,550.09
2/1/1979,NA,544.85
2/2/1979,NA,550.95
2/5/1979,NA,547.4
2/6/1979,NA,549.26
2/7/1979,NA,553.82
2/8/1979,NA,558.92
2/9/1979,NA,562.06
2/12/1979,NA,558.71
2/13/1979,NA,557.35
2/14/1979,NA,564.02
2/15/1979,NA,568.51
2/16/1979,NA,571.28
2/19/1979,NA,571.28
2/20/1979,NA,573.9
2/21/1979,NA,579.28
2/22/1979,NA,576.96
2/23/1979,NA,580.39
2/26/1979,NA,573.43
2/27/1979,NA,578.31
2/28/1979,NA,582.29
3/1/1979,NA,587.59
3/2/1979,NA,583.99
3/5/1979,NA,582.13
3/6/1979,NA,578.33
3/7/1979,NA,585.27
3/8/1979,NA,585.31
3/9/1979,NA,581.06
3/12/1979,NA,571.86
3/13/1979,NA,573.7
3/14/1979,NA,579.83
3/15/1979,NA,578.59
3/16/1979,NA,578.23
3/19/1979,NA,582.53
3/20/1979,NA,583.86
3/21/1979,NA,589.15
3/22/1979,NA,587.36
3/23/1979,NA,586.4
3/26/1979,NA,580.21
3/27/1979,NA,572.37
3/28/1979,NA,576.11
3/29/1979,NA,569.85
3/30/1979,NA,571.95
4/2/1979,NA,571.64
4/3/1979,NA,565.83
4/4/1979,NA,574.5
4/5/1979,NA,579.03
4/6/1979,NA,581.82
4/9/1979,NA,588.15
4/10/1979,NA,586.53
4/11/1979,NA,589.4
4/12/1979,NA,589.66
4/13/1979,NA,589.66
4/16/1979,NA,591.14
4/17/1979,NA,594.74
4/18/1979,NA,591.35
4/19/1979,NA,592.47
4/20/1979,NA,594.95
4/23/1979,NA,595.2
4/24/1979,NA,590.67
4/25/1979,NA,595.45
4/26/1979,NA,601.84
4/27/1979,NA,600.28
4/30/1979,NA,606.17
5/1/1979,NA,604.72
5/2/1979,NA,606.07
5/3/1979,NA,607.23
5/4/1979,NA,601
5/7/1979,NA,593.29
5/8/1979,NA,595.97
5/9/1979,NA,592.84
5/10/1979,NA,594.19
5/11/1979,NA,588.43
5/14/1979,NA,588.47
5/15/1979,NA,585.72
5/16/1979,NA,580.49
5/17/1979,NA,578.91
5/18/1979,NA,577.9
5/21/1979,NA,587.18
5/22/1979,NA,587.95
5/23/1979,NA,588.66
5/24/1979,NA,583.96
5/25/1979,NA,578.82
5/28/1979,NA,578.82
5/29/1979,NA,575.98
5/30/1979,NA,572.25
5/31/1979,NA,577.61
6/1/1979,NA,571.42
6/4/1979,NA,570.6
6/5/1979,NA,571.29
6/6/1979,NA,569.86
6/7/1979,NA,575.96
6/8/1979,NA,588.06
6/11/1979,NA,595.63
6/12/1979,NA,587.91
6/13/1979,NA,592.77
6/14/1979,NA,596.86
6/15/1979,NA,601.61
6/18/1979,NA,601.19
6/19/1979,NA,596.54
6/20/1979,NA,596.66
6/21/1979,NA,603.32
6/22/1979,NA,612.66
6/25/1979,NA,601.6
6/26/1979,NA,607.72
6/27/1979,NA,605.75
6/28/1979,NA,589.73
6/29/1979,NA,585.34
7/2/1979,NA,590.97
7/3/1979,NA,596.88
7/4/1979,NA,596.88
7/5/1979,NA,614.12
7/6/1979,NA,611.27
7/9/1979,NA,616.94
7/10/1979,NA,614.23
7/11/1979,NA,615.54
7/12/1979,NA,606.65
7/13/1979,NA,599.16
7/16/1979,NA,603.35
7/17/1979,NA,599.47
7/18/1979,NA,597.95
7/19/1979,NA,592.45
7/20/1979,NA,591.06
7/23/1979,NA,588.63
7/24/1979,NA,585.43
7/25/1979,NA,583.02
7/26/1979,NA,579.34
7/27/1979,NA,568.31
7/30/1979,NA,559.97
7/31/1979,NA,560.91
8/1/1979,NA,559.96
8/2/1979,NA,555.48
8/3/1979,NA,558.46
8/6/1979,NA,552.3
8/7/1979,NA,552.87
8/8/1979,NA,562.22
8/9/1979,NA,570.34
8/10/1979,NA,575.66
8/13/1979,NA,577.62
8/14/1979,NA,593.47
8/15/1979,NA,589.81
8/16/1979,NA,599.26
8/17/1979,NA,601.69
8/20/1979,NA,598.03
8/21/1979,NA,607.97
8/22/1979,NA,604.42
8/23/1979,NA,606.52
8/24/1979,NA,616.06
8/27/1979,NA,608.15
8/28/1979,NA,602.95
8/29/1979,NA,615.57
8/30/1979,NA,622.29
8/31/1979,NA,625.51
9/3/1979,NA,625.51
9/4/1979,NA,615.09
9/5/1979,NA,621.22
9/6/1979,NA,624.55
9/7/1979,NA,628.07
9/10/1979,NA,633.26
9/11/1979,NA,637.77
9/12/1979,NA,634.13
9/13/1979,NA,646.75
9/14/1979,NA,637.67
9/17/1979,NA,634.88
9/18/1979,NA,638.08
9/19/1979,NA,639.21
9/20/1979,NA,640.35
9/21/1979,NA,636.33
9/24/1979,NA,632.07
9/25/1979,NA,629.75
9/26/1979,NA,637.71
9/27/1979,NA,652.15
9/28/1979,NA,652.39
10/1/1979,NA,670.02
10/2/1979,NA,660.12
10/3/1979,NA,661.5
10/4/1979,NA,650.72
10/5/1979,NA,643.78
10/8/1979,NA,639.85
10/9/1979,NA,628.49
10/10/1979,NA,637.1
10/11/1979,NA,629.25
10/12/1979,NA,627.29
10/15/1979,NA,622.36
10/16/1979,NA,630.13
10/17/1979,NA,630.23
10/18/1979,NA,632.01
10/19/1979,NA,641.41
10/22/1979,NA,647.38
10/23/1979,NA,639.42
10/24/1979,NA,628.09
10/25/1979,NA,632.87
10/26/1979,NA,620.17
10/29/1979,NA,624.01
10/30/1979,NA,628.38
10/31/1979,NA,631.74
11/1/1979,NA,631.39
11/2/1979,NA,636.77
11/5/1979,NA,640.42
11/6/1979,NA,643.69
11/7/1979,NA,651.83
11/8/1979,NA,649.21
11/9/1979,NA,656.84
11/12/1979,NA,665.99
11/13/1979,NA,662.9
11/14/1979,NA,670.75
11/15/1979,NA,667.35
11/16/1979,NA,671.2
11/19/1979,NA,665.65
11/20/1979,NA,675.71
11/21/1979,NA,682.42
11/22/1979,NA,682.42
11/23/1979,NA,680.75
11/26/1979,NA,667.23
11/27/1979,NA,669.08
11/28/1979,NA,664.72
11/29/1979,NA,666.09
11/30/1979,NA,675.53
12/3/1979,NA,677.81
12/4/1979,NA,668.79
12/5/1979,NA,670.12
12/6/1979,NA,657.03
12/7/1979,NA,656.22
12/10/1979,NA,658.19
12/11/1979,NA,670.42
12/12/1979,NA,676.73
12/13/1979,NA,674.95
12/14/1979,NA,680.13
12/17/1979,NA,684.09
12/18/1979,NA,680.14
12/19/1979,NA,677.63
12/20/1979,NA,678.85
12/21/1979,NA,684.76
12/24/1979,NA,684.76
12/25/1979,NA,684.76
12/26/1979,NA,690.6
12/27/1979,NA,685.82
12/28/1979,NA,689.84
12/31/1979,NA,686.56
1/1/1980,NA,686.56
1/2/1980,NA,692.4
1/3/1980,NA,695.1
1/4/1980,NA,693.45
1/7/1980,NA,684.39
1/8/1980,NA,677.08
1/9/1980,NA,672.74
1/10/1980,NA,673.56
1/11/1980,NA,678.64
1/14/1980,NA,683.16
1/15/1980,NA,688.67
1/16/1980,NA,697
1/17/1980,NA,707.84
1/18/1980,NA,712.28
1/21/1980,NA,712.99
1/22/1980,NA,715.05
1/23/1980,NA,711.11
1/24/1980,NA,711.45
1/25/1980,NA,708.54
1/28/1980,NA,703.96
1/29/1980,NA,718.12
1/30/1980,NA,726.63
1/31/1980,NA,727.92
2/1/1980,NA,729.66
2/4/1980,NA,736.68
2/5/1980,NA,733.11
2/6/1980,NA,738.96
2/7/1980,NA,736.03
2/8/1980,NA,750.41
2/11/1980,NA,762.28
2/12/1980,NA,756.35
2/13/1980,NA,760.54
2/14/1980,NA,755.03
2/15/1980,NA,745.32
2/18/1980,NA,745.32
2/19/1980,NA,736.83
2/20/1980,NA,732.84
2/21/1980,NA,739.79
2/22/1980,NA,725.33
2/25/1980,NA,723.56
2/26/1980,NA,722.52
2/27/1980,NA,719.32
2/28/1980,NA,723.35
2/29/1980,NA,721.19
3/3/1980,NA,731.12
3/4/1980,NA,733.35
3/5/1980,NA,734.36
3/6/1980,NA,720.59
3/7/1980,NA,712.34
3/10/1980,NA,687.49
3/11/1980,NA,692.62
3/12/1980,NA,686.84
3/13/1980,NA,677.97
3/14/1980,NA,675.97
3/17/1980,NA,662.29
3/18/1980,NA,671.95
3/19/1980,NA,680.37
3/20/1980,NA,673.71
3/21/1980,NA,671.72
3/24/1980,NA,658.07
3/25/1980,NA,654.02
3/26/1980,NA,653.82
3/27/1980,NA,633.35
3/28/1980,NA,625.33
3/31/1980,NA,620.39
4/1/1980,NA,610.17
4/2/1980,NA,608.95
4/3/1980,NA,623.07
4/4/1980,NA,623.07
4/7/1980,NA,635.11
4/8/1980,NA,628.53
4/9/1980,NA,637.46
4/10/1980,NA,642.08
4/11/1980,NA,649.22
4/14/1980,NA,641.32
4/15/1980,NA,643.2
4/16/1980,NA,647.17
4/17/1980,NA,638.95
4/18/1980,NA,630.39
4/21/1980,NA,636.08
4/22/1980,NA,642.87
4/23/1980,NA,646.76
