DATE,SPX,VIX,(JCJ) January 2008,(KCJ) January 2009,(ICJ) January 2010,(JCJ) January 2011,(KCJ) January 2012,(ICJ-E) JANUARY 2013,(JCJ-E) JANUARY 2014,(KCJ) JANUARY 2015,(ICJ) JANUARY 2016,(JCJ) JANUARY 2017,(KCJ) JANUARY 2018,(ICJ) JANUARY 2019,(JCJ) JANUARY 2020,(KCJ) JANUARY 2020
2010-06-15,1115.23,25.87,,,,67.65,65.31,,,,,,,,,
2010-06-14,1089.63,28.58,,,,70.88,69.52,,,,,,,,,
2010-06-11,1091.6,28.79,,,,70.77,69.77,,,,,,,,,
2010-06-10,1086.84,30.57,,,,71.7,70.39,,,,,,,,,
2010-06-09,1055.69,33.73,,,,72.56,70.57,,,,,,,,,
2010-06-08,1062.0,33.7,,,,72.94,69.68,,,,,,,,,
2010-06-07,1050.47,36.57,,,,74.46,70.12,,,,,,,,,
2010-06-04,1064.88,35.48,,,,71.04,68.6,,,,,,,,,
2010-06-03,1102.83,29.46,,,,68.2,65.35,,,,,,,,,
2010-06-02,1098.38,30.17,,,,67.65,66.76,,,,,,,,,
2010-06-01,1070.71,35.54,,,,72.59,70.2,,,,,,,,,
2010-05-28,1089.41,32.07,,,,70.66,69.82,,,,,,,,,
2010-05-27,1103.06,29.68,,,,69.57,69.76,,,,,,,,,
2010-05-26,1067.95,35.02,,,,73.29,72.82,,,,,,,,,
2010-05-25,1074.03,34.61,,,,67.86,69.03,,,,,,,,,
2010-05-24,1073.65,38.32,,,,72.31,73.0,,,,,,,,,
2010-05-21,1087.69,40.1,,,,69.16,75.52,,,,,,,,,
2010-05-20,1071.59,45.79,,,,77.47,76.97,,,,,,,,,
2010-05-19,1115.05,35.32,,,,70.28,68.24,,,,,,,,,
2010-05-18,1120.8,33.55,,,,67.62,66.13,,,,,,,,,
2010-05-17,1136.94,30.84,,,,64.36,63.45,,,,,,,,,
2010-05-14,1135.68,31.24,,,,64.47,62.4,,,,,,,,,
2010-05-13,1157.44,26.68,,,,61.95,60.85,,,,,,,,,
2010-05-12,1171.67,25.52,,,,61.23,60.4,,,,,,,,,
2010-05-11,1155.79,28.32,,,,61.72,62.16,,,,,,,,,
2010-05-10,1159.73,28.84,,,,61.58,62.45,,,,,,,,,
2010-05-07,1110.88,40.95,,,,67.79,66.93,,,,,,,,,
2010-05-06,1128.15,32.8,,,,62.43,63.14,,,,,,,,,
2010-05-05,1165.87,24.91,,,,59.01,63.71,,,,,,,,,
2010-05-04,1173.6,23.84,,,,56.76,60.91,,,,,,,,,
2010-05-03,1202.26,20.19,,,,56.83,59.96,,,,,,,,,
2010-04-30,1186.69,22.05,,,,58.37,62.46,,,,,,,,,
2010-04-29,1206.78,18.44,,,,55.76,60.05,,,,,,,,,
2010-04-28,1191.36,21.08,,,,57.45,61.26,,,,,,,,,
2010-04-27,1183.71,22.81,,,,60.53,62.17,,,,,,,,,
2010-04-26,1212.05,17.47,,,,55.29,59.33,,,,,,,,,
2010-04-23,1217.28,16.62,,,,55.33,60.06,,,,,,,,,
2010-04-22,1208.67,16.47,,,,56.58,61.82,,,,,,,,,
2010-04-21,1205.94,16.32,,,,57.33,63.74,,,,,,,,,
2010-04-20,1207.17,15.73,,,,57.39,63.26,,,,,,,,,
2010-04-19,1197.52,17.34,,,,57.35,64.56,,,,,,,,,
2010-04-16,1192.13,18.36,,,,56.98,64.47,,,,,,,,,
2010-04-15,1211.67,15.89,,,,58.75,62.9,,,,,,,,,
2010-04-14,1210.65,15.59,,,,58.66,62.54,,,,,,,,,
2010-04-13,1197.3,16.2,,,,57.23,64.28,,,,,,,,,
2010-04-12,1196.48,15.58,,,,55.97,61.68,,,,,,,,,
2010-04-09,1194.37,16.14,,,,55.95,61.68,,,,,,,,,
2010-04-08,1186.44,16.48,,,,56.51,61.13,,,,,,,,,
2010-04-07,1182.45,16.62,,,,56.6,62.73,,,,,,,,,
2010-04-06,1189.44,16.23,,,,56.14,61.61,,,,,,,,,
2010-04-05,1187.44,17.02,,,,57.15,61.86,,,,,,,,,
2010-04-01,1178.1,17.47,,,,60.36,65.83,,,,,,,,,
2010-03-31,1169.43,17.59,,,,60.66,65.85,,,,,,,,,
2010-03-30,1173.27,17.13,,,,59.56,64.59,,,,,,,,,
2010-03-29,1173.22,17.59,,,,59.88,64.42,,,,,,,,,
2010-03-26,1166.59,17.77,,,,60.5,65.39,,,,,,,,,
2010-03-25,1165.73,18.4,,,,63.53,67.04,,,,,,,,,
2010-03-24,1167.72,17.55,,,,62.22,65.77,,,,,,,,,
2010-03-23,1174.17,16.35,,,,62.47,65.09,,,,,,,,,
2010-03-22,1165.81,16.87,,,,62.11,64.98,,,,,,,,,
2010-03-19,1159.9,16.97,,,,62.3,64.37,,,,,,,,,
2010-03-18,1165.83,16.62,,,,60.73,62.9,,,,,,,,,
2010-03-17,1166.21,16.91,,,,59.76,62.16,,,,,,,,,
2010-03-16,1159.46,17.69,,,,61.24,63.31,,,,,,,,,
2010-03-15,1150.51,18.0,,,,62.21,63.49,,,,,,,,,
2010-03-12,1149.99,17.58,,,,60.67,62.2,,,,,,,,,
2010-03-11,1150.24,18.06,,,,61.17,62.79,,,,,,,,,
2010-03-10,1145.61,18.57,,,,62.36,62.74,,,,,,,,,
2010-03-09,1140.45,17.92,,,,61.43,61.71,,,,,,,,,
2010-03-08,1138.5,17.79,,,,61.28,61.6,,,,,,,,,
2010-03-05,1138.7,17.42,,,,61.05,61.34,,,,,,,,,
2010-03-04,1122.97,18.72,,,,62.27,62.64,,,,,,,,,
2010-03-03,1118.79,18.83,,,,19.92,20.39,,,,,,,,,
2010-03-02,1118.31,19.06,,,,61.94,62.06,,,,,,,,,
2010-03-01,1115.71,19.26,,,,62.6,62.46,,,,,,,,,
2010-02-26,1104.49,19.5,,,,62.6,62.26,,,,,,,,,
2010-02-25,1102.94,20.1,,,,62.51,62.38,,,,,,,,,
2010-02-24,1105.24,20.27,,,,63.03,63.12,,,,,,,,,
2010-02-23,1094.6,21.37,,,,63.05,62.22,,,,,,,,,
2010-02-22,1108.01,19.94,,,,61.46,62.46,,,,,,,,,
2010-02-19,1109.17,20.02,,,,61.08,62.81,,,,,,,,,
2010-02-18,1106.75,20.63,,,,61.56,62.66,,,,,,,,,
2010-02-17,1099.51,21.72,,,,62.54,63.77,,,,,,,,,
2010-02-16,1094.87,22.25,,,,63.08,63.66,,,,,,,,,
2010-02-12,1075.51,22.73,,,,62.11,63.77,,,,,,,,,
2010-02-11,1078.47,23.96,,,,62.71,64.44,,,,,,,,,
2010-02-10,1068.13,25.4,,,,64.26,66.01,,,,,,,,,
2010-02-09,1070.52,26.0,,,,64.38,66.59,,,,,,,,,
2010-02-08,1056.74,26.51,,,,63.09,65.87,,,,,,,,,
2010-02-05,1066.19,26.11,,,,63.34,64.54,,,,,,,,,
2010-02-04,1063.11,26.08,,,,64.02,65.26,,,,,,,,,
2010-02-03,1097.28,21.6,,,,62.77,61.31,,,,,,,,,
2010-02-02,1103.32,21.48,,,,61.55,62.13,,,,,,,,,
2010-02-01,1089.19,22.59,,,,60.49,62.09,,,,,,,,,
2010-01-29,1073.87,24.62,,,,63.16,65.12,,,,,,,,,
2010-01-28,1084.53,23.73,,,,62.21,63.48,,,,,,,,,
2010-01-27,1097.5,23.14,,,,62.71,64.17,,,,,,,,,
2010-01-26,1092.17,24.55,,,,64.27,65.1,,,,,,,,,
2010-01-25,1096.78,25.41,,,,64.34,65.44,,,,,,,,,
2010-01-22,1091.76,27.31,,,,65.63,65.43,,,,,,,,,
2010-01-21,1116.48,22.27,,,,65.81,63.85,,,,,,,,,
2010-01-20,1138.04,18.68,,,,64.07,62.52,,,,,,,,,
2010-01-19,1150.23,17.58,,,,64.17,61.15,,,,,,,,,
2010-01-15,1136.03,17.91,,,,62.88,61.6,,,,,,,,,
2010-01-14,1148.46,17.63,,,,60.03,57.55,,,,,,,,,
2010-01-13,1145.68,17.85,,,,60.06,58.36,,,,,,,,,
2010-01-12,1136.22,18.25,,,,60.47,58.57,,,,,,,,,
2010-01-11,1146.98,17.55,,,,59.33,60.62,,,,,,,,,
2010-01-08,1144.98,18.13,,,,59.33,59.07,,,,,,,,,
2010-01-07,1141.69,19.06,,,,61.2,60.61,,,,,,,,,
2010-01-06,1137.14,19.16,,,,62.56,63.24,,,,,,,,,
2010-01-05,1136.52,19.35,,,,63.32,63.75,,,,,,,,,
2010-01-04,1132.99,20.04,,,,64.06,63.94,,,,,,,,,
2009-12-31,1115.1,21.68,,,,64.21,65.73,,,,,,,,,
2009-12-30,1126.42,19.96,,,,63.24,64.26,,,,,,,,,
2009-12-29,1126.2,20.01,,,,63.15,64.04,,,,,,,,,
2009-12-28,1127.78,19.93,,,,62.13,62.78,,,,,,,,,
2009-12-24,1126.48,19.47,,,,62.13,63.42,,,,,,,,,
2009-12-23,1120.59,19.71,,,,62.76,63.99,,,,,,,,,
2009-12-22,1118.02,19.54,,,,62.07,63.77,,,,,,,,,
2009-12-21,1114.05,20.49,,,,63.47,64.73,,,,,,,,,
2009-12-18,1102.47,21.68,,,,62.52,64.18,,,,,,,,,
2009-12-17,1096.08,22.51,,,,62.48,64.55,,,,,,,,,
2009-12-16,1109.18,20.54,,,,62.33,64.13,,,,,,,,,
2009-12-15,1107.93,21.49,,,,63.45,65.21,,,,,,,,,
2009-12-14,1114.11,21.15,,,,63.29,64.66,,,,,,,,,
2009-12-11,1106.41,21.59,,,,62.83,65.16,,,,,,,,,
2009-12-10,1102.35,22.32,,,,63.41,67.0,,,,,,,,,
2009-12-09,1095.95,22.66,,,,62.83,66.56,,,,,,,,,
2009-12-08,1091.94,23.69,,,,63.81,66.44,,,,,,,,,
2009-12-07,1103.25,22.1,,,,63.64,66.11,,,,,,,,,
2009-12-04,1105.98,21.25,,,,63.28,66.69,,,,,,,,,
2009-12-03,1099.92,22.46,,,,65.24,67.6,,,,,,,,,
2009-12-02,1109.24,21.12,,,,64.11,66.07,,,,,,,,,
2009-12-01,1108.86,21.92,,,,64.41,66.69,,,,,,,,,
2009-11-30,1095.63,24.51,,,,65.72,67.62,,,,,,,,,
2009-11-27,1091.49,24.74,,,,66.55,68.25,,,,,,,,,
2009-11-25,1110.63,20.48,,,,64.46,66.11,,,,,,,,,
2009-11-24,1105.65,20.47,,,,63.8,66.45,,,,,,,,,
2009-11-23,1106.24,21.16,,,46.86,63.87,66.28,,,,,,,,,
2009-11-20,1091.38,22.19,,,46.86,63.74,,,,,,,,,,
2009-11-19,1094.9,22.63,,,49.14,62.93,,,,,,,,,,
2009-11-18,1109.8,21.63,,,48.98,62.93,,,,,,,,,,
2009-11-17,1110.32,22.41,,,51.79,62.84,,,,,,,,,,
2009-11-16,1109.3,22.89,,,52.96,61.98,,,,,,,,,,
2009-11-13,1093.48,23.36,,,53.89,62.67,,,,,,,,,,
2009-11-12,1087.24,24.24,,,56.51,63.06,,,,,,,,,,
2009-11-11,1098.51,23.04,,,51.46,60.97,,,,,,,,,,
2009-11-10,1093.01,22.84,,,49.68,59.41,,,,,,,,,,
2009-11-09,1093.08,23.15,,,50.68,58.19,,,,,,,,,,
2009-11-06,1069.3,24.19,,,52.75,59.12,,,,,,,,,,
2009-11-05,1066.63,25.43,,,56.39,59.19,,,,,,,,,,
2009-11-04,1046.5,27.72,,,59.92,60.82,,,,,,,,,,
2009-11-03,1045.41,28.81,,,60.44,59.45,,,,,,,,,,
2009-11-02,1042.88,29.78,,,62.28,59.53,,,,,,,,,,
2009-10-30,1036.19,30.69,,,64.95,61.83,,,,,,,,,,
2009-10-29,1066.11,24.76,,,55.68,58.57,,,,,,,,,,
2009-10-28,1042.63,27.91,,,62.4,61.38,,,,,,,,,,
2009-10-27,1063.41,24.83,,,56.73,60.84,,,,,,,,,,
2009-10-26,1066.95,24.31,,,56.91,61.99,,,,,,,,,,
2009-10-23,1079.6,22.27,,,54.07,61.15,,,,,,,,,,
2009-10-22,1092.91,20.69,,,53.3,59.73,,,,,,,,,,
2009-10-21,1081.4,22.22,,,57.14,63.32,,,,,,,,,,
2009-10-20,1091.06,20.9,,,56.37,61.73,,,,,,,,,,
2009-10-19,1097.91,21.49,,,57.72,62.66,,,,,,,,,,
2009-10-16,1087.68,21.43,,,56.98,60.78,,,,,,,,,,
2009-10-15,1096.56,21.72,,,52.1,59.8,,,,,,,,,,
2009-10-14,1092.02,22.86,,,53.3,59.57,,,,,,,,,,
2009-10-13,1073.19,22.99,,,52.99,58.38,,,,,,,,,,
2009-10-12,1076.19,23.01,,,51.86,57.82,,,,,,,,,,
2009-10-09,1071.49,23.12,,,51.93,57.66,,,,,,,,,,
2009-10-08,1065.48,24.18,,,53.46,58.2,,,,,,,,,,
2009-10-07,1057.58,24.68,,,54.51,58.21,,,,,,,,,,
2009-10-06,1054.72,25.7,,,55.55,58.07,,,,,,,,,,
2009-10-05,1040.46,26.84,,,56.94,57.91,,,,,,,,,,
2009-10-02,1025.21,28.68,,,61.99,60.74,,,,,,,,,,
2009-10-01,1029.85,28.27,,,54.23,60.74,,,,,,,,,,
2009-09-30,1057.08,25.61,,,56.96,60.71,,,,,,,,,,
2009-09-29,1060.61,25.19,,,58.11,61.39,,,,,,,,,,
2009-09-28,1062.98,24.88,,,56.7,60.15,,,,,,,,,,
2009-09-25,1044.38,25.61,,,58.71,61.58,,,,,,,,,,
2009-09-24,1050.78,24.95,,,60.01,63.62,,,,,,,,,,
2009-09-23,1060.87,23.49,,,56.61,61.93,,,,,,,,,,
2009-09-22,1071.66,23.08,,,55.8,60.39,,,,,,,,,,
2009-09-21,1064.66,24.06,,,57.19,60.39,,,,,,,,,,
2009-09-18,1068.3,23.92,,,56.14,59.98,,,,,,,,,,
2009-09-17,1065.49,23.65,,,53.3,59.19,,,,,,,,,,
2009-09-16,1068.76,23.69,,,52.92,59.63,,,,,,,,,,
2009-09-15,1052.63,23.42,,,54.34,60.25,,,,,,,,,,
2009-09-14,1049.34,23.86,,,54.98,60.2,,,,,,,,,,
2009-09-11,1042.73,24.15,,,55.65,59.39,,,,,,,,,,
2009-09-10,1044.14,23.55,,,53.92,58.07,,,,,,,,,,
2009-09-09,1033.37,24.32,,,54.04,59.62,,,,,,,,,,
2009-09-08,1025.39,25.62,,,55.52,60.6,,,,,,,,,,
2009-09-04,1016.4,25.26,,,56.55,60.11,,,,,,,,,,
2009-09-03,1003.24,27.1,,,57.43,60.78,,,,,,,,,,
2009-09-02,994.75,28.9,,,62.58,64.45,,,,,,,,,,
2009-09-01,998.04,29.15,,,64.02,64.4,,,,,,,,,,
2009-08-31,1020.62,26.01,,,62.98,65.31,,,,,,,,,,
2009-08-28,1028.93,24.76,,,62.61,65.15,,,,,,,,,,
2009-08-27,1018.37,25.75,,,66.48,69.59,,,,,,,,,,
2009-08-26,1028.12,24.95,,,64.67,67.35,,,,,,,,,,
2009-08-25,1028.0,24.92,,,63.38,66.58,,,,,,,,,,
2009-08-24,1025.57,25.14,,,62.3,65.14,,,,,,,,,,
2009-08-21,1026.13,25.01,,,60.28,63.74,,,,,,,,,,
2009-08-20,1007.37,25.09,,,59.72,63.69,,,,,,,,,,
2009-08-19,996.46,26.26,,,60.65,63.83,,,,,,,,,,
2009-08-18,989.67,26.18,,,60.51,63.55,,,,,,,,,,
2009-08-17,979.73,27.89,,,62.69,65.42,,,,,,,,,,
2009-08-14,1004.09,24.27,,,57.06,62.15,,,,,,,,,,
2009-08-13,1012.73,24.71,,,57.41,61.46,,,,,,,,,,
2009-08-12,1005.81,25.45,,,59.28,61.64,,,,,,,,,,
2009-08-11,994.35,25.99,,,59.72,62.39,,,,,,,,,,
2009-08-10,1007.1,24.99,,,57.25,59.96,,,,,,,,,,
2009-08-07,1010.48,24.76,,,56.82,58.54,,,,,,,,,,
2009-08-06,997.08,25.67,,,58.89,59.92,,,,,,,,,,
2009-08-05,1002.72,24.9,,,57.42,60.31,,,,,,,,,,
2009-08-04,1005.65,24.89,,,59.53,61.01,,,,,,,,,,
2009-08-03,1002.63,25.56,,,61.02,62.85,,,,,,,,,,
2009-07-31,987.48,25.92,,,64.69,63.7,,,,,,,,,,
2009-07-30,986.75,25.4,,,62.58,62.54,,,,,,,,,,
2009-07-29,975.15,25.61,,,62.05,62.93,,,,,,,,,,
2009-07-28,979.62,25.01,,,62.46,63.37,,,,,,,,,,
2009-07-27,982.18,24.28,,,58.8,61.46,,,,,,,,,,
2009-07-24,979.26,23.09,,,60.75,62.67,,,,,,,,,,
2009-07-23,976.29,23.43,,,61.86,63.95,,,,,,,,,,
2009-07-22,954.07,23.47,,,62.16,63.01,,,,,,,,,,
2009-07-21,954.58,23.87,,,63.77,63.86,,,,,,,,,,
2009-07-20,951.13,24.4,,,62.47,63.14,,,,,,,,,,
2009-07-17,940.38,24.34,,,64.12,63.66,,,,,,,,,,
2009-07-16,940.74,25.42,,,62.06,62.11,,,,,,,,,,
2009-07-15,932.68,25.89,,,61.36,63.66,,,,,,,,,,
2009-07-14,905.84,25.02,,,61.01,63.99,,,,,,,,,,
2009-07-13,901.05,26.31,,,60.66,63.59,,,,,,,,,,
2009-07-10,879.13,29.02,,,62.06,64.51,,,,,,,,,,
2009-07-09,882.68,29.78,,,61.78,63.23,,,,,,,,,,
2009-07-08,879.56,31.3,,,62.4,63.95,,,,,,,,,,
2009-07-07,881.03,30.85,,,61.49,63.18,,,,,,,,,,
2009-07-06,898.72,29.0,,,60.6,62.66,,,,,,,,,,
2009-07-02,896.42,27.95,,,61.11,63.02,,,,,,,,,,
2009-07-01,923.33,26.22,,,59.15,62.87,,,,,,,,,,
2009-06-30,919.32,26.35,,,58.94,62.07,,,,,,,,,,
2009-06-29,927.23,25.35,,,58.69,62.36,,,,,,,,,,
2009-06-26,918.9,25.93,,,59.81,62.94,,,,,,,,,,
2009-06-25,920.26,26.36,,,57.26,61.8,,,,,,,,,,
2009-06-24,900.94,29.05,,,59.17,62.77,,,,,,,,,,
2009-06-23,895.1,30.58,,,60.55,64.4,,,,,,,,,,
2009-06-22,893.04,31.17,,,61.37,64.42,,,,,,,,,,
2009-06-19,921.23,27.99,,,57.6,61.94,,,,,,,,,,
2009-06-18,918.37,30.03,,,57.78,60.67,,,,,,,,,,
2009-06-17,910.71,31.54,,,58.9,60.95,,,,,,,,,,
2009-06-16,911.97,32.68,,,60.11,61.91,,,,,,,,,,
2009-06-15,923.72,30.81,,,59.67,60.98,,,,,,,,,,
2009-06-12,946.21,28.15,,,57.43,59.37,,,,,,,,,,
2009-06-11,944.89,28.11,,,57.59,59.39,,,,,,,,,,
2009-06-10,939.15,28.46,,,59.09,61.21,,,,,,,,,,
2009-06-09,942.43,28.27,,,59.54,60.87,,,,,,,,,,
2009-06-08,939.14,29.77,,,60.44,61.27,,,,,,,,,,
2009-06-05,940.09,29.62,,,60.81,61.8,,,,,,,,,,
2009-06-04,942.46,30.18,,,60.2,62.07,,,,,,,,,,
2009-06-03,931.76,31.02,,,60.08,62.31,,,,,,,,,,
2009-06-02,944.74,29.63,,,58.27,60.66,,,,,,,,,,
2009-06-01,942.87,30.04,,,58.14,60.4,,,,,,,,,,
2009-05-29,919.14,28.92,,,59.46,61.24,,,,,,,,,,
2009-05-28,906.83,31.67,,,62.24,63.34,,,,,,,,,,
2009-05-27,893.06,32.36,,,63.94,64.62,,,,,,,,,,
2009-05-26,910.33,30.62,,,62.02,62.8,,,,,,,,,,
2009-05-22,887.0,32.63,,,65.31,65.78,,,,,,,,,,
2009-05-21,888.33,31.35,,,62.54,64.37,,,,,,,,,,
2009-05-20,903.47,29.03,,,61.9,63.45,,,,,,,,,,
2009-05-19,908.13,28.8,,,59.46,60.49,,,,,,,,,,
2009-05-18,909.71,30.24,,,60.58,60.58,,,,,,,,,,
2009-05-15,882.88,33.12,,,62.55,63.11,,,,,,,,,,
2009-05-14,893.07,31.37,,,58.65,59.9,,,,,,,,,,
2009-05-13,883.92,33.65,,,63.3,64.19,,,,,,,,,,
2009-05-12,908.35,31.8,,,61.85,62.19,,,,,,,,,,
2009-05-11,909.24,32.87,,,63.27,63.29,,,,,,,,,,
2009-05-08,929.23,32.05,,,63.94,63.41,,,,,,,,,,
2009-05-07,907.39,33.44,,,64.11,62.43,,,,,,,,,,
2009-05-06,919.53,32.45,,,63.78,62.33,,,,,,,,,,
2009-05-05,903.8,33.36,,,64.94,63.57,,,,,,,,,,
2009-05-04,907.24,34.53,,,65.23,63.82,,,,,,,,,,
2009-05-01,877.52,35.3,,,68.68,66.72,,,,,,,,,,
2009-04-30,872.81,36.5,,,69.51,68.04,,,,,,,,,,
2009-04-29,873.64,36.08,,,70.76,69.79,,,,,,,,,,
2009-04-28,855.16,37.95,,,70.63,69.78,,,,,,,,,,
2009-04-27,857.51,38.32,,,71.42,71.11,,,,,,,,,,
2009-04-24,866.23,36.82,,,71.77,70.74,,,,,,,,,,
2009-04-23,851.92,37.15,,,70.2,68.66,,,,,,,,,,
2009-04-22,843.55,38.1,,,70.22,69.38,,,,,,,,,,
2009-04-21,850.08,37.14,,,67.23,67.99,,,,,,,,,,
2009-04-20,832.39,39.18,,,69.1,68.44,,,,,,,,,,
2009-04-17,869.6,33.94,,,64.59,64.23,,,,,,,,,,
2009-04-16,865.3,35.79,,,64.99,65.25,,,,,,,,,,
2009-04-15,852.06,36.17,,,64.41,65.0,,,,,,,,,,
2009-04-14,841.5,37.67,,,64.59,65.27,,,,,,,,,,
2009-04-13,858.73,37.81,,,65.31,64.58,,,,,,,,,,
2009-04-09,856.56,36.53,,,67.19,65.89,,,,,,,,,,
2009-04-08,825.16,38.85,,,67.7,67.22,,,,,,,,,,
2009-04-07,815.55,40.39,,,67.83,66.7,,,,,,,,,,
2009-04-06,835.48,40.93,,,69.96,67.33,,,,,,,,,,
2009-04-03,842.5,39.7,,,69.66,66.54,,,,,,,,,,
2009-04-02,834.38,42.04,,,68.92,67.18,,,,,,,,,,
2009-04-01,811.08,42.28,,,69.37,66.99,,,,,,,,,,
2009-03-31,797.87,44.14,,,74.62,72.43,,,,,,,,,,
2009-03-30,787.53,45.54,,,74.61,72.97,,,,,,,,,,
2009-03-27,815.94,41.04,,,71.87,70.39,,,,,,,,,,
2009-03-26,832.86,40.36,,,68.88,67.27,,,,,,,,,,
2009-03-25,813.88,42.25,,,70.0,67.12,,,,,,,,,,
2009-03-24,806.12,42.93,,,71.88,69.16,,,,,,,,,,
2009-03-23,822.92,43.23,,,72.73,69.35,,,,,,,,,,
2009-03-20,768.54,45.89,,,74.78,71.12,,,,,,,,,,
2009-03-19,784.04,43.68,,,74.21,70.87,,,,,,,,,,
2009-03-18,794.35,40.06,,,68.52,66.24,,,,,,,,,,
2009-03-17,778.12,40.8,,,68.93,65.26,,,,,,,,,,
2009-03-16,753.89,43.74,,,69.5,65.09,,,,,,,,,,
2009-03-13,756.55,42.36,,,67.9,64.28,,,,,,,,,,
2009-03-12,750.74,41.18,,,63.13,59.07,,,,,,,,,,
2009-03-11,721.36,43.61,,,62.83,58.21,,,,,,,,,,
2009-03-10,719.6,44.37,,,60.2,56.99,,,,,,,,,,
2009-03-09,676.53,49.68,,,63.34,59.68,,,,,,,,,,
2009-03-06,683.38,49.33,,,62.86,60.22,,,,,,,,,,
2009-03-05,682.55,50.17,,,65.0,61.76,,,,,,,,,,
2009-03-04,712.87,47.56,,,65.58,62.84,,,,,,,,,,
2009-03-03,696.33,50.93,,,70.76,67.02,,,,,,,,,,
2009-03-02,700.82,52.65,,,71.75,69.07,,,,,,,,,,
2009-02-27,735.09,46.35,,,66.18,64.44,,,,,,,,,,
2009-02-26,752.83,44.66,,,67.29,65.64,,,,,,,,,,
2009-02-25,764.9,44.67,,,68.29,66.41,,,,,,,,,,
2009-02-24,773.14,45.49,,,67.29,65.27,,,,,,,,,,
2009-02-23,743.33,52.62,,,73.15,69.89,,,,,,,,,,
2009-02-20,770.05,49.3,,,70.06,67.75,,,,,,,,,,
2009-02-19,778.94,47.08,,,70.23,67.86,,,,,,,,,,
2009-02-18,788.42,48.46,,,68.4,68.4,,,,,,,,,,
2009-02-17,789.17,48.66,,,66.81,66.06,,,,,,,,,,
2009-02-13,826.84,42.93,,,66.95,67.21,,,,,,,,,,
2009-02-12,835.19,41.25,,,64.66,64.71,,,,,,,,,,
2009-02-11,833.74,44.53,,,67.41,69.14,,,,,,,,,,
2009-02-10,827.16,46.67,,,70.67,72.24,,,,,,,,,,
2009-02-09,869.89,43.64,,,69.48,71.53,,,,,,,,,,
2009-02-06,868.6,43.37,,,69.18,71.36,,,,,,,,,,
2009-02-05,845.85,43.73,,,68.93,72.15,,,,,,,,,,
2009-02-04,832.23,43.85,,,67.56,70.0,,,,,,,,,,
2009-02-03,838.51,43.06,,,68.34,69.94,,,,,,,,,,
2009-02-02,825.44,45.52,,,66.74,68.68,,,,,,,,,,
2009-01-30,825.88,44.84,,,68.06,68.31,,,,,,,,,,
2009-01-29,845.14,42.63,,,66.44,66.59,,,,,,,,,,
2009-01-28,874.09,39.66,,,68.24,69.34,,,,,,,,,,
2009-01-27,845.71,42.25,,,68.32,66.51,,,,,,,,,,
2009-01-26,836.57,45.69,,,68.92,66.79,,,,,,,,,,
2009-01-23,831.95,47.27,,,68.7,66.62,,,,,,,,,,
2009-01-22,827.5,47.29,,,67.67,67.84,,,,,,,,,,
2009-01-21,840.24,46.42,,,66.65,66.38,,,,,,,,,,
2009-01-20,805.22,56.65,,,72.09,70.97,,,,,,,,,,
2009-01-16,850.12,46.11,,,67.11,66.44,,,,,,,,,,
2009-01-15,843.74,51.0,,,64.49,65.59,,,,,,,,,,
2009-01-14,842.62,49.14,,,63.83,65.0,,,,,,,,,,
2009-01-13,871.79,43.27,,,65.61,66.63,,,,,,,,,,
2009-01-12,870.26,45.84,,,67.06,68.88,,,,,,,,,,
2009-01-09,890.35,42.82,,,63.29,65.28,,,,,,,,,,
2009-01-08,909.73,42.56,,,61.81,64.28,,,,,,,,,,
2009-01-07,906.65,43.39,,,62.29,65.35,,,,,,,,,,
2009-01-06,934.7,38.56,,,61.39,65.69,,,,,,,,,,
2009-01-05,927.45,39.08,,,62.19,65.87,,,,,,,,,,
2009-01-02,931.8,39.19,,,62.63,66.52,,,,,,,,,,
2008-12-31,903.25,40.0,,,64.89,68.39,,,,,,,,,,
2008-12-30,890.64,41.63,,,64.02,68.01,,,,,,,,,,
2008-12-29,869.42,43.9,,,62.48,67.86,,,,,,,,,,
2008-12-26,872.8,43.38,,,64.16,69.42,,,,,,,,,,
2008-12-24,868.15,44.8,,,64.49,68.99,,,,,,,,,,
2008-12-23,863.16,45.02,,,64.22,67.66,,,,,,,,,,
2008-12-22,871.63,44.56,,,63.05,67.51,,,,,,,,,,
2008-12-19,887.88,44.93,,,61.2,66.32,,,,,,,,,,
2008-12-18,885.28,47.34,,,59.81,64.61,,,,,,,,,,
2008-12-17,904.42,49.84,,,62.38,66.95,,,,,,,,,,
2008-12-16,913.18,52.37,,,61.94,65.6,,,,,,,,,,
2008-12-15,868.57,56.76,,,63.24,68.03,,,,,,,,,,
2008-12-12,879.73,54.28,,,61.82,65.96,,,,,,,,,,
2008-12-11,873.59,55.78,,,63.23,67.23,,,,,,,,,,
2008-12-10,899.24,55.73,,,63.77,69.24,,,,,,,,,,
2008-12-09,888.67,58.91,,,66.37,70.91,,,,,,,,,,
2008-12-08,909.7,58.49,,,67.79,72.0,,,,,,,,,,
2008-12-05,876.07,59.93,,,65.76,69.12,,,,,,,,,,
2008-12-04,845.22,63.64,,,63.96,68.72,,,,,,,,,,
2008-12-03,870.74,60.72,,,63.43,66.17,,,,,,,,,,
2008-12-02,848.81,62.98,,,61.37,63.71,,,,,,,,,,
2008-12-01,816.21,68.51,,,62.58,64.73,,,,,,,,,,
