Date,ShortVolume,ShortExemptVolume,TotalVolume
2016-07-28,7838260.0,28306.0,14004181.0
2016-07-27,8960176.0,17772.0,20190921.0
2016-07-26,8142804.0,37397.0,19032328.0
2016-07-25,5485427.0,34849.0,10789336.0
2016-07-22,6984054.0,44129.0,12627383.0
2016-07-21,11332561.0,17173.0,21474093.0
2016-07-20,6996938.0,59957.0,14108128.0
2016-07-19,4949231.0,27471.0,9984563.0
2016-07-18,5027053.0,62720.0,15060532.0
2016-07-15,14322698.0,46107.0,33347884.0
2016-07-14,10136638.0,25321.0,24279850.0
2016-07-13,12283473.0,79951.0,25386317.0
2016-07-12,13596198.0,21743.0,30070141.0
2016-07-11,11217545.0,14812.0,18113052.0
2016-07-08,20926410.0,48319.0,38913146.0
2016-07-07,9145899.0,87310.0,22198258.0
2016-07-06,9850184.0,31904.0,20762297.0
2016-07-05,13080459.0,109735.0,30510555.0
2016-07-01,1377193.0,0.0,2347240.0
2016-06-30,23387403.0,82708.0,38764843.0
2016-06-29,15775026.0,7688.0,31201563.0
2016-06-28,15866620.0,0.0,39272862.0
2016-06-27,19144902.0,15759.0,56298014.0
2016-06-24,32418271.0,20162.0,79177147.0
2016-06-23,11296854.0,71048.0,19592238.0
2016-06-22,15919647.0,23598.0,24744882.0
2016-06-21,8264906.0,11996.0,16670041.0
2016-06-20,12456746.0,11453.0,17927866.0
2016-06-17,22138755.0,19703.0,36376184.0
2016-06-16,27200594.0,8575.0,45121770.0
2016-06-15,11853149.0,9135.0,24285308.0
2016-06-14,16345740.0,73087.0,28352205.0
2016-06-13,16455086.0,35623.0,31039506.0
2016-06-10,12571355.0,7794.0,25959549.0
2016-06-09,9189112.0,21619.0,21083967.0
2016-06-08,8011974.0,19338.0,16305478.0
2016-06-07,8065125.0,27710.0,14166188.0
2016-06-06,10847036.0,66441.0,14652896.0
2016-06-03,11980208.0,42644.0,25114920.0
2016-06-02,7736272.0,26020.0,15327241.0
2016-06-01,1091329.0,700.0,1836742.0
2016-05-31,15472228.0,46049.0,25943703.0
2016-05-27,7109439.0,22297.0,13144196.0
2016-05-26,7925475.0,41407.0,14131532.0
2016-05-25,10873896.0,107071.0,22064879.0
2016-05-24,15313232.0,47504.0,25569023.0
2016-05-23,8357658.0,49196.0,14930526.0
2016-05-20,13919483.0,64082.0,26398266.0
2016-05-19,15202487.0,90371.0,29824399.0
2016-05-18,14127680.0,61535.0,26282608.0
2016-05-17,14742746.0,50226.0,27652778.0
2016-05-16,11266534.0,46496.0,15498291.0
2016-05-13,11643645.0,118404.0,23619124.0
2016-05-12,7433463.0,22588.0,17094195.0
2016-05-11,12605909.0,59895.0,21409659.0
2016-05-10,10762875.0,35220.0,14685179.0
2016-05-09,9527204.0,65738.0,17274667.0
2016-05-06,8290108.0,33728.0,16504510.0
2016-05-05,6352578.0,23033.0,14309854.0
2016-05-04,10679329.0,36717.0,21000807.0
2016-05-03,14010511.0,29298.0,32640219.0
2016-05-02,7125104.0,500.0,15120498.0
2016-04-29,14945088.0,80188.0,33927523.0
2016-04-28,11100631.0,63938.0,24197477.0
2016-04-27,8761625.0,53977.0,15327197.0
2016-04-26,15783216.0,47742.0,24914441.0
2016-04-25,7498301.0,62933.0,13214585.0
2016-04-22,10843040.0,19280.0,29314593.0
2016-04-21,12139648.0,71931.0,22445495.0
2016-04-20,14819580.0,93378.0,21846753.0
2016-04-19,11616852.0,42098.0,21149414.0
2016-04-18,13037866.0,24721.0,20082600.0
2016-04-15,11091976.0,53208.0,22033788.0
2016-04-14,8668944.0,59880.0,13417077.0
2016-04-13,11077388.0,66724.0,20981834.0
2016-04-12,13234880.0,100281.0,30192880.0
2016-04-11,11132454.0,81528.0,16284194.0
2016-04-08,11434950.0,71970.0,21688680.0
2016-04-07,11776841.0,75085.0,29358709.0
2016-04-06,9053156.0,32892.0,19207239.0
2016-04-05,16165030.0,70707.0,27089693.0
2016-04-04,8462438.0,31105.0,14266840.0
2016-04-01,1294363.0,0.0,2084699.0
2016-03-31,10394009.0,40008.0,23019825.0
2016-03-30,15809170.0,79318.0,21798678.0
2016-03-29,11339107.0,44174.0,20030214.0
2016-03-28,8395695.0,29700.0,12403552.0
2016-03-24,9610661.0,50966.0,17112832.0
2016-03-23,9020865.0,71538.0,17782968.0
2016-03-22,10813919.0,27845.0,22525687.0
2016-03-21,12641219.0,35900.0,20571364.0
2016-03-18,21861282.0,71204.0,37061205.0
2016-03-17,20116738.0,60651.0,36943514.0
2016-03-16,17233201.0,39971.0,29203910.0
2016-03-15,15939248.0,32091.0,24584581.0
2016-03-14,12546162.0,35904.0,17301567.0
2016-03-11,25407176.0,46549.0,39431797.0
2016-03-10,18886987.0,70427.0,32154175.0
2016-03-09,12224173.0,43560.0,20601440.0
2016-03-08,17695314.0,29144.0,28485260.0
2016-03-07,17766150.0,33998.0,23954669.0
2016-03-04,20597754.0,27382.0,29731878.0
2016-03-03,16731814.0,47527.0,28712763.0
2016-03-02,17835131.0,67545.0,23693583.0
2016-03-01,1681164.0,0.0,2682358.0
2016-02-29,19550337.0,73767.0,29935903.0
2016-02-26,22386203.0,89986.0,31476046.0
2016-02-25,16658274.0,107581.0,26796430.0
2016-02-24,17357116.0,116633.0,38458715.0
2016-02-23,13149742.0,102378.0,25081601.0
2016-02-22,12250579.0,64825.0,24228041.0
2016-02-19,18778995.0,70168.0,33675636.0
2016-02-18,13553623.0,49604.0,21704371.0
2016-02-17,20119635.0,68258.0,33871002.0
2016-02-16,14642119.0,47770.0,23217051.0
2016-02-12,14871910.0,43868.0,24115454.0
2016-02-11,21295109.0,19940.0,49220795.0
2016-02-10,16295539.0,29008.0,29778236.0
2016-02-09,20582211.0,34050.0,36307562.0
2016-02-08,23573559.0,62881.0,38928302.0
2016-02-05,22672526.0,73793.0,40560263.0
2016-02-04,14801279.0,44999.0,21101951.0
2016-02-03,21058454.0,67813.0,38642697.0
2016-02-02,28124003.0,49158.0,53159269.0
2016-02-01,1208577.0,0.0,2172897.0
2016-01-29,27052681.0,33229.0,43713785.0
2016-01-28,16475183.0,39161.0,26496032.0
2016-01-27,24187279.0,10754.0,39660925.0
2016-01-26,14435964.0,3361.0,31060824.0
2016-01-25,16039424.0,12926.0,29383734.0
2016-01-22,19774030.0,9567.0,35652136.0
2016-01-21,24885703.0,16668.0,43748597.0
2016-01-20,32429345.0,124165.0,58395318.0
2016-01-19,21702601.0,100768.0,35714042.0
2016-01-15,45471121.0,14745.0,82775820.0
2016-01-14,36975598.0,21487.0,56893428.0
2016-01-13,24714391.0,16591.0,43653359.0
2016-01-12,23313307.0,47252.0,36490196.0
2016-01-11,19773268.0,23778.0,33838567.0
2016-01-08,22302709.0,23285.0,38941324.0
2016-01-07,25992736.0,29632.0,46136900.0
2016-01-06,14846242.0,17097.0,28749147.0
2016-01-05,11261792.0,16604.0,20329215.0
2016-01-04,37227119.0,23511.0,72088662.0
2015-12-31,12996031.0,18070.0,21764930.0
2015-12-30,10064235.0,10589.0,18038765.0
2015-12-29,15208479.0,15560.0,25832297.0
2015-12-28,12096831.0,64048.0,19948575.0
2015-12-24,7186741.0,32829.0,15140220.0
2015-12-23,18157510.0,10844.0,31392964.0
2015-12-22,16483809.0,19545.0,22916141.0
2015-12-21,12630783.0,11659.0,20167700.0
2015-12-18,36190465.0,23109.0,67569381.0
2015-12-17,18412008.0,49320.0,41457093.0
2015-12-16,28564241.0,15574.0,50878852.0
2015-12-15,24065933.0,21997.0,42561272.0
2015-12-14,18565453.0,12822.0,37200352.0
2015-12-11,39995243.0,52063.0,54847233.0
2015-12-10,15517367.0,14438.0,27582838.0
2015-12-09,17206588.0,18530.0,32798494.0
2015-12-08,9340365.0,3050.0,22344317.0
2015-12-07,15012143.0,13334.0,27203750.0
2015-12-04,32783123.0,6881.0,49385285.0
2015-12-03,21694984.0,4754.0,38172905.0
2015-12-02,13051462.0,21460.0,24905081.0
2015-12-01,11831994.0,17694.0,21837920.0
2015-11-30,13590010.0,13740.0,21312677.0
2015-11-27,8097412.0,6334.0,11584596.0
2015-11-25,5109658.0,19084.0,11136791.0
2015-11-24,10188734.0,11439.0,17333361.0
2015-11-23,9161059.0,13238.0,15480806.0
2015-11-20,16268820.0,11757.0,23509732.0
2015-11-19,14611258.0,7768.0,21559182.0
2015-11-18,14694961.0,8743.0,21710462.0
2015-11-17,13465613.0,5042.0,22398023.0
2015-11-16,14153347.0,7940.0,21412930.0
2015-11-13,23412071.0,68124.0,37925042.0
2015-11-12,16239641.0,102214.0,27861697.0
2015-11-11,7653620.0,29644.0,12245897.0
2015-11-10,8108952.0,22992.0,12436110.0
2015-11-09,15637965.0,9533.0,35488486.0
2015-11-06,10183031.0,42271.0,16059900.0
2015-11-05,11995660.0,32012.0,18147146.0
2015-11-04,12210219.0,25360.0,23265315.0
2015-11-03,17163212.0,27063.0,30627209.0
2015-11-02,10334192.0,38816.0,16352764.0
2015-10-30,17839768.0,17292.0,28257879.0
2015-10-29,15120894.0,28839.0,22590135.0
2015-10-28,16154380.0,54062.0,27826236.0
2015-10-27,10162634.0,46173.0,16065896.0
2015-10-26,11075134.0,16119.0,16355023.0
2015-10-23,22806996.0,20679.0,34752016.0
2015-10-22,33797971.0,56089.0,48532947.0
2015-10-21,14979808.0,34346.0,21911669.0
2015-10-20,13733298.0,17716.0,19013493.0
2015-10-19,7481855.0,30654.0,14389579.0
2015-10-16,12313283.0,80290.0,23819408.0
2015-10-15,19032413.0,23874.0,30260438.0
2015-10-14,11663014.0,63522.0,18884801.0
2015-10-13,9609685.0,49453.0,14979474.0
2015-10-12,9714073.0,4690.0,14833797.0
2015-10-09,17187270.0,9727.0,24786437.0
2015-10-08,19957492.0,35717.0,31201128.0
2015-10-07,15250444.0,8661.0,23300781.0
2015-10-06,15354070.0,36674.0,25322799.0
2015-10-05,16276005.0,47752.0,22599147.0
2015-10-02,27897798.0,58775.0,36291357.0
2015-10-01,21949828.0,67874.0,29625156.0
2015-09-30,25745843.0,46560.0,35828631.0
2015-09-29,24196900.0,77777.0,34246610.0
2015-09-28,19935467.0,155116.0,33672327.0
2015-09-25,18117024.0,61084.0,29758084.0
2015-09-24,22311064.0,65028.0,31235273.0
2015-09-23,13075410.0,45987.0,24831695.0
2015-09-22,21906582.0,7353.0,40317425.0
2015-09-21,12623884.0,15595.0,22731986.0
2015-09-18,39106816.0,26979.0,73254248.0
2015-09-17,47116211.0,16182.0,77234301.0
2015-09-16,15938048.0,10627.0,25364723.0
2015-09-15,19339268.0,22008.0,32064892.0
2015-09-14,11190697.0,12506.0,19076713.0
2015-09-11,17613319.0,37005.0,28774013.0
2015-09-10,18452536.0,45776.0,34417054.0
2015-09-09,22893047.0,61835.0,40846192.0
2015-09-08,13975177.0,23243.0,22577827.0
2015-09-04,31521489.0,52679.0,59782688.0
2015-09-03,19270903.0,23652.0,36501159.0
2015-09-02,19221182.0,38302.0,34343041.0
2015-09-01,32851281.0,47528.0,80186050.0
2015-08-31,15547473.0,4006.0,34519967.0
2015-08-28,20936317.0,6887.0,32842041.0
2015-08-27,23054631.0,19272.0,43602592.0
2015-08-26,29364277.0,40863.0,71870109.0
2015-08-25,32213280.0,57640.0,81213389.0
2015-08-24,50247193.0,65990.0,107910718.0
2015-08-21,48794695.0,143952.0,84112250.0
2015-08-20,24837420.0,81581.0,42803927.0
2015-08-19,18137085.0,36467.0,34325906.0
2015-08-18,9753490.0,4757.0,13353235.0
2015-08-17,11434752.0,23358.0,14479642.0
2015-08-14,8249775.0,10005.0,10915124.0
2015-08-13,9482625.0,6273.0,15460214.0
2015-08-12,21560308.0,6238.0,44879696.0
2015-08-11,14780945.0,3428.0,28627628.0
2015-08-10,8378957.0,21650.0,11342430.0
2015-08-07,13908254.0,3050.0,24950666.0
2015-08-06,14716878.0,63324.0,20746503.0
2015-08-05,10656557.0,18591.0,17273676.0
2015-08-04,6358012.0,2033.0,10476867.0
2015-08-03,11922228.0,11904.0,21557699.0
2015-07-31,12235195.0,20480.0,19730688.0
2015-07-30,9067279.0,22890.0,17133238.0
2015-07-29,9900686.0,24568.0,15252706.0
2015-07-28,13678884.0,13633.0,25424076.0
2015-07-27,17251755.0,24368.0,25484566.0
2015-07-24,13515626.0,35336.0,20869695.0
2015-07-23,13787972.0,16254.0,18968016.0
2015-07-22,11421772.0,23268.0,16333411.0
2015-07-21,8539653.0,37296.0,13917827.0
2015-07-20,8311173.0,15207.0,12332479.0
2015-07-17,11909858.0,26526.0,26388569.0
2015-07-16,14655226.0,66886.0,27645207.0
2015-07-15,10141568.0,21492.0,18500112.0
2015-07-14,8841783.0,12374.0,14509814.0
2015-07-13,17283358.0,20211.0,26188010.0
2015-07-10,18089108.0,27472.0,31412702.0
2015-07-09,21821355.0,76857.0,36802983.0
2015-07-08,19289117.0,19166.0,34272287.0
2015-07-07,20566487.0,22876.0,32564544.0
2015-07-06,19321119.0,33999.0,27681038.0
2015-07-02,12921955.0,24487.0,23011730.0
2015-07-01,23420296.0,11648.0,39886053.0
2015-06-30,18654555.0,9040.0,33135243.0
2015-06-29,26680434.0,45700.0,46940191.0
2015-06-26,13006481.0,8841.0,17390874.0
2015-06-25,11219084.0,19508.0,19796585.0
2015-06-24,10410385.0,17270.0,19137749.0
2015-06-23,7850765.0,8958.0,13098312.0
2015-06-22,7328610.0,25723.0,12212949.0
2015-06-19,18778274.0,28027.0,30004306.0
2015-06-18,31507613.0,23852.0,46751182.0
2015-06-17,15996291.0,38458.0,36024760.0
2015-06-16,10100113.0,10728.0,23002337.0
2015-06-15,13317800.0,11187.0,31753829.0
2015-06-12,19317039.0,5619.0,44795814.0
2015-06-11,9146880.0,12801.0,13482291.0
2015-06-10,24890421.0,18862.0,35301489.0
2015-06-09,11092270.0,5855.0,22248965.0
2015-06-08,8572922.0,5802.0,14948915.0
2015-06-05,11777820.0,7528.0,23783890.0
2015-06-04,20723696.0,12550.0,41748701.0
2015-06-03,7871878.0,8399.0,15082801.0
2015-06-02,9177251.0,16926.0,13689777.0
2015-06-01,10325435.0,4914.0,16617342.0
2015-05-29,11893526.0,19881.0,22702405.0
2015-05-28,7449987.0,12414.0,15395532.0
2015-05-27,11699159.0,14808.0,17056265.0
2015-05-26,13270099.0,34328.0,35345611.0
2015-05-22,6957093.0,28515.0,10460133.0
2015-05-21,7265531.0,377.0,11670855.0
2015-05-20,10426745.0,6511.0,16194510.0
2015-05-19,11784629.0,10130.0,15064868.0
2015-05-18,9601154.0,1723.0,16940569.0
2015-05-15,11943694.0,8898.0,18633184.0
2015-05-14,15815482.0,14056.0,25098641.0
2015-05-13,8333661.0,16651.0,18082247.0
2015-05-12,16551676.0,3172.0,24118857.0
2015-05-11,11526533.0,5584.0,14678062.0
2015-05-08,26891938.0,16424.0,42847314.0
2015-05-07,10263004.0,2529.0,15124680.0
2015-05-06,18994083.0,12445.0,34196605.0
2015-05-05,15170781.0,11820.0,24949551.0
2015-05-04,10023531.0,51810.0,13859327.0
2015-05-01,11899691.0,10798.0,18568114.0
2015-04-30,21987322.0,6932.0,39165361.0
2015-04-29,16203481.0,9251.0,28623696.0
2015-04-28,12427560.0,5847.0,18851530.0
2015-04-27,9298670.0,26825.0,14610384.0
2015-04-24,5484064.0,9123.0,8602049.0
2015-04-23,12908281.0,13974.0,20225580.0
2015-04-22,8711660.0,0.0,18493744.0
2015-04-21,9797373.0,11002.0,16783064.0
2015-04-20,12915520.0,0.0,20298442.0
2015-04-17,27345951.0,26853.0,50166761.0
2015-04-16,8105757.0,2813.0,12915667.0
2015-04-15,13655146.0,18548.0,20105158.0
2015-04-14,9259303.0,15178.0,17715720.0
2015-04-13,8915370.0,11446.0,19511583.0
2015-04-10,8572903.0,7966.0,18779504.0
2015-04-09,9781320.0,4000.0,21220051.0
2015-04-08,10012157.0,13833.0,16410815.0
2015-04-07,11325512.0,13674.0,15671873.0
2015-04-06,15536732.0,4679.0,25874280.0
2015-04-02,7805165.0,505.0,12891914.0
2015-04-01,17374332.0,10544.0,27369177.0
2015-03-31,9946012.0,11735.0,17877821.0
2015-03-30,12787670.0,8959.0,18301726.0
2015-03-27,14148963.0,3795.0,21031112.0
2015-03-26,12517573.0,21754.0,32425208.0
2015-03-25,16308129.0,9266.0,33246450.0
2015-03-24,9146038.0,5989.0,14253878.0
2015-03-23,9229510.0,8928.0,11762236.0
2015-03-20,25395878.0,10742.0,50049927.0
2015-03-19,19484118.0,4026.0,28908425.0
2015-03-18,33878747.0,43095.0,54939038.0
2015-03-17,12164033.0,2066.0,18275787.0
2015-03-16,24714877.0,501619.0,37614426.0
2015-03-13,16135848.0,200.0,43439705.0
2015-03-12,11073814.0,1700.0,17208599.0
2015-03-11,10309713.0,4275.0,21020654.0
2015-03-10,15509816.0,4109.0,39596397.0
2015-03-09,7859356.0,7239.0,15874829.0
2015-03-06,18474895.0,1885.0,46897248.0
2015-03-05,8737839.0,0.0,16594703.0
2015-03-04,11722296.0,2500.0,27500856.0
2015-03-03,10961358.0,0.0,21881865.0
2015-03-02,6796414.0,3350.0,12498666.0
2015-02-27,8899415.0,392.0,19515354.0
2015-02-26,8219168.0,446.0,11981996.0
2015-02-25,8564240.0,485.0,13201579.0
2015-02-24,7185597.0,888.0,10653577.0
2015-02-23,7563172.0,0.0,16702260.0
2015-02-20,17711490.0,21821.0,30190487.0
2015-02-19,7831300.0,1929.0,21837218.0
2015-02-18,7885922.0,1901.0,13449797.0
2015-02-17,7773201.0,9207.0,11667290.0
2015-02-13,7865940.0,1053.0,14124413.0
2015-02-12,10261224.0,4248.0,15403854.0
2015-02-11,8088765.0,1784.0,14188865.0
2015-02-10,13657507.0,13995.0,25597555.0
2015-02-09,11537845.0,9827.0,18785802.0
2015-02-06,14725289.0,23397.0,21329713.0
2015-02-05,11116183.0,5800.0,16542217.0
2015-02-04,9600586.0,26337.0,19153957.0
2015-02-03,15085314.0,22402.0,21982781.0
2015-02-02,18556592.0,22945.0,36951090.0
2015-01-30,15850041.0,29875.0,36983998.0
2015-01-29,13987788.0,27820.0,25938848.0
2015-01-28,13974926.0,30249.0,30704276.0
2015-01-27,9961803.0,28914.0,21287157.0
2015-01-26,6690405.0,19013.0,13109926.0
2015-01-23,10527038.0,20604.0,20213512.0
2015-01-22,13078635.0,3400.0,25206844.0
2015-01-21,9351162.0,14600.0,15345170.0
2015-01-20,16617510.0,18121.0,29771121.0
2015-01-16,15069721.0,58762.0,51650525.0
2015-01-15,21356783.0,71035.0,37611184.0
2015-01-14,18067880.0,70496.0,42523083.0
2015-01-13,19019038.0,102773.0,49879940.0
2015-01-12,8814287.0,21902.0,28142345.0
2015-01-09,16728203.0,35941.0,29387928.0
2015-01-08,22196292.0,46788.0,33894668.0
2015-01-07,9149630.0,88484.0,19780114.0
2015-01-06,15867286.0,56075.0,43847733.0
2015-01-05,11514235.0,68960.0,37361167.0
2015-01-02,9007747.0,11405.0,21480790.0
2014-12-31,9604722.0,72215.0,21515237.0
2014-12-30,10076984.0,20029.0,18667613.0
2014-12-29,8464706.0,1909.0,20833456.0
2014-12-26,5166899.0,7726.0,10032950.0
2014-12-24,4364527.0,1300.0,8128977.0
2014-12-23,20684027.0,5131.0,34675479.0
2014-12-22,15447452.0,9291.0,27897744.0
2014-12-19,28169005.0,27305.0,66202347.0
2014-12-18,31649089.0,10027.0,57737177.0
2014-12-17,34400404.0,7349.0,54053971.0
2014-12-16,23473998.0,13254.0,48269973.0
2014-12-15,15467650.0,5250.0,27570270.0
2014-12-12,15054856.0,2700.0,36189517.0
2014-12-11,16690508.0,200.0,36730396.0
2014-12-10,13067441.0,3000.0,33107980.0
2014-12-09,15068322.0,2211.0,24877939.0
2014-12-08,7954047.0,620.0,15846047.0
2014-12-05,8744065.0,0.0,16414124.0
2014-12-04,7104087.0,1500.0,14232333.0
2014-12-03,7856468.0,904.0,12468927.0
2014-12-02,8924591.0,8023.0,14831575.0
2014-12-01,11475590.0,2877.0,20903458.0
2014-11-28,7286733.0,40146.0,14648827.0
2014-11-26,5003535.0,14140.0,11126079.0
2014-11-25,9717538.0,0.0,17007024.0
2014-11-24,7801797.0,0.0,13578045.0
2014-11-21,19502574.0,4.0,40301818.0
2014-11-20,5897693.0,1400.0,11285389.0
2014-11-19,11234619.0,0.0,17366643.0
2014-11-18,8610646.0,0.0,14290510.0
2014-11-17,6457940.0,0.0,10293680.0
2014-11-14,7966300.0,4556.0,14081320.0
2014-11-13,8299572.0,2100.0,13716354.0
2014-11-12,11741570.0,0.0,25104864.0
2014-11-11,4564892.0,0.0,9609487.0
2014-11-10,6097389.0,0.0,9916902.0
2014-11-07,8028509.0,0.0,13126693.0
2014-11-06,14792804.0,305.0,23324058.0
2014-11-05,9768681.0,0.0,16398474.0
2014-11-04,9423069.0,6301.0,15727928.0
2014-11-03,9501165.0,5500.0,15954668.0
2014-10-31,15091870.0,1510.0,27160870.0
2014-10-30,11437513.0,1812.0,19860975.0
2014-10-29,13847922.0,1900.0,22842621.0
2014-10-28,9726317.0,0.0,15661773.0
2014-10-27,6984974.0,0.0,12063297.0
2014-10-24,8630297.0,0.0,14390527.0
2014-10-23,15425947.0,100.0,32546831.0
2014-10-22,13465284.0,1700.0,24645358.0
2014-10-21,14272974.0,2553.0,25633203.0
2014-10-20,13447635.0,1800.0,25353297.0
2014-10-17,24341146.0,2481.0,41471522.0
2014-10-16,27262623.0,11644.0,43769572.0
2014-10-15,31315936.0,11777.0,77354273.0
2014-10-14,21079566.0,11958.0,33435397.0
2014-10-13,23343345.0,7306.0,36821225.0
2014-10-10,21940428.0,7778.0,33054346.0
2014-10-09,17934443.0,10800.0,36436615.0
2014-10-08,18241722.0,5434.0,26804100.0
2014-10-07,12408249.0,2151.0,29687974.0
2014-10-06,9341327.0,1000.0,18173837.0
2014-10-03,13241887.0,900.0,18830109.0
2014-10-02,15819149.0,8123.0,25316332.0
2014-10-01,21127021.0,10654.0,28928405.0
2014-09-30,14875823.0,3698.0,20795010.0
2014-09-29,10166388.0,3901.0,19222352.0
2014-09-26,9816776.0,8239.0,15948476.0
2014-09-25,13310067.0,11792.0,27363017.0
2014-09-24,15166147.0,2037.0,24634749.0
2014-09-23,12184190.0,1350.0,18524695.0
2014-09-22,13050506.0,3673.0,20181129.0
2014-09-19,15450056.0,5861.0,26540221.0
2014-09-18,8452414.0,200.0,18590975.0
2014-09-17,13379042.0,5900.0,28238872.0
2014-09-16,24671391.0,4400.0,31908078.0
2014-09-15,9605764.0,9103.0,18831759.0
2014-09-12,9694484.0,0.0,25674352.0
2014-09-11,7183892.0,1800.0,11125917.0
2014-09-10,7201134.0,3972.0,12147584.0
2014-09-09,11415191.0,6450.0,19188121.0
2014-09-08,7039144.0,1508.0,13830225.0
2014-09-05,14477287.0,13901.0,22688905.0
2014-09-04,7544748.0,12386.0,11563827.0
2014-09-03,5299287.0,1415.0,9900037.0
2014-09-02,6271511.0,9280.0,15104776.0
2014-08-29,6397816.0,3030.0,9188116.0
2014-08-28,6205570.0,209.0,10919164.0
2014-08-27,5522461.0,151.0,9237870.0
2014-08-26,5321658.0,483.0,8091977.0
2014-08-25,10793532.0,767.0,19897644.0
2014-08-22,8946091.0,933.0,14237984.0
2014-08-21,9168849.0,5700.0,13820067.0
2014-08-20,9475560.0,400.0,14000316.0
2014-08-19,5217720.0,3647.0,10929806.0
2014-08-18,7357711.0,100.0,12450991.0
2014-08-15,17220100.0,6503.0,29695384.0
2014-08-14,5923473.0,1900.0,9853287.0
2014-08-13,6650414.0,2120.0,12527550.0
2014-08-12,6934592.0,1600.0,13730825.0
2014-08-11,8934034.0,0.0,14535889.0
2014-08-08,16894232.0,4132.0,22167867.0
2014-08-07,20210941.0,2594.0,29900824.0
2014-08-06,9474611.0,2735.0,14105049.0
2014-08-05,13205803.0,3702.0,31921775.0
2014-08-04,10701810.0,2080.0,15270045.0
2014-08-01,17372492.0,6596.0,27975588.0
2014-07-31,13476530.0,1228.0,30985455.0
2014-07-30,9054955.0,2950.0,18359031.0
2014-07-29,7191148.0,200.0,12299482.0
2014-07-28,7960658.0,4530.0,14766029.0
2014-07-25,6615695.0,2082.0,11302029.0
2014-07-24,5485401.0,5350.0,9186128.0
2014-07-23,7120150.0,2000.0,11263752.0
2014-07-22,7917374.0,1113.0,16908367.0
2014-07-21,5654413.0,5179.0,11918709.0
2014-07-18,14160033.0,2500.0,38091124.0
2014-07-17,12703287.0,5785.0,20497283.0
2014-07-16,7323387.0,1725.0,10683628.0
2014-07-15,8732883.0,2190.0,19660189.0
2014-07-14,3679416.0,1569.0,12666636.0
2014-07-11,5556282.0,845.0,9981879.0
2014-07-10,10559851.0,8928.0,18559676.0
2014-07-09,5600845.0,1104.0,8952184.0
2014-07-08,10665106.0,6601.0,17436577.0
2014-07-07,5881335.0,403.0,9345394.0
2014-07-03,5385460.0,1400.0,11413147.0
2014-07-02,3749525.0,4400.0,6655134.0
2014-07-01,8874534.0,7864.0,15202128.0
2014-06-30,4184929.0,200.0,13130123.0
2014-06-27,6200687.0,2400.0,9186597.0
2014-06-26,6316572.0,4014.0,13144605.0
2014-06-25,8661243.0,8943.0,15741207.0
2014-06-24,9365629.0,6201.0,16146621.0
2014-06-23,4644732.0,834.0,9046692.0
2014-06-20,9201160.0,4409.0,21355225.0
2014-06-19,8693016.0,1700.0,20478566.0
2014-06-18,9729070.0,2892.0,23176524.0
2014-06-17,8104103.0,2754.0,20077968.0
2014-06-16,8716241.0,3217.0,21843904.0
2014-06-13,9629059.0,1525.0,15767626.0
2014-06-12,9451518.0,8796.0,20795318.0
2014-06-11,6488656.0,671.0,17494213.0
2014-06-10,9351023.0,3039.0,16240495.0
2014-06-09,10692834.0,3085.0,15615417.0
2014-06-06,7658533.0,1400.0,13091214.0
2014-06-05,9057553.0,700.0,14925025.0
2014-06-04,4962762.0,104.0,13452216.0
2014-06-03,6799946.0,40.0,14214210.0
2014-06-02,6320618.0,9975.0,12271454.0
2014-05-30,9204774.0,804.0,13658154.0
2014-05-29,7662934.0,3350.0,12536790.0
2014-05-28,8289174.0,2197.0,15343883.0
2014-05-27,6712114.0,1086.0,10477955.0
2014-05-23,5085915.0,850.0,8150097.0
2014-05-22,6066575.0,10170.0,12653812.0
2014-05-21,9369018.0,4219.0,14147058.0
2014-05-20,10451307.0,500.0,18686830.0
2014-05-19,5772251.0,2200.0,11988861.0
2014-05-16,9646256.0,3325.0,17176261.0
2014-05-15,13210337.0,2320.0,32316933.0
2014-05-14,5949663.0,3000.0,14008261.0
2014-05-13,5336037.0,398.0,10873299.0
2014-05-12,7330910.0,0.0,15926492.0
2014-05-09,8668481.0,4000.0,13647339.0
2014-05-08,11419809.0,6800.0,15525382.0
2014-05-07,12197499.0,2650.0,18173325.0
2014-05-06,8196163.0,700.0,17127805.0
2014-05-05,6717614.0,5500.0,10479708.0
2014-05-02,7528186.0,19199.0,14887735.0
2014-05-01,7178298.0,244.0,16585983.0
2014-04-30,7635016.0,5149.0,12971145.0
2014-04-29,7140647.0,1976.0,11036085.0
2014-04-28,16527876.0,7400.0,22102936.0
2014-04-25,11902467.0,2250.0,17876549.0
2014-04-24,10245546.0,12198.0,15146858.0
2014-04-23,7696061.0,6300.0,11785799.0
2014-04-22,7655793.0,5650.0,14714689.0
2014-04-21,5684990.0,1140.0,10502598.0
2014-04-17,15135767.0,1200.0,23496523.0
2014-04-16,12201589.0,1325.0,18057091.0
2014-04-15,18973737.0,1916.0,30284231.0
2014-04-14,13373803.0,3926.0,27344453.0
2014-04-11,13919434.0,4993.0,24990080.0
2014-04-10,16168460.0,0.0,34389436.0
2014-04-09,9989108.0,2600.0,19887968.0
2014-04-08,12761615.0,6937.0,18991239.0
2014-04-07,17467472.0,850.0,25330039.0
2014-04-04,17734708.0,10700.0,30001039.0
2014-04-03,7728963.0,5777.0,14997827.0
