Date,Price,Open,High,Low,Vol.,Change %
2016-10-18,57.95,57.09,59.8,56.01,-,-0.80%
2016-10-17,58.42,58.68,58.98,57.46,-,0.71%
2016-10-14,58.01,57.94,58.97,56.1,-,0.12%
2016-10-13,57.94,58.92,59.83,56.1,-,1.35%
2016-10-12,57.17,56.75,58.01,55.14,-,0.74%
2016-10-11,56.75,56.37,59.12,56.37,-,0.67%
2016-10-10,56.37,56.13,56.72,55.57,-,0.59%
2016-10-07,56.04,55.62,57.46,54.96,-,1.54%
2016-10-06,55.19,56.58,57.89,54.56,-,-2.40%
2016-10-05,56.55,56.37,56.99,53.57,-,-0.44%
2016-10-04,56.8,56.66,58.5,55.2,-,0.05%
2016-10-03,56.77,58.4,59.32,56.25,-,-1.44%
2016-09-30,57.6,57.6,58.15,56.01,-,-0.03%
2016-09-29,57.62,57.13,60.31,56.16,-,0.86%
2016-09-28,57.13,57.44,58.65,56.38,-,-1.07%
2016-09-27,57.75,59.62,59.79,56.4,-,-3.14%
2016-09-26,59.62,58.63,59.79,56.02,-,3.65%
2016-09-23,57.52,56.83,57.98,55.42,-,1.21%
2016-09-22,56.83,56.02,58.18,54.84,-,-0.11%
2016-09-21,56.89,60.24,60.72,54.36,-,-5.56%
2016-09-20,60.24,59.72,60.89,58.78,-,0.82%
2016-09-19,59.75,58.9,61.6,57.5,-,1.37%
2016-09-16,58.94,60.45,61.73,58.87,-,-1.91%
2016-09-15,60.09,62.26,62.26,58.54,-,-3.14%
2016-09-14,62.04,60.81,62.28,58.62,-,2.02%
2016-09-13,60.81,61.19,63.55,59.99,-,1.28%
2016-09-12,60.04,62.99,63.21,57.75,-,-5.14%
2016-09-09,63.29,59.93,63.29,58.94,-,7.62%
2016-09-08,58.81,57.22,59.49,57.22,-,2.58%
2016-09-07,57.33,57.79,58.57,56.93,-,-0.80%
2016-09-06,57.79,58.55,60.28,57.41,-,-1.30%
2016-09-02,58.55,57.88,59.87,57.34,-,-0.59%
2016-09-01,58.9,58.61,60.59,57.88,-,0.56%
2016-08-31,58.57,57.55,60.18,57.55,-,1.77%
2016-08-30,57.55,57.15,58.48,56.73,-,0.56%
2016-08-29,57.23,57.44,57.99,56.83,-,-0.37%
2016-08-26,57.44,57.7,59.74,52.63,-,0.56%
2016-08-25,57.12,57.68,59.32,56.6,-,-0.97%
2016-08-24,57.68,58.71,59.49,57.65,-,-1.75%
2016-08-23,58.71,58.76,59.93,57.55,-,-0.09%
2016-08-22,58.76,57.82,59.71,57.26,-,1.63%
2016-08-19,57.82,58.07,59.53,57.72,-,-0.43%
2016-08-18,58.07,58.73,59.45,57.61,-,-1.12%
2016-08-17,58.73,59.46,61.89,57.92,-,-1.23%
2016-08-16,59.46,57.41,60.07,57.37,-,3.57%
2016-08-15,57.41,56.53,57.53,56.04,-,1.56%
2016-08-12,56.53,56.03,56.71,54.7,-,0.89%
2016-08-11,56.03,55.38,56.34,55.28,-,0.81%
2016-08-10,55.58,54.65,56.31,54.65,-,0.74%
2016-08-09,55.17,54.7,55.9,53.83,-,0.86%
2016-08-08,54.7,54.89,55.06,53.43,-,-0.96%
2016-08-05,55.23,55.67,56.22,54.63,-,-3.05%
2016-08-04,56.97,57.89,58.83,56.55,-,-2.23%
2016-08-03,58.27,58.79,59.89,57.88,-,-0.88%
2016-08-02,58.79,57.79,60.33,57.62,-,1.73%
2016-08-01,57.79,57.95,58.94,57.55,-,-0.28%
2016-07-29,57.95,59.93,60.09,57.67,-,-2.92%
2016-07-28,59.69,60.6,63.01,59.35,-,-1.50%
2016-07-27,60.6,60.16,61.52,59.42,-,0.73%
2016-07-26,60.16,60.35,61.72,59.74,-,0.27%
2016-07-25,60,58.85,60.26,58.45,-,3.18%
2016-07-22,58.15,59.33,59.84,57.89,-,-1.99%
2016-07-21,59.33,58.8,59.9,57.82,-,2.35%
2016-07-20,57.97,57.67,58.86,56.94,-,-0.79%
2016-07-19,58.43,58.2,59.23,57.98,-,0.40%
2016-07-18,58.2,58.4,58.92,57.3,-,-0.68%
2016-07-15,58.6,57.73,60,57.29,-,0.79%
2016-07-14,58.14,56.77,58.62,56.31,-,1.84%
2016-07-13,57.09,58,58.14,56.63,-,-0.97%
2016-07-12,57.65,60.86,61.07,57.65,-,-5.27%
2016-07-11,60.86,59.95,61.04,58.7,-,-0.49%
2016-07-08,61.16,61.45,61.45,59.71,-,-0.47%
2016-07-07,61.45,62.57,63.21,60.78,-,-1.51%
2016-07-06,62.39,63.31,64.62,60.49,-,0.99%
2016-07-05,61.78,61.33,63.87,61.33,-,0.73%
2016-07-01,61.33,61.65,62.6,59.38,-,-0.45%
2016-06-30,61.61,61.13,62.7,60.53,-,0.79%
2016-06-29,61.13,61.79,63.97,59.78,-,-1.07%
2016-06-28,61.79,62.37,65.31,61.58,-,-4.38%
2016-06-27,64.62,69.1,69.1,62.91,-,-6.32%
2016-06-24,68.98,59.9,69.12,58.03,-,15.35%
2016-06-23,59.8,60.49,61.6,59.26,-,-5.63%
2016-06-22,63.37,61.89,63.4,60.77,-,2.39%
2016-06-21,61.89,61.46,62.84,60.66,-,0.67%
2016-06-20,61.48,62.45,62.45,59.11,-,-1.52%
2016-06-17,62.43,60.4,62.63,60.24,-,3.36%
2016-06-16,60.4,62.8,65.53,59.72,-,-3.73%
2016-06-15,62.74,62.63,63.97,59.72,-,0.43%
2016-06-14,62.47,64.76,65.96,62.14,-,-3.54%
2016-06-13,64.76,63.03,64.92,62.04,-,2.74%
2016-06-10,63.03,64.46,65.5,62.54,-,0.64%
2016-06-09,62.63,62.58,64.25,61.87,-,0.08%
2016-06-08,62.58,63.18,63.84,62.34,-,-0.95%
2016-06-07,63.18,61.76,63.37,61.14,-,2.30%
2016-06-06,61.76,61.14,62.51,60.2,-,1.01%
2016-06-03,61.14,61.97,63.24,60.77,-,1.23%
2016-06-02,60.4,60.39,62.92,60.23,-,0.02%
2016-06-01,60.39,61.48,61.94,59.59,-,-0.61%
2016-05-31,60.76,59.72,61.92,59.41,-,1.69%
2016-05-27,59.75,60.32,61.73,59.43,-,-1.63%
2016-05-26,60.74,60.12,61.4,60.1,-,0.50%
2016-05-25,60.44,60.85,62.26,59.28,-,-0.95%
2016-05-24,61.02,61.7,62.36,60.59,-,-2.73%
2016-05-23,62.73,62.65,62.88,61.48,-,0.13%
2016-05-20,62.65,59.82,62.69,59.69,-,3.59%
