Cboe data is compiled for the convenience of site visitors and is furnished without responsibility for accuracy and is accepted by the site visitor on the condition that transmission or omissions shall not be made the basis for any claim demand or cause for action.  Your use of Cboe data is subject to the Terms and Conditions for use of Cboe Websites.,,,,,,,,,,,,,,,,
DATE,SPX,VIX,(JCJ) January 2008,(KCJ) January 2009,(ICJ) January 2010,(JCJ) January 2011,(KCJ) January 2012, (ICJ-E) JANUARY 2013, (JCJ-E) JANUARY 2014, (KCJ) JANUARY 2015, (ICJ) JANUARY 2016, (JCJ) JANUARY 2017, (KCJ) JANUARY 2018, (ICJ) JANUARY 2019, (JCJ) JANUARY 2020, (KCJ) JANUARY 2020
26-Apr-11,1347.24,15.62,,,,,62.57,61.36,,,,,,,,
27-Apr-11,1355.66,15.35,,,,,60.46,62.81,,,,,,,,
28-Apr-11,1360.48,14.62,,,,,61.25,63.68,,,,,,,,
29-Apr-11,1363.61,14.75,,,,,59.83,63.61,,,,,,,,
2-May-11,1361.22,15.99,,,,,61,62.34,,,,,,,,
3-May-11,1356.62,16.7,,,,,60.93,62.5,,,,,,,,
4-May-11,1347.32,17.08,,,,,61.8,64.95,,,,,,,,
5-May-11,1335.1,18.2,,,,,56.82,61.13,,,,,,,,
6-May-11,1340.2,18.4,,,,,57.19,61.24,,,,,,,,
9-May-11,1346.29,17.16,,,,,57.02,61.18,,,,,,,,
10-May-11,1357.16,15.91,,,,,52.61,55.53,,,,,,,,
11-May-11,1342.08,16.95,,,,,58.23,61.75,,,,,,,,
12-May-11,1348.65,16.03,,,,,57.89,61.66,,,,,,,,
13-May-11,1337.77,17.07,,,,,58.96,62.21,,,,,,,,
16-May-11,1329.47,18.24,,,,,60.48,65.66,,,,,,,,
17-May-11,1328.98,17.55,,,,,58.75,62.67,,,,,,,,
18-May-11,1340.68,16.23,,,,,57.61,62.92,,,,,,,,
19-May-11,1343.6,15.52,,,,,57.77,62.81,,,,,,,,
20-May-11,1333.27,17.43,,,,,60.45,64.25,,,,,,,,
23-May-11,1317.37,18.27,,,,,60.85,64.76,,,,,,,,
24-May-11,1316.28,17.82,,,,,61.22,66.35,,,,,,,,
25-May-11,1320.47,17.07,,,,,60.47,65.71,,,,,,,,
26-May-11,1325.69,16.09,,,,,57.2,61.46,,,,,,,,
27-May-11,1331.1,15.98,,,,,56.84,61.3,,,,,,,,
31-May-11,1345.2,15.45,,,,,55.75,60.24,,,,,,,,
1-Jun-11,1314.55,18.3,,,,,60.2,62.57,,,,,,,,
2-Jun-11,1312.94,18.09,,,,,60.32,62.56,,,,,,,,
3-Jun-11,1300.16,17.95,,,,,61.16,61.47,,,,,,,,
6-Jun-11,1286.17,18.49,,,,,58.22,60.12,,,,,,,,
7-Jun-11,1284.94,18.07,,,,,57.7,59.81,,,,,,,,
8-Jun-11,1279.56,18.79,,,,,61.14,62.55,,,,,,,,
9-Jun-11,1289,17.77,,,,,59.04,60.86,,,,,,,,
10-Jun-11,1270.98,18.86,,,,,61.1,63.02,,,,,,,,
13-Jun-11,1271.83,19.61,,,,,61.51,64.32,,,,,,,,
14-Jun-11,1287.87,18.26,,,,,59.53,62.81,,,,,,,,
15-Jun-11,1265.42,21.32,,,,,60.99,63.79,,,,,,,,
16-Jun-11,1267.64,22.73,,,,,61.82,65.72,,,,,,,,
17-Jun-11,1271.5,21.85,,,,,62.13,66.85,,,,,,,,
20-Jun-11,1278.36,19.99,,,,,60.76,64.56,,,,,,,,
21-Jun-11,1295.52,18.86,,,,,59.63,64.47,,,,,,,,
22-Jun-11,1287.14,18.52,,,,,63.24,66.86,,,,,,,,
23-Jun-11,1283.5,19.29,,,,,60.34,66.61,,,,,,,,
24-Jun-11,1268.45,21.1,,,,,62.1,66.07,,,,,,,,
27-Jun-11,1280.1,20.56,,,,,59.6,66.26,,,,,,,,
28-Jun-11,1296.67,19.17,,,,,58.64,66.55,,,,,,,,
29-Jun-11,1307.41,17.27,,,,,55.26,64.14,,,,,,,,
30-Jun-11,1320.64,16.52,,,,,55.88,64.26,,,,,,,,
1-Jul-11,1339.67,15.87,,,,,55.61,63.55,,,,,,,,
5-Jul-11,1337.88,16.06,,,,,55.53,64.09,,,,,,,,
6-Jul-11,1339.22,16.34,,,,,55.53,62.3,,,,,,,,
7-Jul-11,1353.22,15.95,,,,,54.13,62.27,,,,,,,,
8-Jul-11,1343.8,15.95,,,,,54.61,63.29,,,,,,,,
11-Jul-11,1319.49,18.39,,,,,59.54,65.33,,,,,,,,
12-Jul-11,1313.64,19.87,,,,,62.4,68.36,,,,,,,,
13-Jul-11,1317.72,19.91,,,,,61.97,68.67,,,,,,,,
14-Jul-11,1308.87,20.8,,,,,62.79,69.82,,,,,,,,
15-Jul-11,1316.14,19.53,,,,,58.7,65.77,,,,,,,,
18-Jul-11,1305.44,20.95,,,,,60.01,66.13,,,,,,,,
19-Jul-11,1326.73,19.21,,,,,58.68,65.63,,,,,,,,
20-Jul-11,1325.84,19.09,,,,,59.55,65.47,,,,,,,,
21-Jul-11,1343.8,17.56,,,,,55.45,61.63,,,,,,,,
22-Jul-11,1345.02,17.52,,,,,55.93,62.79,,,,,,,,
25-Jul-11,1337.43,19.35,,,,,60.55,68.48,,,,,,,,
26-Jul-11,1331.94,20.23,,,,,62.67,68.71,,,,,,,,
27-Jul-11,1304.89,22.98,,,,,64.75,68.17,,,,,,,,
28-Jul-11,1300.67,23.74,,,,,63.75,67.5,,,,,,,,
29-Jul-11,1292.28,25.25,,,,,59.41,63.46,,,,,,,,
1-Aug-11,1286.94,23.66,,,,,60.13,62.81,,,,,,,,
2-Aug-11,1254.05,24.79,,,,,64.8,66.04,,,,,,,,
3-Aug-11,1260.34,23.38,,,,,63.31,67.31,,,,,,,,
4-Aug-11,1200.07,31.66,,,,,72.51,72.01,,,,,,,,
5-Aug-11,1199.38,32,,,,,69.93,69.02,,,,,,,,
8-Aug-11,1119.46,48,,,,,76.26,68.11,,,,,,,,
9-Aug-11,1172.53,35.06,,,,,65.24,63.23,,,,,,,,
10-Aug-11,1120.76,42.99,,,,,71.86,65.54,,,,,,,,
11-Aug-11,1172.64,39,,,,,70.42,63.2,,,,,,,,
12-Aug-11,1178.81,36.36,,,,,72.32,66.36,,,,,,,,
15-Aug-11,1204.49,31.87,,,,,70.65,65.9,,,,,,,,
16-Aug-11,1192.76,32.85,,,,,71.48,67.62,,,,,,,,
17-Aug-11,1193.89,31.58,,,,,72.84,68.17,,,,,,,,
18-Aug-11,1140.65,42.67,,,,,76.6,70.29,,,,,,,,
19-Aug-11,1123.53,43.05,,,,,77.13,70.75,,,,,,,,
22-Aug-11,1123.82,42.44,,,,,78.47,71.94,,,,,,,,
23-Aug-11,1162.35,36.27,,,,,73.03,68,,,,,,,,
24-Aug-11,1177.6,35.9,,,,,74.54,69.42,,,,,,,,
25-Aug-11,1159.27,39.76,,,,,75.69,69.91,,,,,,,,
26-Aug-11,1176.8,35.59,,,,,72.93,70.14,,,,,,,,
29-Aug-11,1210.08,32.28,,,,,74.28,70.82,,,,,,,,
30-Aug-11,1212.92,32.89,,,,,78.65,72.09,,,,,,,,
31-Aug-11,1218.89,31.62,,,,,74.38,69.07,,,,,,,,
1-Sep-11,1204.42,31.82,,,,,77.59,72.34,,,,,,,,
2-Sep-11,1173.97,33.92,,,,,77.31,71.56,,,,,,,,
6-Sep-11,1165.24,37,,,,,76.68,70.09,,,,,,,,
7-Sep-11,1198.62,33.38,,,,,73.25,69.1,,,,,,,,
8-Sep-11,1185.9,34.32,,,,,77.38,70.01,,,,,,,,
9-Sep-11,1154.23,38.52,,,,,77.51,70.23,,,,,,,,
12-Sep-11,1162.27,38.59,,,,,77.52,70.68,,,,,,,,
13-Sep-11,1172.87,36.91,,,,,80.73,70.78,,,,,,,,
14-Sep-11,1188.68,34.6,,,,,81.52,72.27,,,,,,,,
15-Sep-11,1209.11,31.97,,,,,79.31,71.82,,,,,,,,
16-Sep-11,1216.01,30.98,,,,,79.54,73.23,,,,,,,,
19-Sep-11,1204.09,32.73,,,,,81.74,73.51,,,,,,,,
20-Sep-11,1202.09,32.86,,,,,81.74,73.53,,,,,,,,
21-Sep-11,1166.76,37.32,,,,,84.73,76.92,,,,,,,,
22-Sep-11,1129.56,41.35,,,,,83.93,76.19,,,,,,,,
23-Sep-11,1136.43,41.25,,,,,83.17,74.83,,,,,,,,
26-Sep-11,1162.95,39.02,,,,,83.08,75.08,,,,,,,,
27-Sep-11,1175.38,37.71,,,,,82.52,74.39,,,,,,,,
28-Sep-11,1151.06,41.08,,,,,90.14,77.41,,,,,,,,
29-Sep-11,1160.4,38.84,,,,,83.59,74.54,,,,,,,,
30-Sep-11,1131.42,42.96,,,,,90.28,78.55,,,,,,,,
3-Oct-11,1099.23,45.45,,,,,88.12,78.53,,,,,,,,
4-Oct-11,1123.95,40.82,,,,,80.65,73.17,,,,,,,,
5-Oct-11,1144.03,37.81,,,,,80.25,73.67,,,,,,,,
6-Oct-11,1164.97,36.27,,,,,81.97,74.61,,,,,,,,
7-Oct-11,1155.46,36.2,,,,,82.32,75.59,,,,,,,,
10-Oct-11,1194.89,33.02,,,,,79.21,74.14,,,,,,,,
11-Oct-11,1195.54,32.86,,,,,77.8,74.31,,,,,,,,
12-Oct-11,1207.25,31.26,,,,,75.3,74.33,,,,,,,,
13-Oct-11,1203.66,30.7,,,,,74.42,73.44,,,,,,,,
14-Oct-11,1224.58,28.24,,,,,69.04,71.55,,,,,,,,
17-Oct-11,1200.86,33.39,,,,,78.95,74.22,,,,,,,,
18-Oct-11,1225.38,31.56,,,,,74.89,75.01,,,,,,,,
19-Oct-11,1209.88,34.44,,,,,83.02,78.25,,,,,,,,
20-Oct-11,1215.39,34.78,,,,,83.83,78.3,,,,,,,,
21-Oct-11,1238.25,31.32,,,,,79.19,75.89,,,,,,,,
24-Oct-11,1254.19,29.26,,,,,78.87,76.21,,,,,,,,
25-Oct-11,1229.05,32.22,,,,,85.68,77.44,,,,,,,,
26-Oct-11,1242,29.86,,,,,80.26,75.67,,,,,,,,
27-Oct-11,1284.59,25.46,,,,,72.21,72.01,,,,,,,,
28-Oct-11,1285.09,24.53,,,,,71.18,71,,,,,,,,
31-Oct-11,1253.3,29.96,,,,,85.24,77.15,,,,,,,,
1-Nov-11,1218.28,34.77,,,,,81.43,78.66,,,,,,,,
2-Nov-11,1237.9,32.74,,,,,83.57,78.79,,,,,,,,
3-Nov-11,1261.15,30.5,,,,,81.85,77.14,,,,,,,,
4-Nov-11,1253.23,30.16,,,,,78.33,78.05,,,,,,,,
7-Nov-11,1261.12,29.85,,,,,78.55,77.06,,,,,,,,
8-Nov-11,1275.92,27.48,,,,,74.36,76.4,,,,,,,,
9-Nov-11,1229.1,36.16,,,,,91.54,81.17,,,,,,,,
10-Nov-11,1239.7,32.81,,,,,81.1,78.08,,,,,,,,
11-Nov-11,1263.85,30.04,,,,,76.8,75.45,,,,,,,,
14-Nov-11,1251.78,31.13,,,,,79.68,76.89,,,,,,,,
15-Nov-11,1257.81,31.22,,,,,82.74,77.3,,,,,,,,
16-Nov-11,1236.91,33.51,,,,,88.55,80.18,,,,,,,,
17-Nov-11,1216.13,34.51,,,,,85.83,80.44,,,,,,,,
18-Nov-11,1215.65,32,,,,,81.66,80.5,,,,,,,,
21-Nov-11,1192.98,32.91,,,,,,81.8,44.73,,,,,,,
22-Nov-11,1188.04,31.97,,,,,,81.12,83.29,,,,,,,
23-Nov-11,1161.79,33.98,,,,,,82.35,83.29,,,,,,,
25-Nov-11,1158.67,34.47,,,,,,82.5,83.29,,,,,,,
28-Nov-11,1192.55,32.13,,,,,,79.85,83.29,,,,,,,
29-Nov-11,1195.19,30.64,,,,,,79.05,83.29,,,,,,,
30-Nov-11,1246.96,27.8,,,,,,77.22,83.29,,,,,,,
1-Dec-11,1244.58,27.41,,,,,,76.77,83.29,,,,,,,
2-Dec-11,1244.28,27.52,,,,,,77.88,83.29,,,,,,,
5-Dec-11,1257.08,27.84,,,,,,78.06,83.29,,,,,,,
6-Dec-11,1258.47,28.13,,,,,,81.37,83.29,,,,,,,
7-Dec-11,1261.01,28.67,,,,,,80.27,83.29,,,,,,,
8-Dec-11,1234.35,30.59,,,,,,82.1,83.96,,,,,,,
9-Dec-11,1255.19,26.38,,,,,,78.93,80.89,,,,,,,
12-Dec-11,1236.47,25.67,,,,,,80.49,83.53,,,,,,,
13-Dec-11,1225.73,25.41,,,,,,83.07,86.47,,,,,,,
14-Dec-11,1211.82,26.04,,,,,,83.28,87.1,,,,,,,
15-Dec-11,1215.75,25.11,,,,,,83.47,86.92,,,,,,,
16-Dec-11,1219.66,24.29,,,,,,83.94,87.05,,,,,,,
19-Dec-11,1205.35,24.92,,,,,,82.95,86.36,,,,,,,
20-Dec-11,1241.3,23.22,,,,,,79.36,81.41,,,,,,,
21-Dec-11,1243.72,21.43,,,,,,77.34,78.89,,,,,,,
22-Dec-11,1254,21.16,,,,,,78.33,79.69,,,,,,,
23-Dec-11,1265.33,20.73,,,,,,80.61,82.79,,,,,,,
27-Dec-11,1265.43,21.91,,,,,,79.31,79.67,,,,,,,
28-Dec-11,1249.64,23.52,,,,,,80.42,81.34,,,,,,,
29-Dec-11,1263.02,22.65,,,,,,79.26,79.55,,,,,,,
30-Dec-11,1257.6,23.4,,,,,,78.4,79.36,,,,,,,
3-Jan-12,1277.06,22.97,,,,,,78.73,78.86,,,,,,,
4-Jan-12,1277.3,22.22,,,,,,75.73,77.42,,,,,,,
5-Jan-12,1281.06,21.48,,,,,,75.03,77.1,,,,,,,
6-Jan-12,1277.81,20.63,,,,,,75.05,77.36,,,,,,,
9-Jan-12,1280.7,21.07,,,,,,76.46,78.8,,,,,,,
10-Jan-12,1292.08,20.69,,,,,,75.97,77.72,,,,,,,
11-Jan-12,1292.48,21.05,,,,,,76.65,78.3,,,,,,,
12-Jan-12,1295.5,20.47,,,,,,76.76,77.77,,,,,,,
13-Jan-12,1289.09,20.91,,,,,,76.58,78.71,,,,,,,
17-Jan-12,1293.67,22.2,,,,,,78.75,79.9,,,,,,,
18-Jan-12,1308.04,20.89,,,,,,77.24,78.01,,,,,,,
19-Jan-12,1314.5,19.87,,,,,,76.5,78.26,,,,,,,
20-Jan-12,1315.38,18.28,,,,,,76.29,78.63,,,,,,,
23-Jan-12,1316,18.67,,,,,,75.82,79.17,,,,,,,
24-Jan-12,1314.65,18.91,,,,,,76.44,78.59,,,,,,,
25-Jan-12,1326.06,18.31,,,,,,75.34,78.98,,,,,,,
26-Jan-12,1318.43,18.57,,,,,,74.74,79.48,,,,,,,
27-Jan-12,1316.33,18.53,,,,,,73.79,78.48,,,,,,,
30-Jan-12,1313.01,19.4,,,,,,74.49,79.73,,,,,,,
31-Jan-12,1312.41,19.44,,,,,,75.53,80.55,,,,,,,
1-Feb-12,1324.09,18.55,,,,,,74.79,79.99,,,,,,,
2-Feb-12,1325.54,17.98,,,,,,72.33,79.45,,,,,,,
3-Feb-12,1344.9,17.1,,,,,,70.88,77.4,,,,,,,
6-Feb-12,1344.33,17.76,,,,,,71.14,77.55,,,,,,,
7-Feb-12,1347.05,17.65,,,,,,71.73,78,,,,,,,
8-Feb-12,1349.96,18.16,,,,,,73.08,78.54,,,,,,,
9-Feb-12,1351.95,18.63,,,,,,73.85,80.17,,,,,,,
10-Feb-12,1342.64,20.79,,,,,,73.15,79.22,,,,,,,
13-Feb-12,1351.77,19.04,,,,,,71.51,79.63,,,,,,,
14-Feb-12,1350.5,19.54,,,,,,72.17,80.52,,,,,,,
15-Feb-12,1343.23,21.14,,,,,,73.33,83.37,,,,,,,
16-Feb-12,1358.04,19.22,,,,,,70.12,77.56,,,,,,,
17-Feb-12,1361.23,17.78,,,,,,71.35,80.82,,,,,,,
21-Feb-12,1362.21,18.19,,,,,,71.96,82.08,,,,,,,
22-Feb-12,1357.66,18.19,,,,,,72.74,82.6,,,,,,,
23-Feb-12,1363.46,16.8,,,,,,70.73,80.55,,,,,,,
24-Feb-12,1365.74,17.31,,,,,,71.39,80.43,,,,,,,
27-Feb-12,1367.59,18.19,,,,,,72.26,82.14,,,,,,,
28-Feb-12,1372.18,17.96,,,,,,72.03,81.94,,,,,,,
29-Feb-12,1365.68,18.43,,,,,,72.77,81.84,,,,,,,
1-Mar-12,1374.09,17.26,,,,,,69.56,78.64,,,,,,,
2-Mar-12,1369.63,17.29,,,,,,70.67,80.08,,,,,,,
5-Mar-12,1364.33,18.05,,,,,,71.33,79.46,,,,,,,
6-Mar-12,1343.36,20.87,,,,,,73.61,80.18,,,,,,,
7-Mar-12,1352.63,19.07,,,,,,72.17,80.05,,,,,,,
8-Mar-12,1365.91,17.95,,,,,,70.09,78.2,,,,,,,
9-Mar-12,1370.87,17.11,,,,,,68.99,77.67,,,,,,,
12-Mar-12,1371.09,15.64,,,,,,68.68,77.31,,,,,,,
13-Mar-12,1395.95,14.8,,,,,,66.65,75.22,,,,,,,
14-Mar-12,1394.28,15.31,,,,,,67.56,76.48,,,,,,,
15-Mar-12,1402.6,15.42,,,,,,67.31,76.8,,,,,,,
16-Mar-12,1404.17,14.47,,,,,,68.34,76.9,,,,,,,
19-Mar-12,1409.75,15.04,,,,,,66.91,75.47,,,,,,,
20-Mar-12,1405.52,15.58,,,,,,66.2,75.65,,,,,,,
21-Mar-12,1402.89,15.13,,,,,,65.36,73.37,,,,,,,
22-Mar-12,1392.78,15.57,,,,,,64.06,73.16,,,,,,,
23-Mar-12,1397.11,14.82,,,,,,62.36,70.54,,,,,,,
26-Mar-12,1416.51,14.26,,,,,,58.26,67.35,,,,,,,
27-Mar-12,1412.52,15.59,,,,,,62.34,68.37,,,,,,,
28-Mar-12,1405.54,15.47,,,,,,60.97,68.46,,,,,,,
29-Mar-12,1403.28,15.48,,,,,,61.15,68.47,,,,,,,
30-Mar-12,1408.47,15.5,,,,,,61.09,68.55,,,,,,,
2-Apr-12,1419.04,15.64,,,,,,62.32,69.01,,,,,,,
3-Apr-12,1413.38,15.66,,,,,,61.39,68.48,,,,,,,
4-Apr-12,1398.96,16.44,,,,,,63.36,70.58,,,,,,,
5-Apr-12,1398.08,16.7,,,,,,64.35,71.82,,,,,,,
9-Apr-12,1382.2,18.81,,,,,,66.64,72.57,,,,,,,
10-Apr-12,1358.59,20.39,,,,,,68.14,74.24,,,,,,,
11-Apr-12,1368.71,20.02,,,,,,68.54,75.66,,,,,,,
12-Apr-12,1387.57,17.2,,,,,,62.07,70.86,,,,,,,
13-Apr-12,1370.26,19.55,,,,,,66.17,74.61,,,,,,,
16-Apr-12,1369.57,19.55,,,,,,67.38,75.1,,,,,,,
17-Apr-12,1390.78,18.46,,,,,,64.41,74.6,,,,,,,
18-Apr-12,1385.14,18.64,,,,,,65.42,74.94,,,,,,,
19-Apr-12,1376.92,18.36,,,,,,66.16,75.73,,,,,,,
20-Apr-12,1378.53,17.44,,,,,,66,74.94,,,,,,,
23-Apr-12,1366.94,18.97,,,,,,69.65,76.94,,,,,,,
24-Apr-12,1371.97,18.1,,,,,,67.64,77.06,,,,,,,
25-Apr-12,1390.69,16.82,,,,,,63.91,73.51,,,,,,,
26-Apr-12,1399.98,16.24,,,,,,62.89,73.09,,,,,,,
27-Apr-12,1403.36,16.32,,,,,,63,72.06,,,,,,,
30-Apr-12,1397.91,17.15,,,,,,63.94,72.82,,,,,,,
1-May-12,1405.82,16.6,,,,,,64.17,72.31,,,,,,,
2-May-12,1402.31,16.88,,,,,,64.36,72.17,,,,,,,
3-May-12,1391.57,17.56,,,,,,65.19,72.73,,,,,,,
4-May-12,1369.1,19.16,,,,,,68.05,74.97,,,,,,,
7-May-12,1369.58,18.94,,,,,,66.7,73.17,,,,,,,
8-May-12,1363.72,19.05,,,,,,66.37,72.29,,,,,,,
9-May-12,1354.58,20.08,,,,,,67.09,73.46,,,,,,,
10-May-12,1357.99,18.83,,,,,,66.02,72.18,,,,,,,
11-May-12,1353.39,19.89,,,,,,68.98,74.21,,,,,,,
14-May-12,1338.35,21.87,,,,,,70.17,75.35,,,,,,,
15-May-12,1330.66,21.97,,,,,,70.05,74.3,,,,,,,
16-May-12,1324.8,22.27,,,,,,69.6,72.93,,,,,,,
17-May-12,1304.86,24.49,,,,,,70.74,73.64,,,,,,,
18-May-12,1295.22,25.1,,,,,,72.56,74.79,,,,,,,
21-May-12,1315.99,22.01,,,,,,70.13,72.64,,,,,,,
22-May-12,1316.63,22.48,,,,,,71.75,72.35,,,,,,,
23-May-12,1318.86,22.33,,,,,,69.99,72.29,,,,,,,
24-May-12,1320.68,21.54,,,,,,66.91,71.8,,,,,,,
25-May-12,1317.82,21.76,,,,,,68.52,73.26,,,,,,,
29-May-12,1332.42,21.03,,,,,,66.6,71.84,,,,,,,
30-May-12,1313.32,24.14,,,,,,71.25,75.11,,,,,,,
31-May-12,1310.33,24.06,,,,,,70.79,74.47,,,,,,,
1-Jun-12,1278.04,26.66,,,,,,73.32,77.29,,,,,,,
4-Jun-12,1278.18,26.12,,,,,,72.67,76.47,,,,,,,
5-Jun-12,1285.5,24.68,,,,,,71.28,75.64,,,,,,,
6-Jun-12,1315.13,22.16,,,,,,69.26,75.04,,,,,,,
7-Jun-12,1314.99,21.72,,,,,,71.05,76.07,,,,,,,
8-Jun-12,1325.66,21.23,,,,,,68.45,76.54,,,,,,,
11-Jun-12,1308.93,23.56,,,,,,74.25,78.79,,,,,,,
12-Jun-12,1324.18,22.09,,,,,,71.86,75.15,,,,,,,
13-Jun-12,1314.88,24.27,,,,,,74.97,76.51,,,,,,,
14-Jun-12,1329.1,21.68,,,,,,70.07,73.57,,,,,,,
15-Jun-12,1342.84,21.11,,,,,,70.32,73.19,,,,,,,
18-Jun-12,1344.78,18.32,,,,,,67.31,74.03,,,,,,,
19-Jun-12,1357.98,18.38,,,,,,69.57,74.54,,,,,,,
20-Jun-12,1355.69,17.24,,,,,,67.58,73.53,,,,,,,
21-Jun-12,1325.51,20.08,,,,,,72.33,75.57,,,,,,,
22-Jun-12,1335.02,18.11,,,,,,69.18,74.84,,,,,,,
25-Jun-12,1313.72,20.38,,,,,,71.59,75.51,,,,,,,
26-Jun-12,1319.99,19.72,,,,,,68.75,73.4,,,,,,,
27-Jun-12,1331.85,19.45,,,,,,68.64,72.84,,,,,,,
28-Jun-12,1329.04,19.71,,,,,,68.37,73.14,,,,,,,
29-Jun-12,1362.16,17.08,,,,,,64.05,70.49,,,,,,,
2-Jul-12,1365.51,16.8,,,,,,64.68,71.74,,,,,,,
3-Jul-12,1374.02,16.66,,,,,,63.51,71.85,,,,,,,
5-Jul-12,1367.58,17.5,,,,,,67.61,74.04,,,,,,,
6-Jul-12,1354.68,17.1,,,,,,66.01,73.71,,,,,,,
9-Jul-12,1352.46,17.98,,,,,,66.61,73.98,,,,,,,
10-Jul-12,1341.47,18.72,,,,,,68.1,75.07,,,,,,,
11-Jul-12,1341.45,17.95,,,,,,66.34,74.39,,,,,,,
12-Jul-12,1334.76,18.33,,,,,,67.51,74.42,,,,,,,
13-Jul-12,1356.78,16.74,,,,,,65.4,73.55,,,,,,,
16-Jul-12,1353.64,17.11,,,,,,66.13,73.33,,,,,,,
17-Jul-12,1363.67,16.48,,,,,,63.97,70.61,,,,,,,
18-Jul-12,1372.78,16.16,,,,,,65.96,71.17,,,,,,,
19-Jul-12,1376.51,15.45,,,,,,64.39,70.94,,,,,,,
20-Jul-12,1362.66,16.27,,,,,,67.4,72.21,,,,,,,
23-Jul-12,1350.52,18.62,,,,,,70.03,75,,,,,,,
24-Jul-12,1338.31,20.47,,,,,,72.21,77.3,,,,,,,
25-Jul-12,1337.89,19.34,,,,,,70.6,74.33,,,,,,,
26-Jul-12,1360.02,17.53,,,,,,64.55,73.31,,,,,,,
27-Jul-12,1385.97,16.7,,,,,,66.85,73.19,,,,,,,
30-Jul-12,1385.3,18.03,,,,,,69.21,73.8,,,,,,,
31-Jul-12,1379.32,18.93,,,,,,70.76,74.64,,,,,,,
1-Aug-12,1375.32,18.96,,,,,,69.65,74.09,,,,,,,
2-Aug-12,1365,17.57,,,,,,66.17,72.73,,,,,,,
3-Aug-12,1390.99,15.64,,,,,,64.32,72.24,,,,,,,
6-Aug-12,1394.23,15.95,,,,,,65.12,72.69,,,,,,,
7-Aug-12,1401.35,15.99,,,,,,65.24,74.37,,,,,,,
8-Aug-12,1402.22,15.32,,,,,,64.06,73.01,,,,,,,
9-Aug-12,1402.8,15.28,,,,,,63.14,73.56,,,,,,,
10-Aug-12,1405.87,14.74,,,,,,64.14,74.55,,,,,,,
13-Aug-12,1404.11,13.7,,,,,,61.69,71.99,,,,,,,
14-Aug-12,1403.93,14.85,,,,,,63.12,74.86,,,,,,,
15-Aug-12,1405.53,14.63,,,,,,65.18,75.3,,,,,,,
16-Aug-12,1415.51,14.29,,,,,,61.98,74.19,,,,,,,
17-Aug-12,1418.16,13.45,,,,,,60.33,72.96,,,,,,,
20-Aug-12,1418.13,14.02,,,,,,60.44,73.32,,,,,,,
21-Aug-12,1413.17,15.02,,,,,,61.29,74.87,,,,,,,
22-Aug-12,1413.49,15.11,,,,,,60.1,74.75,,,,,,,
23-Aug-12,1402.08,15.96,,,,,,62.2,74.76,,,,,,,
24-Aug-12,1411.13,15.18,,,,,,58.71,70.97,,,,,,,
27-Aug-12,1410.44,16.35,,,,,,61.72,73.42,,,,,,,
28-Aug-12,1409.3,16.49,,,,,,60.91,70.73,,,,,,,
29-Aug-12,1410.49,17.06,,,,,,63.26,73.88,,,,,,,
30-Aug-12,1399.48,17.83,,,,,,62.41,71.87,,,,,,,
31-Aug-12,1406.58,17.47,,,,,,60.9,71.83,,,,,,,
4-Sep-12,1404.94,17.98,,,,,,58.24,69.86,,,,,,,
5-Sep-12,1403.44,17.74,,,,,,58.36,68.16,,,,,,,
6-Sep-12,1432.12,15.6,,,,,,54.07,68.64,,,,,,,
7-Sep-12,1437.92,14.38,,,,,,52.37,67.85,,,,,,,
10-Sep-12,1429.08,16.28,,,,,,56.82,67.74,,,,,,,
11-Sep-12,1433.56,16.41,,,,,,57.11,67.61,,,,,,,
12-Sep-12,1436.56,15.8,,,,,,54.13,66.27,,,,,,,
13-Sep-12,1459.99,14.05,,,,,,50.97,62.76,,,,,,,
14-Sep-12,1465.77,14.51,,,,,,53.16,66.21,,,,,,,
17-Sep-12,1461.19,14.59,,,,,,52.94,65.92,,,,,,,
18-Sep-12,1459.32,14.18,,,,,,50.06,64.97,,,,,,,
19-Sep-12,1461.05,13.88,,,,,,49.29,65.07,,,,,,,
20-Sep-12,1460.26,14.07,,,,,,48.78,66.47,,,,,,,
21-Sep-12,1460.15,13.98,,,,,,50.85,68.12,,,,,,,
24-Sep-12,1456.89,14.15,,,,,,48.48,66.29,,,,,,,
25-Sep-12,1441.59,15.43,,,,,,52.15,68.19,,,,,,,
26-Sep-12,1433.32,16.81,,,,,,54.87,70.15,,,,,,,
27-Sep-12,1447.15,14.84,,,,,,47.09,67.19,,,,,,,
28-Sep-12,1440.67,15.73,,,,,,48.83,67.38,,,,,,,
1-Oct-12,1444.49,16.32,,,,,,50.04,67.69,,,,,,,
2-Oct-12,1445.75,15.71,,,,,,49.15,67.36,,,,,,,
3-Oct-12,1450.99,15.43,,,,,,47.64,66.76,,,,,,,
4-Oct-12,1461.4,14.55,,,,,,45.78,66.02,,,,,,,
5-Oct-12,1460.93,14.33,,,,,,45.42,64.25,,,,,,,
8-Oct-12,1455.88,15.11,,,,,,46.09,64.83,,,,,,,
9-Oct-12,1441.48,16.37,,,,,,50.72,65.88,,,,,,,
10-Oct-12,1432.56,16.29,,,,,,49.58,65.16,,,,,,,
11-Oct-12,1432.84,15.59,,,,,,47.42,63.1,,,,,,,
12-Oct-12,1428.59,16.14,,,,,,49.26,63.23,,,,,,,
