Date,Price,Open,High,Low,Vol.,Change %
2016-06-03,610,610,610,610,-,0.66%
2016-06-02,606,606,606,606,-,-0.98%
2016-06-01,612,612,612,612,-,0.00%
2016-05-31,612,612,612,612,-,0.99%
2016-05-27,606,606,606,606,-,0.83%
2016-05-26,601,601,601,601,-,-0.66%
2016-05-25,605,605,605,605,-,-2.10%
2016-05-24,618,618,618,618,-,-0.96%
2016-05-23,624,624,624,624,-,-0.16%
2016-05-20,625,625,625,625,-,-1.42%
2016-05-19,634,634,634,634,-,-1.25%
2016-05-18,642,642,642,642,-,-0.16%
2016-05-17,643,643,643,643,-,4.89%
2016-05-16,613,613,613,613,-,2.17%
2016-05-13,600,600,600,600,-,3.63%
2016-05-12,579,579,579,579,-,0.00%
2016-05-11,579,579,579,579,-,-2.53%
2016-05-10,594,594,594,594,-,-3.57%
2016-05-09,616,616,616,616,-,-2.38%
2016-05-06,631,631,631,631,-,-1.71%
2016-05-05,642,642,642,642,-,-1.53%
2016-05-04,652,652,652,652,-,-4.40%
2016-05-03,682,682,682,682,-,-2.99%
2016-04-29,703,703,703,703,-,-0.99%
2016-04-28,710,710,710,710,-,-0.70%
2016-04-27,715,715,715,715,-,1.56%
2016-04-26,704,704,704,704,-,2.03%
2016-04-25,690,690,690,690,-,0.29%
2016-04-22,688,688,688,688,-,2.69%
2016-04-21,670,670,670,670,-,0.15%
2016-04-20,669,669,669,669,-,-0.30%
2016-04-19,671,671,671,671,-,1.82%
2016-04-18,659,659,659,659,-,3.78%
2016-04-15,635,635,635,635,-,6.37%
2016-04-14,597,597,597,597,-,5.29%
2016-04-13,567,567,567,567,-,1.25%
2016-04-12,560,560,560,560,-,0.90%
2016-04-11,555,555,555,555,-,2.97%
2016-04-08,539,539,539,539,-,4.26%
2016-04-07,517,517,517,517,-,3.40%
2016-04-06,500,500,500,500,-,2.67%
2016-04-05,487,487,487,487,-,3.40%
2016-04-04,471,471,471,471,-,4.67%
2016-04-01,450,450,450,450,-,4.90%
2016-03-31,429,429,429,429,-,3.62%
2016-03-30,414,414,414,414,-,1.22%
2016-03-29,409,409,409,409,-,0.74%
2016-03-24,406,406,406,406,-,1.25%
2016-03-23,401,401,401,401,-,0.75%
2016-03-22,398,398,398,398,-,0.00%
2016-03-21,398,398,398,398,-,0.76%
2016-03-18,395,395,395,395,-,0.77%
2016-03-17,392,392,392,392,-,-0.25%
2016-03-16,393,393,393,393,-,-0.76%
2016-03-15,396,396,396,396,-,0.76%
2016-03-14,393,393,393,393,-,1.29%
2016-03-11,388,388,388,388,-,1.04%
2016-03-10,384,384,384,384,-,2.13%
2016-03-09,376,376,376,376,-,2.73%
2016-03-08,366,366,366,366,-,3.39%
2016-03-07,354,354,354,354,-,1.43%
2016-03-04,349,349,349,349,-,2.05%
2016-03-03,342,342,342,342,-,2.09%
2016-03-02,335,335,335,335,-,0.90%
2016-03-01,332,332,332,332,-,0.91%
2016-02-29,329,329,329,329,-,0.61%
2016-02-26,327,327,327,327,-,0.62%
2016-02-25,325,325,325,325,-,0.93%
2016-02-24,322,322,322,322,-,1.26%
2016-02-23,318,318,318,318,-,0.63%
2016-02-22,316,316,316,316,-,0.32%
2016-02-19,315,315,315,315,-,0.64%
2016-02-18,313,313,313,313,-,1.95%
2016-02-17,307,307,307,307,-,1.99%
2016-02-16,301,301,301,301,-,2.03%
2016-02-15,295,295,295,295,-,1.37%
2016-02-12,291,291,291,291,-,0.34%
2016-02-11,290,290,290,290,-,0.00%
2016-02-10,290,290,290,290,-,-0.34%
2016-02-09,291,291,291,291,-,-0.68%
2016-02-08,293,293,293,293,-,-1.35%
2016-02-05,297,297,297,297,-,-0.34%
2016-02-04,298,298,298,298,-,-1.65%
2016-02-03,303,303,303,303,-,-2.26%
2016-02-02,310,310,310,310,-,-1.27%
2016-02-01,314,314,314,314,-,-0.95%
2016-01-29,317,317,317,317,-,-2.46%
2016-01-28,325,325,325,325,-,-3.56%
2016-01-27,337,337,337,337,-,-2.32%
2016-01-26,345,345,345,345,-,-2.54%
2016-01-25,354,354,354,354,-,0.00%
2016-01-22,354,354,354,354,-,-0.28%
2016-01-21,355,355,355,355,-,-0.84%
2016-01-20,358,358,358,358,-,-1.38%
2016-01-19,363,363,363,363,-,-1.63%
2016-01-18,369,369,369,369,-,-1.07%
2016-01-15,373,373,373,373,-,-2.61%
2016-01-14,383,383,383,383,-,-2.79%
2016-01-13,394,394,394,394,-,-1.99%
2016-01-12,402,402,402,402,-,-3.13%
2016-01-11,415,415,415,415,-,-3.26%
2016-01-08,429,429,429,429,-,-3.60%
2016-01-07,445,445,445,445,-,-4.71%
2016-01-06,467,467,467,467,-,-0.21%
2016-01-05,468,468,468,468,-,-1.06%
2016-01-04,473,473,473,473,-,-1.05%
2015-12-24,478,478,478,478,-,0.63%
2015-12-23,475,475,475,475,-,0.21%
2015-12-22,474,474,474,474,-,-0.84%
2015-12-21,478,478,478,478,-,0.21%
2015-12-18,477,477,477,477,-,1.27%
2015-12-17,471,471,471,471,-,0.00%
2015-12-16,471,471,471,471,-,-2.69%
2015-12-15,484,484,484,484,-,-4.72%
2015-12-14,508,508,508,508,-,-2.68%
2015-12-11,522,522,522,522,-,-2.25%
2015-12-10,534,534,534,534,-,-2.20%
2015-12-09,546,546,546,546,-,-0.91%
2015-12-08,551,551,551,551,-,0.00%
2015-12-07,551,551,551,551,-,-2.13%
2015-12-04,563,563,563,563,-,-1.92%
2015-12-03,574,574,574,574,-,-2.71%
2015-12-02,590,590,590,590,-,-1.34%
2015-12-01,598,598,598,598,-,2.40%
2015-11-30,584,584,584,584,-,0.52%
2015-11-27,581,581,581,581,-,3.38%
2015-11-26,562,562,562,562,-,2.93%
2015-11-25,546,546,546,546,-,3.41%
2015-11-24,528,528,528,528,-,2.33%
2015-11-23,516,516,516,516,-,3.61%
2015-11-20,498,498,498,498,-,-1.19%
2015-11-19,504,504,504,504,-,-2.89%
2015-11-18,519,519,519,519,-,-3.35%
2015-11-17,537,537,537,537,-,-2.36%
2015-11-16,550,550,550,550,-,-1.79%
2015-11-13,560,560,560,560,-,-3.28%
2015-11-12,579,579,579,579,-,-3.34%
2015-11-11,599,599,599,599,-,-3.70%
2015-11-10,622,622,622,622,-,-0.96%
2015-11-09,628,628,628,628,-,-0.48%
2015-11-06,631,631,631,631,-,-1.41%
2015-11-05,640,640,640,640,-,-2.59%
2015-11-04,657,657,657,657,-,-3.38%
2015-11-03,680,680,680,680,-,-3.68%
2015-11-02,706,706,706,706,-,-2.08%
2015-10-30,721,721,721,721,-,-0.96%
2015-10-29,728,728,728,728,-,-1.09%
2015-10-28,736,736,736,736,-,-0.41%
2015-10-27,739,739,739,739,-,-2.64%
2015-10-26,759,759,759,759,-,-1.94%
2015-10-23,774,774,774,774,-,-1.53%
2015-10-22,786,786,786,786,-,0.77%
2015-10-21,780,780,780,780,-,2.36%
2015-10-20,762,762,762,762,-,2.01%
2015-10-19,747,747,747,747,-,-0.93%
2015-10-16,754,754,754,754,-,-1.57%
2015-10-15,766,766,766,766,-,-2.67%
2015-10-14,787,787,787,787,-,-2.11%
2015-10-13,804,804,804,804,-,-0.62%
2015-10-12,809,809,809,809,-,0.00%
2015-10-09,809,809,809,809,-,-0.98%
2015-10-08,817,817,817,817,-,-2.85%
2015-10-07,841,841,841,841,-,-3.22%
2015-10-06,869,869,869,869,-,-1.36%
2015-10-05,881,881,881,881,-,-0.90%
2015-10-02,889,889,889,889,-,0.11%
2015-10-01,888,888,888,888,-,-1.33%
2015-09-30,900,900,900,900,-,-2.81%
2015-09-29,926,926,926,926,-,-1.80%
2015-09-28,943,943,943,943,-,0.00%
2015-09-25,943,943,943,943,-,2.28%
2015-09-24,922,922,922,922,-,0.55%
2015-09-23,917,917,917,917,-,-0.65%
2015-09-22,923,923,923,923,-,-5.62%
2015-09-21,978,978,978,978,-,1.88%
2015-09-18,960,960,960,960,-,8.72%
2015-09-17,883,883,883,883,-,8.48%
2015-09-16,814,814,814,814,-,1.50%
2015-09-15,802,802,802,802,-,-0.37%
2015-09-14,805,805,805,805,-,-1.59%
2015-09-11,818,818,818,818,-,-1.45%
2015-09-10,830,830,830,830,-,-2.92%
2015-09-09,855,855,855,855,-,-2.06%
2015-09-08,873,873,873,873,-,-0.34%
2015-09-07,876,876,876,876,-,0.11%
2015-09-04,875,875,875,875,-,-1.80%
2015-09-03,891,891,891,891,-,-1.66%
2015-09-02,906,906,906,906,-,-0.55%
2015-09-01,911,911,911,911,-,0.89%
2015-08-28,903,903,903,903,-,-0.22%
2015-08-27,905,905,905,905,-,-1.42%
2015-08-26,918,918,918,918,-,-2.55%
2015-08-25,942,942,942,942,-,-2.69%
2015-08-24,968,968,968,968,-,-2.62%
2015-08-21,994,994,994,994,-,-1.97%
2015-08-20,"1,014.00","1,014.00","1,014.00","1,014.00",-,-1.65%
2015-08-19,"1,031.00","1,031.00","1,031.00","1,031.00",-,-1.43%
2015-08-18,"1,046.00","1,046.00","1,046.00","1,046.00",-,-1.60%
2015-08-17,"1,063.00","1,063.00","1,063.00","1,063.00",-,0.76%
2015-08-14,"1,055.00","1,055.00","1,055.00","1,055.00",-,0.86%
2015-08-13,"1,046.00","1,046.00","1,046.00","1,046.00",-,-4.30%
2015-08-12,"1,093.00","1,093.00","1,093.00","1,093.00",-,-5.94%
2015-08-11,"1,162.00","1,162.00","1,162.00","1,162.00",-,-2.92%
2015-08-10,"1,197.00","1,197.00","1,197.00","1,197.00",-,-0.25%
2015-08-07,"1,200.00","1,200.00","1,200.00","1,200.00",-,-0.08%
2015-08-06,"1,201.00","1,201.00","1,201.00","1,201.00",-,-1.72%
2015-08-05,"1,222.00","1,222.00","1,222.00","1,222.00",-,1.83%
2015-08-04,"1,200.00","1,200.00","1,200.00","1,200.00",-,4.26%
2015-08-03,"1,151.00","1,151.00","1,151.00","1,151.00",-,1.77%
2015-07-31,"1,131.00","1,131.00","1,131.00","1,131.00",-,2.82%
2015-07-30,"1,100.00","1,100.00","1,100.00","1,100.00",-,-0.36%
2015-07-29,"1,104.00","1,104.00","1,104.00","1,104.00",-,0.91%
2015-07-28,"1,094.00","1,094.00","1,094.00","1,094.00",-,0.37%
2015-07-27,"1,090.00","1,090.00","1,090.00","1,090.00",-,0.37%
2015-07-24,"1,086.00","1,086.00","1,086.00","1,086.00",-,-1.45%
2015-07-23,"1,102.00","1,102.00","1,102.00","1,102.00",-,-1.43%
2015-07-22,"1,118.00","1,118.00","1,118.00","1,118.00",-,0.45%
2015-07-21,"1,113.00","1,113.00","1,113.00","1,113.00",-,4.31%
2015-07-20,"1,067.00","1,067.00","1,067.00","1,067.00",-,1.81%
2015-07-17,"1,048.00","1,048.00","1,048.00","1,048.00",-,3.87%
2015-07-16,"1,009.00","1,009.00","1,009.00","1,009.00",-,6.10%
2015-07-15,951,951,951,951,-,3.93%
2015-07-14,915,915,915,915,-,1.67%
2015-07-13,900,900,900,900,-,2.97%
2015-07-10,874,874,874,874,-,2.46%
2015-07-09,853,853,853,853,-,1.55%
2015-07-08,840,840,840,840,-,1.20%
2015-07-07,830,830,830,830,-,1.84%
2015-07-06,815,815,815,815,-,1.24%
2015-07-03,805,805,805,805,-,1.39%
2015-07-02,794,794,794,794,-,0.00%
2015-07-01,794,794,794,794,-,-0.75%
2015-06-30,800,800,800,800,-,-1.60%
2015-06-29,813,813,813,813,-,-1.22%
2015-06-26,823,823,823,823,-,-0.72%
2015-06-25,829,829,829,829,-,0.00%
2015-06-24,829,829,829,829,-,4.94%
2015-06-23,790,790,790,790,-,1.41%
2015-06-22,779,779,779,779,-,0.00%
2015-06-19,779,779,779,779,-,0.78%
2015-06-18,773,773,773,773,-,6.62%
2015-06-17,725,725,725,725,-,6.46%
2015-06-16,681,681,681,681,-,3.81%
2015-06-15,656,656,656,656,-,2.18%
2015-06-12,642,642,642,642,-,2.07%
2015-06-11,629,629,629,629,-,1.78%
2015-06-10,618,618,618,618,-,0.98%
2015-06-09,612,612,612,612,-,0.33%
2015-06-08,610,610,610,610,-,0.00%
2015-06-05,610,610,610,610,-,1.16%
2015-06-04,603,603,603,603,-,0.84%
2015-06-03,598,598,598,598,-,1.18%
2015-06-02,591,591,591,591,-,0.34%
2015-06-01,589,589,589,589,-,0.00%
2015-05-29,589,589,589,589,-,0.17%
2015-05-28,588,588,588,588,-,0.17%
2015-05-27,587,587,587,587,-,0.51%
2015-05-26,584,584,584,584,-,-0.34%
2015-05-22,586,586,586,586,-,-1.01%
2015-05-21,592,592,592,592,-,-2.31%
2015-05-20,606,606,606,606,-,-2.26%
2015-05-19,620,620,620,620,-,-1.59%
2015-05-18,630,630,630,630,-,-0.63%
2015-05-15,634,634,634,634,-,-0.47%
2015-05-14,637,637,637,637,-,0.47%
2015-05-13,634,634,634,634,-,7.64%
2015-05-12,589,589,589,589,-,1.90%
2015-05-11,578,578,578,578,-,0.70%
2015-05-08,574,574,574,574,-,0.17%
2015-05-07,573,573,573,573,-,-0.35%
2015-05-06,575,575,575,575,-,-0.86%
2015-05-05,580,580,580,580,-,-1.19%
2015-05-01,587,587,587,587,-,-0.68%
2015-04-30,591,591,591,591,-,-0.67%
2015-04-29,595,595,595,595,-,-1.00%
2015-04-28,601,601,601,601,-,0.17%
2015-04-27,600,600,600,600,-,0.00%
2015-04-24,600,600,600,600,-,0.17%
2015-04-23,599,599,599,599,-,-0.17%
2015-04-22,600,600,600,600,-,-0.17%
2015-04-21,601,601,601,601,-,0.50%
2015-04-20,598,598,598,598,-,0.17%
2015-04-17,597,597,597,597,-,0.67%
2015-04-16,593,593,593,593,-,1.19%
2015-04-15,586,586,586,586,-,0.86%
2015-04-14,581,581,581,581,-,0.52%
2015-04-13,578,578,578,578,-,-0.34%
2015-04-10,580,580,580,580,-,0.00%
2015-04-09,580,580,580,580,-,0.00%
2015-04-08,580,580,580,580,-,-0.51%
2015-04-07,583,583,583,583,-,-0.85%
2015-04-02,588,588,588,588,-,-1.34%
2015-04-01,596,596,596,596,-,-1.00%
2015-03-31,602,602,602,602,-,0.50%
2015-03-30,599,599,599,599,-,0.50%
2015-03-27,596,596,596,596,-,-0.33%
2015-03-26,598,598,598,598,-,0.00%
2015-03-25,598,598,598,598,-,0.17%
2015-03-24,597,597,597,597,-,0.51%
2015-03-23,594,594,594,594,-,0.51%
2015-03-20,591,591,591,591,-,1.20%
2015-03-19,584,584,584,584,-,2.28%
2015-03-18,571,571,571,571,-,0.53%
2015-03-17,568,568,568,568,-,0.71%
2015-03-16,564,564,564,564,-,0.36%
2015-03-13,562,562,562,562,-,0.36%
2015-03-12,560,560,560,560,-,-0.88%
2015-03-11,565,565,565,565,-,-0.53%
2015-03-10,568,568,568,568,-,0.00%
2015-03-09,568,568,568,568,-,0.53%
2015-03-06,565,565,565,565,-,0.71%
2015-03-05,561,561,561,561,-,0.36%
2015-03-04,559,559,559,559,-,1.08%
2015-03-03,553,553,553,553,-,0.91%
2015-03-02,548,548,548,548,-,1.48%
2015-02-27,540,540,540,540,-,1.31%
2015-02-26,533,533,533,533,-,1.72%
2015-02-25,524,524,524,524,-,1.55%
2015-02-24,516,516,516,516,-,0.78%
2015-02-23,512,512,512,512,-,-0.19%
2015-02-20,513,513,513,513,-,0.39%
2015-02-19,511,511,511,511,-,0.39%
2015-02-18,509,509,509,509,-,-1.36%
2015-02-17,516,516,516,516,-,-1.15%
2015-02-16,522,522,522,522,-,-1.51%
2015-02-13,530,530,530,530,-,-1.85%
2015-02-12,540,540,540,540,-,-2.35%
2015-02-11,553,553,553,553,-,-0.54%
2015-02-10,556,556,556,556,-,0.36%
2015-02-09,554,554,554,554,-,-0.89%
2015-02-06,559,559,559,559,-,-0.89%
2015-02-05,564,564,564,564,-,-0.88%
2015-02-04,569,569,569,569,-,-1.39%
2015-02-03,577,577,577,577,-,-2.20%
2015-02-02,590,590,590,590,-,-2.96%
2015-01-30,608,608,608,608,-,-3.80%
2015-01-29,632,632,632,632,-,-5.11%
2015-01-28,666,666,666,666,-,-3.20%
2015-01-27,688,688,688,688,-,-2.13%
2015-01-26,703,703,703,703,-,-2.36%
2015-01-23,720,720,720,720,-,-4.13%
2015-01-22,751,751,751,751,-,-2.47%
2015-01-21,770,770,770,770,-,2.26%
2015-01-20,753,753,753,753,-,1.89%
2015-01-19,739,739,739,739,-,-0.27%
2015-01-16,741,741,741,741,-,-1.07%
2015-01-15,749,749,749,749,-,-1.06%
2015-01-14,757,757,757,757,-,-0.66%
2015-01-13,762,762,762,762,-,5.39%
2015-01-12,723,723,723,723,-,1.97%
2015-01-09,709,709,709,709,-,-2.07%
2015-01-08,724,724,724,724,-,-2.69%
2015-01-07,744,744,744,744,-,-1.85%
2015-01-06,758,758,758,758,-,-0.39%
2015-01-05,761,761,761,761,-,-1.30%
2015-01-02,771,771,771,771,-,-1.41%
2014-12-24,782,782,782,782,-,-0.76%
2014-12-23,788,788,788,788,-,-0.76%
2014-12-22,794,794,794,794,-,-1.12%
2014-12-19,803,803,803,803,-,-1.35%
2014-12-18,814,814,814,814,-,-1.57%
2014-12-17,827,827,827,827,-,-1.31%
2014-12-16,838,838,838,838,-,-0.83%
2014-12-15,845,845,845,845,-,-2.09%
2014-12-12,863,863,863,863,-,-2.71%
2014-12-11,887,887,887,887,-,-2.63%
2014-12-10,911,911,911,911,-,-2.36%
2014-12-09,933,933,933,933,-,-2.00%
2014-12-08,952,952,952,952,-,-3.05%
2014-12-05,982,982,982,982,-,-3.63%
2014-12-04,"1,019.00","1,019.00","1,019.00","1,019.00",-,-5.56%
2014-12-03,"1,079.00","1,079.00","1,079.00","1,079.00",-,-3.57%
2014-12-02,"1,119.00","1,119.00","1,119.00","1,119.00",-,-1.58%
2014-12-01,"1,137.00","1,137.00","1,137.00","1,137.00",-,-1.39%
2014-11-28,"1,153.00","1,153.00","1,153.00","1,153.00",-,-2.86%
2014-11-27,"1,187.00","1,187.00","1,187.00","1,187.00",-,-4.20%
2014-11-26,"1,239.00","1,239.00","1,239.00","1,239.00",-,-5.64%
2014-11-25,"1,313.00","1,313.00","1,313.00","1,313.00",-,-0.30%
2014-11-24,"1,317.00","1,317.00","1,317.00","1,317.00",-,-0.53%
2014-11-21,"1,324.00","1,324.00","1,324.00","1,324.00",-,-0.60%
2014-11-20,"1,332.00","1,332.00","1,332.00","1,332.00",-,1.99%
2014-11-19,"1,306.00","1,306.00","1,306.00","1,306.00",-,0.77%
2014-11-18,"1,296.00","1,296.00","1,296.00","1,296.00",-,2.53%
2014-11-17,"1,264.00","1,264.00","1,264.00","1,264.00",-,0.64%
2014-11-14,"1,256.00","1,256.00","1,256.00","1,256.00",-,-0.63%
2014-11-13,"1,264.00","1,264.00","1,264.00","1,264.00",-,-4.75%
2014-11-12,"1,327.00","1,327.00","1,327.00","1,327.00",-,-3.14%
2014-11-11,"1,370.00","1,370.00","1,370.00","1,370.00",-,-3.39%
2014-11-10,"1,418.00","1,418.00","1,418.00","1,418.00",-,-1.32%
2014-11-07,"1,437.00","1,437.00","1,437.00","1,437.00",-,0.07%
2014-11-06,"1,436.00","1,436.00","1,436.00","1,436.00",-,-1.91%
2014-11-05,"1,464.00","1,464.00","1,464.00","1,464.00",-,-1.35%
2014-11-04,"1,484.00","1,484.00","1,484.00","1,484.00",-,1.92%
2014-11-03,"1,456.00","1,456.00","1,456.00","1,456.00",-,1.96%
2014-10-31,"1,428.00","1,428.00","1,428.00","1,428.00",-,0.28%
2014-10-30,"1,424.00","1,424.00","1,424.00","1,424.00",-,-0.28%
2014-10-29,"1,428.00","1,428.00","1,428.00","1,428.00",-,2.37%
2014-10-28,"1,395.00","1,395.00","1,395.00","1,395.00",-,8.56%
2014-10-27,"1,285.00","1,285.00","1,285.00","1,285.00",-,7.80%
2014-10-24,"1,192.00","1,192.00","1,192.00","1,192.00",-,3.20%
2014-10-23,"1,155.00","1,155.00","1,155.00","1,155.00",-,1.67%
2014-10-22,"1,136.00","1,136.00","1,136.00","1,136.00",-,4.22%
2014-10-21,"1,090.00","1,090.00","1,090.00","1,090.00",-,12.02%
2014-10-20,973,973,973,973,-,3.07%
2014-10-17,944,944,944,944,-,1.51%
2014-10-16,930,930,930,930,-,-0.53%
2014-10-15,935,935,935,935,-,-1.37%
2014-10-14,948,948,948,948,-,-0.63%
2014-10-13,954,954,954,954,-,-0.93%
2014-10-10,963,963,963,963,-,-1.13%
2014-10-09,974,974,974,974,-,-1.72%
2014-10-08,991,991,991,991,-,-2.36%
2014-10-07,"1,015.00","1,015.00","1,015.00","1,015.00",-,-1.36%
2014-10-06,"1,029.00","1,029.00","1,029.00","1,029.00",-,-0.77%
2014-10-03,"1,037.00","1,037.00","1,037.00","1,037.00",-,-0.38%
2014-10-02,"1,041.00","1,041.00","1,041.00","1,041.00",-,-1.33%
2014-10-01,"1,055.00","1,055.00","1,055.00","1,055.00",-,-0.75%
2014-09-30,"1,063.00","1,063.00","1,063.00","1,063.00",-,0.09%
2014-09-29,"1,062.00","1,062.00","1,062.00","1,062.00",-,1.24%
2014-09-26,"1,049.00","1,049.00","1,049.00","1,049.00",-,1.06%
2014-09-25,"1,038.00","1,038.00","1,038.00","1,038.00",-,-1.70%
2014-09-24,"1,056.00","1,056.00","1,056.00","1,056.00",-,-1.58%
2014-09-23,"1,073.00","1,073.00","1,073.00","1,073.00",-,-0.37%
2014-09-22,"1,077.00","1,077.00","1,077.00","1,077.00",-,0.19%
2014-09-19,"1,075.00","1,075.00","1,075.00","1,075.00",-,-1.29%
2014-09-18,"1,089.00","1,089.00","1,089.00","1,089.00",-,-3.11%
2014-09-17,"1,124.00","1,124.00","1,124.00","1,124.00",-,-2.26%
2014-09-16,"1,150.00","1,150.00","1,150.00","1,150.00",-,-1.96%
2014-09-15,"1,173.00","1,173.00","1,173.00","1,173.00",-,-0.68%
2014-09-12,"1,181.00","1,181.00","1,181.00","1,181.00",-,-0.42%
2014-09-11,"1,186.00","1,186.00","1,186.00","1,186.00",-,-0.92%
2014-09-10,"1,197.00","1,197.00","1,197.00","1,197.00",-,0.00%
2014-09-09,"1,197.00","1,197.00","1,197.00","1,197.00",-,2.66%
2014-09-08,"1,166.00","1,166.00","1,166.00","1,166.00",-,0.95%
2014-09-05,"1,155.00","1,155.00","1,155.00","1,155.00",-,0.70%
2014-09-04,"1,147.00","1,147.00","1,147.00","1,147.00",-,0.44%
2014-09-03,"1,142.00","1,142.00","1,142.00","1,142.00",-,-0.61%
2014-09-02,"1,149.00","1,149.00","1,149.00","1,149.00",-,-0.17%
2014-09-01,"1,151.00","1,151.00","1,151.00","1,151.00",-,0.35%
2014-08-29,"1,147.00","1,147.00","1,147.00","1,147.00",-,2.50%
2014-08-28,"1,119.00","1,119.00","1,119.00","1,119.00",-,5.27%
2014-08-27,"1,063.00","1,063.00","1,063.00","1,063.00",-,-0.65%
2014-08-26,"1,070.00","1,070.00","1,070.00","1,070.00",-,-1.65%
2014-08-22,"1,088.00","1,088.00","1,088.00","1,088.00",-,-0.73%
2014-08-21,"1,096.00","1,096.00","1,096.00","1,096.00",-,3.30%
2014-08-20,"1,061.00","1,061.00","1,061.00","1,061.00",-,2.02%
2014-08-19,"1,040.00","1,040.00","1,040.00","1,040.00",-,-0.19%
2014-08-18,"1,042.00","1,042.00","1,042.00","1,042.00",-,2.66%
2014-08-15,"1,015.00","1,015.00","1,015.00","1,015.00",-,7.75%
2014-08-14,942,942,942,942,-,8.15%
2014-08-13,871,871,871,871,-,4.19%
2014-08-12,836,836,836,836,-,5.56%
2014-08-11,792,792,792,792,-,1.93%
2014-08-08,777,777,777,777,-,1.57%
2014-08-07,765,765,765,765,-,0.79%
2014-08-06,759,759,759,759,-,0.53%
2014-08-05,755,755,755,755,-,0.27%
2014-08-04,753,753,753,753,-,0.27%
2014-08-01,751,751,751,751,-,-0.53%
2014-07-31,755,755,755,755,-,0.13%
2014-07-30,754,754,754,754,-,0.94%
2014-07-29,747,747,747,747,-,0.54%
2014-07-28,743,743,743,743,-,0.54%
2014-07-25,739,739,739,739,-,0.96%
2014-07-24,732,732,732,732,-,0.69%
2014-07-23,727,727,727,727,-,0.55%
2014-07-22,723,723,723,723,-,-0.14%
2014-07-21,724,724,724,724,-,-1.09%
2014-07-18,732,732,732,732,-,-0.81%
2014-07-17,738,738,738,738,-,-2.25%
2014-07-16,755,755,755,755,-,-3.45%
2014-07-15,782,782,782,782,-,-2.01%
2014-07-14,798,798,798,798,-,-1.97%
2014-07-11,814,814,814,814,-,-2.63%
2014-07-10,836,836,836,836,-,-3.13%
2014-07-09,863,863,863,863,-,-2.04%
2014-07-08,881,881,881,881,-,-0.79%
2014-07-07,888,888,888,888,-,-0.56%
2014-07-04,893,893,893,893,-,0.34%
2014-07-03,890,890,890,890,-,0.00%
2014-07-02,890,890,890,890,-,-0.45%
2014-07-01,894,894,894,894,-,5.18%
2014-06-30,850,850,850,850,-,2.29%
2014-06-27,831,831,831,831,-,0.85%
2014-06-26,824,824,824,824,-,-2.60%
2014-06-25,846,846,846,846,-,-2.42%
2014-06-24,867,867,867,867,-,-2.14%
2014-06-23,886,886,886,886,-,-1.99%
2014-06-20,904,904,904,904,-,0.22%
2014-06-19,902,902,902,902,-,4.04%
2014-06-18,867,867,867,867,-,1.05%
2014-06-17,858,858,858,858,-,-2.50%
2014-06-16,880,880,880,880,-,-2.87%
2014-06-13,906,906,906,906,-,-3.51%
2014-06-12,939,939,939,939,-,-3.49%
2014-06-11,973,973,973,973,-,-3.09%
2014-06-10,"1,004.00","1,004.00","1,004.00","1,004.00",-,0.50%
2014-06-09,999,999,999,999,-,1.01%
2014-06-06,989,989,989,989,-,1.23%
2014-06-05,977,977,977,977,-,1.88%
2014-06-04,959,959,959,959,-,1.16%
2014-06-03,948,948,948,948,-,1.50%
2014-06-02,934,934,934,934,-,0.00%
2014-05-30,934,934,934,934,-,-0.64%
2014-05-29,940,940,940,940,-,-1.47%
2014-05-28,954,954,954,954,-,-1.95%
2014-05-27,973,973,973,973,-,0.93%
2014-05-23,964,964,964,964,-,-0.21%
2014-05-22,966,966,966,966,-,-2.23%
2014-05-21,988,988,988,988,-,-2.18%
2014-05-20,"1,010.00","1,010.00","1,010.00","1,010.00",-,-1.17%
2014-05-19,"1,022.00","1,022.00","1,022.00","1,022.00",-,-0.49%
2014-05-16,"1,027.00","1,027.00","1,027.00","1,027.00",-,0.59%
2014-05-15,"1,021.00","1,021.00","1,021.00","1,021.00",-,1.90%
2014-05-14,"1,002.00","1,002.00","1,002.00","1,002.00",-,2.04%
2014-05-13,982,982,982,982,-,-0.51%
2014-05-12,987,987,987,987,-,-1.00%
2014-05-09,997,997,997,997,-,-1.09%
2014-05-08,"1,008.00","1,008.00","1,008.00","1,008.00",-,-1.37%
2014-05-07,"1,022.00","1,022.00","1,022.00","1,022.00",-,0.00%
2014-05-06,"1,022.00","1,022.00","1,022.00","1,022.00",-,0.49%
2014-05-02,"1,017.00","1,017.00","1,017.00","1,017.00",-,2.42%
2014-05-01,993,993,993,993,-,5.30%
2014-04-30,943,943,943,943,-,-0.63%
2014-04-29,949,949,949,949,-,-1.25%
2014-04-28,961,961,961,961,-,-0.62%
2014-04-25,967,967,967,967,-,0.52%
2014-04-24,962,962,962,962,-,0.63%
2014-04-23,956,956,956,956,-,1.81%
2014-04-22,939,939,939,939,-,0.97%
2014-04-17,930,930,930,930,-,-0.64%
2014-04-16,936,936,936,936,-,-3.51%
2014-04-15,970,970,970,970,-,-1.92%
2014-04-14,989,989,989,989,-,-1.30%
2014-04-11,"1,002.00","1,002.00","1,002.00","1,002.00",-,-2.62%
2014-04-10,"1,029.00","1,029.00","1,029.00","1,029.00",-,-3.02%
2014-04-09,"1,061.00","1,061.00","1,061.00","1,061.00",-,-3.37%
